host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
perez-lago2021_14_lineage4.3.2_strain1	ERR4972479;ERR4972553	0	0	node4880	ERR2517535	136
perez-lago2021_16_lineage4.3.3_strain1	ERR4972513;ERR4972571	3	3	node1068	ERR4972557	11
perez-lago2021_18_lineage4.3.3_strain1	ERR4972494;ERR4972557	0	0	node1077	ERR4972583	64
perez-lago2021_19_lineage4.3.3_strain1	ERR4972493;ERR4972510;ERR4972528	0	2	node81	ERR4972559	29
perez-lago2021_23_lineage4.3.3_strain1	ERR4972485;ERR4972492;ERR4972500	0	1	node69	ERR4972572	26
perez-lago2021_25_lineage4.3.3_strain1	ERR4972506;ERR4972512;ERR4972558	0	1	node1052	ERR4972583	61
perez-lago2021_5_lineage4.3.2_strain1	ERR4972471;ERR4972474;ERR4972491;ERR4972536	1	10	node4876	ERR2517535	135
perez-lago2021_6_lineage4.3.2_strain1	ERR4972507;ERR4972542	1	1	node4889	ERR2517535	135
perez-lago2021_7_lineage4.3.2_strain1	ERR4972505;ERR4972526	0	0	node4877	ERR2517535	135
perez-lago2021_8_lineage4.3.2_strain1	ERR4972478;ERR4972562	0	0	node4909	ERR2517535	140
perez-lago2021_9_lineage4.3.2_strain1	ERR4972497;ERR4972555	0	0	node4875	ERR2517535	134
ssengooba2016b_P6_lineage4.3.4.2.1_strain1	ERR990549;ERR990550	3	3	node3690	ERR040117	66
walker2013_P000043_lineage4.3.4.2.1_strain1	ERR046836;ERR046837	0	0	node4385	ERR6052023	133
walker2013_P000045_lineage4.3.4.2.1_strain1	ERR039330;ERR046732	0	0	node3400	ERR176581	66
walker2013_P000085_lineage4.3.3_strain1	ERR046887;ERR046894	0	0	node1096	ERR216944	20
walker2013_P000100_lineage4.3.4.2.1_strain1	ERR046884;ERR046885	0	0	node3263	ERR182030	52
walker2013_P000162_lineage4.3.4.2.1_strain1	ERR046870;ERR046871	0	0	node3789	ERR161184	20
walker2013_P000183_lineage4.3.1.1_strain1	ERR039337;ERR039338	0	0	node4485	ERR2517367	107
walker2013_P000259_lineage4.3.1.1_strain1	ERR047010;ERR047012	2	2	node4492	ERR2517367	109
walker2013_P000267_lineage4.3.3_strain1	ERR047007;ERR047014;ERR072030	0	0	node930	SRR1169130	60
walker2018b_ 894684_lineage4.3.4.2_strain1	ERR2516752;ERR2516901;ERR2516990	2	3	node2060	ERR161176	60
walker2018b_ 894980_lineage4.3.4.2.1_strain1	ERR2516808;ERR2517062	3	3	node2922	ERR2517583	44
walker2018b_1204940_lineage4.3.3_strain1	ERR2516885;ERR2516902	0	0	node1106	SRR6356942	18
walker2018b_1574390_lineage4.3.3_strain1	ERR2516955;ERR2517040	0	0	node841	SRR16087950	17
walker2018b_RIVM_546_lineage4.3.2_strain1	ERR2517234;ERR2517579	0	0	node4865	ERR2517190	92
witney2017_003_lineage4.3.4.2.1_strain1	ERR1750877;ERR1750878	0	0	node3250	ERR181839	46
witney2017_017_lineage4.3.3_strain1	ERR1750905;ERR1750906	0	0	node1774	SRR10380219	279
wollenberg2017_11_lineage4.3.3_strain1	SRR1166921;SRR1169064;SRR1172454	1	2	node356	SRR5153315	55
wollenberg2017_15_lineage4.3.3_strain1	SRR1163399;SRR1169040;SRR1172393	0	0	node737	SRR6458433	20
wollenberg2017_22_lineage4.3.3_strain1	SRR1163385;SRR1168959;SRR1174825	0	2	node622	SRR5152943	11
wollenberg2017_24_lineage4.3.3_strain1	SRR1163373;SRR1169087;SRR1172443	0	0	node474	SRR1181048	22
wollenberg2017_28_lineage4.3.3_strain1	SRR1163341;SRR1168987;SRR1172299	0	0	node746	SRR6458433	16
wollenberg2017_32_lineage4.3.3_strain2	SRR1180995;SRR1183963	0	0	node690	SRR6458433	20
wollenberg2017_34_lineage4.3.3_strain1	SRR1162513;SRR1181105;SRR1181207	0	0	node1127	SRR3743201	160
wollenberg2017_42_lineage4.3.3_strain1	SRR1163296;SRR1169127;SRR1172251	0	0	node778	SRR958480	11
wollenberg2017_43_lineage4.3.3_strain1	SRR1159303;SRR1181128;SRR1181204	0	1	node693	SRR6458433	20
wollenberg2017_49_lineage4.3.3_strain1	SRR1163137;SRR1163379;SRR1168985;SRR1172129	0	0	node633	SRR6458433	18
wollenberg2017_50_lineage4.3.3_strain1	SRR1163089;SRR1163337;SRR1169103;SRR1172162	0	2	node816	SRR6458433	18
wollenberg2017_55_lineage4.3.3_strain1	SRR1163386;SRR1169139;SRR1172363	0	1	node338	SRR11033615	51
wollenberg2017_66_lineage4.3.3_strain1	SRR1159377;SRR1181071;SRR1181300	0	0	node769	SRR958480	13
wollenberg2017_67_lineage4.3.3_strain1	SRR1163319;SRR1169141;SRR1174858	0	0	node613	SRR6458433	17
wollenberg2017_7_lineage4.3.3_strain1	SRR1163363;SRR1169039;SRR1172044	0	0	node720	SRR6458433	19
wollenberg2017_71_lineage4.3.3_strain1	SRR1162537;SRR1180950;SRR1181131	0	0	node720	SRR6458433	19
wollenberg2017_74_lineage4.3.3_strain2	SRR1163398;SRR1169130;SRR1172452	0	0	node935	ERR072030	60
wollenberg2017_85_lineage4.3.3_strain1	SRR1166910;SRR1168981;SRR1172308	0	0	node462	SRR6458453	17
wollenberg2017_9_lineage4.3.3_strain1	SRR1163286;SRR1169075;SRR1174850	0	0	node641	SRR6458433	17
wollenberg2017_95_lineage4.3.3_strain1	SRR1163338;SRR1163412;SRR1169014;SRR1169058;SRR1172130;SRR1172185	0	1	node701	SRR6458433	19
wollenberg2017_96_lineage4.3.3_strain1	SRR1159810;SRR1180921;SRR1181098	0	2	node651	SRR6458433	21
wollenberg2017_97_lineage4.3.3_strain1	SRR1159308;SRR1163315;SRR1169228;SRR1174863;SRR1180938;SRR1181033	0	1	node785	SRR958480	11
wollenberg2017_99_lineage4.3.3_strain1	SRR1162539;SRR1181048;SRR1184113	0	0	node442	SRR5153850	16
chen2020_94a1baa2_lineage4.4.2_strain1	SRR11567783;SRR11567784;SRR11567785	0	1	node200	SRR8651640	216
chen2020_efdf222f_lineage4.4.2_strain1	SRR11567789;SRR11567800	0	0	node186	SRR8651626	238
chen2021_p29_lineage4.4.2_strain1	SRR12062492;SRR12062494;SRR12062528;SRR12062529	0	2	node228	SRR13423533	264
chen2021_p4_lineage4.4.2_strain1	SRR12062527;SRR12062538	0	0	node32	SRR8651588	232
clark2013_A70011_lineage4.4.1.1_strain2	ERR040128;ERR040130	0	0	node311	ERR2517241	36
cox2021_-2537038720708133561_lineage4.4.1.1_strain1	ERR6361947;ERR6361949	0	0	node949	ERR6362484	57
cox2021_-4565071445757268449_lineage4.4.1.1_strain1	ERR5987288;ERR5987393	0	0	node463	ERR171134	106
cox2021_-9076902172627954438_lineage4.4.1.1_strain1	ERR5987188;ERR5987407	1	1	node943	ERR5987351	68
cox2021_2423974606035172143_lineage4.4.1.1_strain1	ERR5987247;ERR5987404	0	0	node990	ERR6362749	16
cox2021_7975870014849582843_lineage4.4.1.1_strain1	ERR5987205;ERR5987295	3	3	node892	ERR6362379	80
guerra2014_KPS_43_lineage4.4.1.2_strain1	ERR181932;ERR211990	0	0	node265	ERR323056	54
guerra2014_KPS_77_lineage4.4.1.1_strain1	ERR182011;ERR221551	0	0	node913	ERR1750889	59
hu2021_ADR10_lineage4.4.2_strain1	SRR13423595;SRR13423653	6	6	node24	SRR8651585	232
lieberman2016_P13_lineage4.4.1.1.1_strain1	SRR4033330;SRR4033341;SRR4033353;SRR4033365;SRR4033376;SRR4033388;SRR4033399;SRR4033411;SRR4033423;SRR4033435;SRR4033446;SRR4033457	0	0	node1310	SRR9971098	37
lieberman2016_P20_lineage4.4.1.1.1_strain1	SRR4035488;SRR4035499;SRR4035510;SRR4035521;SRR4035532;SRR4035543;SRR4035554;SRR4035565;SRR4035576;SRR4035587;SRR4035599;SRR4035610;SRR4035621;SRR4035650;SRR4035661;SRR4035672;SRR4035709;SRR4035720;SRR4035731;SRR4035742;SRR4035754;SRR4035776;SRR4035787;SRR4035798;SRR4035809;SRR4035820;SRR4035831;SRR4035842;SRR4035853;SRR4035865;SRR4035887;SRR4035898;SRR4035909;SRR4035920;SRR4035931;SRR4035942;SRR4035953;SRR4035964;SRR4035975;SRR4035976;SRR4035977;SRR4035978;SRR4035979;SRR4035980;SRR4035981;SRR4035982;SRR4035983;SRR4035984;SRR4035986;SRR4035987;SRR4035988;SRR4035989;SRR4035990;SRR4035991;SRR4035992;SRR4035994;SRR4035995;SRR4035996;SRR4035997;SRR4035999;SRR4036000;SRR4036003;SRR4036004;SRR4036005;SRR4036007	0	6	node1079	ERR6362775	33
lieberman2016_P28_lineage4.4.1.1_strain1	SRR4037637;SRR4037640;SRR4037646;SRR4037650;SRR4037652;SRR4037654;SRR4037655;SRR4037656;SRR4037657;SRR4037658;SRR4037659;SRR4037660;SRR4037662;SRR4037668;SRR4037669;SRR4037670;SRR4037671;SRR4037672;SRR4037673;SRR4037674;SRR4037676;SRR4037677;SRR4037678;SRR4037679;SRR4037680;SRR4037682;SRR4037683;SRR4037684;SRR4037685;SRR4037689;SRR4037690;SRR4037691;SRR4037692;SRR4037693;SRR4037694;SRR4037695;SRR4037696;SRR4037698;SRR4037699;SRR4037700;SRR4037701;SRR4037702;SRR4037703;SRR4037704;SRR4037705;SRR4037707;SRR4037710;SRR4037711;SRR4037712;SRR4037713;SRR4037714;SRR4037715;SRR4037716;SRR4037717;SRR4037718;SRR4037719;SRR4037721;SRR4037722;SRR4037723;SRR4037724;SRR4037725;SRR4037727;SRR4037728;SRR4037730;SRR4037732;SRR4037733;SRR4037734;SRR4037735;SRR4037736;SRR4037737;SRR4037738;SRR4037739;SRR4037740;SRR4037741;SRR4037744;SRR4037745;SRR4037746;SRR4037747;SRR4037748;SRR4037760;SRR4037763	0	10	node672	ERR6362494	38
lieberman2016_P32_lineage4.4.1.1.1_strain1	SRR4033624;SRR4033625;SRR4033626;SRR4033627;SRR4033628;SRR4033630;SRR4033631;SRR4033648;SRR4033649;SRR4033650;SRR4033651;SRR4033652;SRR4033653;SRR4033654;SRR4033655;SRR4033657;SRR4033658;SRR4033659;SRR4033660;SRR4033661;SRR4033662;SRR4033663;SRR4033664;SRR4033665;SRR4033666;SRR4033668;SRR4033669;SRR4033670;SRR4033671;SRR4033672;SRR4033673;SRR4033674;SRR4033675;SRR4033676;SRR4033679;SRR4033680;SRR4033681;SRR4033682;SRR4033683;SRR4033684;SRR4033685;SRR4033686;SRR4033687;SRR4033688;SRR4033690;SRR4033691;SRR4033692;SRR4033693;SRR4033694;SRR4033695;SRR4033696;SRR4033697;SRR4033698;SRR4033699;SRR4033701;SRR4033702;SRR4033703;SRR4033704;SRR4033705;SRR4033706;SRR4033707;SRR4033708;SRR4033709;SRR4033710;SRR4033712;SRR4033713;SRR4033714;SRR4033715;SRR4033716	0	10	node1358	ERR212132	40
lieberman2016_P40_lineage4.4.1.1_strain1	SRR4034394;SRR4034395;SRR4034396;SRR4034397;SRR4034398;SRR4034399;SRR4034400;SRR4034401;SRR4034402;SRR4034404;SRR4034405;SRR4034406;SRR4034407;SRR4034408;SRR4034409;SRR4034410;SRR4034411;SRR4034412;SRR4034413;SRR4034415;SRR4034416;SRR4034417;SRR4034418;SRR4034420;SRR4034421;SRR4034422;SRR4034423;SRR4034424;SRR4034426;SRR4034427;SRR4034428;SRR4034429;SRR4034430;SRR4034431;SRR4034432;SRR4034433;SRR4034434;SRR4034435	0	4	node578	ERR4553599	196
lieberman2016_P9_lineage4.4.1.1_strain1	SRR4034747;SRR4034749;SRR4034750;SRR4034751;SRR4034752;SRR4034753;SRR4034754;SRR4034755;SRR4034756	0	1	node1015	SRR9971382	56
mehaffy2014_patient1_lineage4.4.2_strain1	SRR1573702;SRR1573718	0	0	node145	ERR270625	163
mehaffy2014_patient2_lineage4.4.2_strain1	SRR1573704;SRR1573707	0	0	node91	ERR270625	163
nimmo2020_K0028_lineage4.4.1.1_strain1	SRR10315463;SRR9971027	0	0	node524	SRR9971171	11
nimmo2020_K0031_lineage4.4.1.1.1_strain1	SRR10315460;SRR9971370	0	0	node1074	SRR9971008	44
nimmo2020_K0041_lineage4.4.1.1.1_strain1	SRR10315711;SRR10315713;SRR10315714	0	0	node1336	SRR9971098	28
nimmo2020_K0043_lineage4.4.1.1.1_strain1	SRR10315705;SRR10315706;SRR9971347	0	1	node1056	SRR9971363	14
