host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
c0029751-924b-4cb0-b645-92a781545161_lineage2.2.1_strain1	SRR16088520;SRR16088521	0	0	node7185	SRR7516354	11
c28a7911-1202-43a3-a14d-274999c35d38_lineage2.2.1_strain1	SRR10397233;SRR10397234;SRR10397235;SRR10397236;SRR10397237;SRR10397239;SRR10397240	0	1	node7109	SRR16087883	25
c43c7e55-8f49-4843-ac2b-217954eab3a7_lineage2.2.1_strain1	SRR1163103;SRR1163198	0	0	node11351	SRR1172064	11
c9613eeb-5cfe-4afd-bd7f-dc3742320f34_lineage2.2.1_strain1	SRR13312521;SRR13312522;SRR13312525;SRR13312536;SRR13312547;SRR13312548;SRR3544737	0	1	node11686	SRR5153318	21
cbd0d1ab-544a-46ee-a394-f590b6322365_lineage2.2.1_strain1	SRR5153601;SRR5153611;SRR5153614;SRR5153619;SRR5153621	0	48	node6237	ERR2517105	32
cc454b7a-f43c-493d-bca5-74cbc1c09479_lineage2.2.1_strain1	SRR16088170;SRR16088490	0	0	node8632	SRR10397112	16
cc9187e7-ab11-46f4-b4dd-b0bc8baa793b_lineage2.2.1_strain1	SRR6458387;SRR6458419	0	0	node11595	SRR1159954	21
cd694c96-476c-470d-b096-a2f755b404a6_lineage2.2.1_strain1	SRR10379943;SRR10379984	3	3	node6482	SRR10379909	11
chen2020_04a0b194_lineage2.2.1_strain1	SRR11567796;SRR11567797	0	0	node5778	SRR6398041	142
chen2020_22e50bed_lineage2.2.1_strain1	SRR11567820;SRR11567821	3	3	node5753	SRR8651579	49
chen2020_26db7b95_lineage2.2.1_strain1	SRR11567794;SRR11567795	0	0	node8864	ERR2510659	152
chen2020_5c83175f_lineage2.2.1_strain1	SRR11567807;SRR11567808;SRR11567809;SRR11567810	0	1	node1146	ERR2510336	265
chen2020_6e0b637a_lineage2.2.1_strain1	SRR11567786;SRR11567787	4	4	node5769	SRR11567796	166
chen2020_70dcec98_lineage2.2.1_strain1	SRR8651559;SRR8651614	1	1	node4789	ERR278522	173
chen2020_893aed3c_lineage2.2.1.1_strain1	SRR11567817;SRR11567818;SRR11567819	0	1	node3757	SRR8651591	91
chen2020_bbd19818_lineage2.2.1_strain1	SRR11567805;SRR11567806	0	0	node5424	SRR6152742	113
chen2020_cfb8dea0_lineage2.2.1_strain1	SRR11567792;SRR11567793	8	8	node1172	ERR1750902	85
chen2020_db1c6654_lineage2.2.2_strain1	SRR11567812;SRR11567813;SRR11567814	1	5	node699	SRR13423555	288
chen2020_e4ee5823_lineage2.2.1_strain1	SRR11567811;SRR11567822;SRR11567823	0	0	node1021	SRR13423596	141
chen2021_p1_lineage2.2.1_strain1	SRR12062561;SRR12062562	2	2	node2651	SRR8651631	154
chen2021_p10_lineage2.2.1_strain1	SRR12062519;SRR12062520	0	0	node848	SRR8651659	190
chen2021_p11_lineage2.2.1_strain1	SRR12062516;SRR12062517	0	0	node773	SRR13423660	208
chen2021_p12_lineage2.2.1_strain1	SRR12062514;SRR12062515	0	0	node1137	ERR171161	253
chen2021_p13_lineage2.2.1_strain1	SRR12062512;SRR12062513	0	0	node820	SRR13423537	174
chen2021_p14_lineage2.2.1_strain1	SRR12062510;SRR12062511	4	4	node997	SRR12062550	143
chen2021_p15_lineage2.2.1_strain1	SRR12062508;SRR12062509	0	0	node2786	ERR4553520	68
chen2021_p16_lineage2.2.1_strain1	SRR12062505;SRR12062506	4	4	node8975	ERR3559844	146
chen2021_p17_lineage2.2.1_strain1	SRR12062503;SRR12062504	0	0	node5027	SRR8651584	131
chen2021_p2_lineage2.2.1.1_strain1	SRR12062507;SRR12062518	4	4	node3967	ERR2517125	106
chen2021_p20_lineage2.2.1_strain1	SRR12062497;SRR12062498	0	0	node1119	SRR8651620	177
chen2021_p21_lineage2.2.1_strain1	SRR12062495;SRR12062558	4	4	node800	SRR13423531	15
chen2021_p22_lineage2.2.2_strain1	SRR12062555;SRR12062556	1	1	node642	SRR8651653	109
chen2021_p23_lineage2.2.1_strain1	SRR12062552;SRR12062554	0	0	node5840	SRR8651628	131
chen2021_p25_lineage2.2.1_strain1	SRR12062545;SRR12062546	0	0	node724	ERR2510746	319
chen2021_p26_lineage2.2.1.1_strain1	SRR12062541;SRR12062544	0	0	node2789	SRR11567810	164
chen2021_p27_lineage2.2.1_strain1	SRR12062535;SRR12062536;SRR12062537;SRR12062539	0	0	node1006	SRR8651602	77
chen2021_p28_lineage2.2.1_strain1	SRR12062530;SRR12062531;SRR12062532;SRR12062534	0	1	node10051	ERR2517434	89
chen2021_p3_lineage2.2.1_strain1	SRR12062496;SRR12062549	0	0	node4205	ERR278593	135
chen2021_p30_lineage2.2.1.1_strain1	SRR12062486;SRR12062487;SRR12062488;SRR12062489;SRR12062490;SRR12062491	0	0	node3732	SRR13423633	125
chen2021_p31_lineage2.2.1.1_strain1	SRR12062481;SRR12062485	0	0	node3734	SRR13423633	127
chen2021_p5_lineage2.2.1_strain1	SRR12062480;SRR12062484	0	0	node1101	SRR8651620	239
