host_id	isolate_id
88935ad6-5390-4b6b-9f44-fcf9bd28cf21_lineage4.3.3_strain1	SRR13232528
8a669b8b-b503-4e39-92b4-958dee7b2c21_lineage4.3.3_strain1	SRR13232527
93907931-a240-4bbb-a091-de2fde582ab2_lineage4.3.3_strain1	SRR11033642
a63b2040-67dd-4fec-bf68-8fc4146bce26_lineage4.3.3_strain1	SRR13232730
acosta2022_1192_lineage4.3.3_strain1	ERR5165802
acosta2022_1192_lineage4.3.3_strain1	ERR5165805
acosta2022_1192_lineage4.3.3_strain1	ERR5165806
acosta2022_1192_lineage4.3.3_strain1	ERR5165807
acosta2022_1192_lineage4.3.3_strain1	ERR5165808
acosta2022_1527_lineage4.3.3_strain1	ERR2486955
acosta2022_1527_lineage4.3.3_strain1	ERR5165810
acosta2022_1527_lineage4.3.3_strain1	ERR5165811
acosta2022_1527_lineage4.3.3_strain1	ERR5165812
acosta2022_1527_lineage4.3.3_strain1	ERR5165813
acosta2022_1527_lineage4.3.3_strain1	ERR5165814
acosta2022_1527_lineage4.3.3_strain1	ERR5165815
acosta2022_1527_lineage4.3.3_strain1	ERR5165816
acosta2022_2398_lineage4.3.3_strain1	ERR5165790
acosta2022_2398_lineage4.3.3_strain1	ERR5165791
acosta2022_2398_lineage4.3.3_strain1	ERR5165792
acosta2022_2398_lineage4.3.3_strain1	ERR5165793
acosta2022_2398_lineage4.3.3_strain1	ERR5165794
acosta2022_2398_lineage4.3.3_strain1	ERR5165795
acosta2022_2398_lineage4.3.3_strain1	ERR5165796
acosta2022_2398_lineage4.3.3_strain1	ERR5165797
acosta2022_2398_lineage4.3.3_strain1	ERR5165798
acosta2022_2398_lineage4.3.3_strain1	ERR5165799
acosta2022_2398_lineage4.3.3_strain1	ERR5165800
acosta2022_2398_lineage4.3.3_strain1	ERR5165821
acosta2022_2398_lineage4.3.3_strain1	ERR7421587
afa72a79-e01d-4d36-84e1-a143d6f0ffb8_lineage4.3.3_strain1	SRR3743476
b3cc8be0-6d6e-47b7-85ad-425ee98a8c5e_lineage4.3.3_strain1	SRR10379880
b98d196d-7d4b-4411-b073-2260624c9efe_lineage4.3.3_strain1	SRR11033680
c87e8083-7306-4d39-b132-0dedfe2cc9f4_lineage4.3.3_strain1	SRR1159006
cf5b2e2d-9425-4937-8105-fb9c72f4cce8_lineage4.3.3_strain1	SRR5153839
clark2013_A70011_lineage4.3.4.2.1_strain1	ERR040112
clark2013_A70011_lineage4.3.4.2.1_strain1	ERR040113
clark2013_A70011_lineage4.3.4.2.1_strain1	ERR040116
cox2021_-2062812068495194498_lineage4.3.2.1_strain1	ERR6362329
cox2021_-2728194700235106456_lineage4.3.2.1_strain1	ERR5987360
cox2021_-4475956007677632626_lineage4.3.2_strain1	ERR6362256
cox2021_-6052009308494103782_lineage4.3.3_strain1	ERR6362445
cox2021_-6455585376339125830_lineage4.3.4.2.1_strain1	ERR6362459
cox2021_-6881723137185183117_lineage4.3.3_strain1	ERR6362121
cox2021_-7162221300319364407_lineage4.3.2.1_strain1	ERR5987251
cox2021_-73727433369638573_lineage4.3.2.1_strain1	ERR6052033
cox2021_-8273281152434863372_lineage4.3.2.1_strain1	ERR6052030
cox2021_-9186695965785769475_lineage4.3.3_strain1	ERR5987340
cox2021_1720410244585638126_lineage4.3.4.2.1_strain1	ERR6052023
cox2021_1885487872055552380_lineage4.3.3_strain1	ERR5987189
cox2021_2757146990830714255_lineage4.3.3_strain1	ERR5987215
cox2021_3811636036079699541_lineage4.3.3_strain1	ERR5987284
cox2021_6495007002385626803_lineage4.3.2.1_strain1	ERR6052032
cox2021_7943455246959310800_lineage4.3.3_strain1	ERR6052072
cox2021_9222929301809566304_lineage4.3.2_strain1	ERR5987326
dbbdf495-7080-462f-9908-2ab78b26d489_lineage4.3.3_strain1	SRR6458390
dippenaara2019_1_lineage4.3.2.1_strain1	ERR3340735
dippenaara2019_18_lineage4.3.2.1_strain1	ERR3340705
dippenaara2019_2_lineage4.3.2.1_strain1	ERR3340708
dippenaara2019_3_lineage4.3.2.1_strain1	ERR3340697
dippenaara2019_4_lineage4.3.2.1_strain1	ERR3340698
e3e1c47f-4066-42d8-b3c6-10be9cfeb307_lineage4.3.3_strain1	SRR13232494
e3e1c47f-4066-42d8-b3c6-10be9cfeb307_lineage4.3.3_strain1	SRR13232495
e7e7925c-2c41-4f9b-bede-71e99f26d466_lineage4.3.3_strain1	SRR13232532
e8e7a0a6-33fc-4b64-8716-ec0c03a224b4_lineage4.3.3_strain1	SRR13232671
f3493399-7546-451c-b97f-0c26d676f16f_lineage4.3.3_strain1	SRR13232513
f3493399-7546-451c-b97f-0c26d676f16f_lineage4.3.3_strain1	SRR13232603
fdda3e8f-9833-40fc-9145-ef1246145e06_lineage4.3.3_strain1	SRR13232498
guerra2014_KPS_1_lineage4.3.4.2.1_strain1	ERR181711
guerra2014_KPS_13_lineage4.3.4.2.1_strain1	ERR212075
guerra2014_KPS_15_lineage4.3.4.2.1_strain1	ERR161092
guerra2014_KPS_16_lineage4.3.4.2.1_strain1	ERR212065
guerra2014_KPS_21_lineage4.3.4.2.1_strain1	ERR181993
guerra2014_KPS_3_lineage4.3.4.2.1_strain1	ERR212061
guerra2014_KPS_37_lineage4.3.4.2.1_strain1	ERR161197
guerra2014_KPS_4_lineage4.3.4.2.1_strain1	ERR163987
guerra2014_KPS_53_lineage4.3.4.2.1_strain1	ERR221586
guerra2014_KPS_58_lineage4.3.4.2.1_strain1	ERR181735
guerra2014_KPS_68_lineage4.3.4.2.1_strain1	ERR176472
guerra2014_KPS_69_lineage4.3.4.2.1_strain1	ERR176717
guerra2014_KPS_7_lineage4.3.4.2.1_strain1	ERR161075
guerra2014_KPS_72_lineage4.3.4.2.1_strain1	ERR161155
guerra2014_KPS_74_lineage4.3.4.2.1_strain1	ERR161043
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033087
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033088
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033202
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033317
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033555
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033566
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033409
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033410
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033412
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033414
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033415
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033416
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033417
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033419
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033420
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033421
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033422
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033424
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033425
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033426
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033427
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033428
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033429
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033430
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033431
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033432
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033433
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033436
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033437
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033438
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033439
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033440
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033441
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033442
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033443
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033444
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033445
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033447
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033449
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033451
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033452
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033453
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033454
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033455
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033456
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033458
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033459
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033460
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033461
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033462
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033463
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033464
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033465
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033466
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033467
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033469
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033470
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033472
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033473
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033474
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033475
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033476
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033477
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033478
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033480
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033482
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033483
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033484
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033485
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033486
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033487
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033488
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033489
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033491
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033492
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033493
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033495
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033496
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033497
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033498
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033499
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033500
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033502
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033503
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033504
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033505
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033506
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033507
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033509
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033510
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033513
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033514
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033515
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033516
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033517
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033519
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033520
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033521
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033522
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033525
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033526
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033527
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033528
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033529
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033530
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033531
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033532
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033533
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033535
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033536
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033537
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033538
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033539
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033540
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033541
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033542
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035560
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035561
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035562
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035563
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035564
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035566
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035567
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035568
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035569
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035570
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035571
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035572
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035573
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035575
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035577
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035578
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035579
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035581
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035582
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035583
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035584
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035585
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035586
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035589
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035590
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035591
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035592
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035593
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035595
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035596
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035597
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035601
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035602
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035603
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035604
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035605
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035606
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035607
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035608
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035609
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035611
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035612
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035613
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035614
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035615
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035616
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035617
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035618
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035619
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035620
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035622
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035624
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035625
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035626
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035627
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035628
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035629
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035630
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035631
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035651
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035652
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035653
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035654
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035655
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035656
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035657
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035658
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035659
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035660
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035662
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035663
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035664
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035665
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035666
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035667
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035846
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035847
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035848
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035849
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035850
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035851
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035852
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035854
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035855
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035856
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035858
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035859
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035860
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035861
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035862
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035863
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035866
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035867
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035868
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035869
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035870
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035871
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035872
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035873
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035874
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035875
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035877
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035878
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035879
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035880
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035881
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035882
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035883
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035884
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035885
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035886
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035888
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035889
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035890
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035891
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035892
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035893
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035894
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035895
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035896
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035897
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035900
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035901
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035902
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035903
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035904
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035905
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035906
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035907
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035908
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035910
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035911
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035912
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035915
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035917
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035918
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035919
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035921
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035922
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035923
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035924
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035925
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035926
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035927
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035928
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035929
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035930
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035932
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035933
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035934
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035935
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035936
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035937
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035938
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035939
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035940
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035941
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035943
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035944
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035945
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035946
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035947
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035948
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035949
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035950
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035951
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035952
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035954
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035955
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035956
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035957
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035958
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035959
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035960
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035962
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035963
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035965
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035966
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035967
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035968
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035969
