host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
witney2017_010_lineage3_strain1	ERR1750891;ERR1750892	1	1	node2364	ERR6362079	13
0da2f9a1-bdfa-4a4d-b5d1-a838a4aed2e4_lineage4.1.2.1_strain1	SRR16088283;SRR16088294	0	0	node1911	ERR2510760	143
11b4ea9c-7c41-4b3c-9e0d-819f4ac830ee_lineage4.1.2.1_strain1	SRR10380210;SRR10380212	2	2	node1839	SRR11444293	78
3948afe2-154f-4829-bfe7-bec14b3f8735_lineage4.1.2.1_strain1	SRR1162997;SRR1163073	0	0	node2349	SRR1168976	21
50ead9fa-3103-41ef-b4fc-fdda5756091d_lineage4.1.2.1_strain1	SRR3544738;SRR5153132	0	0	node2366	SRR10379888	76
83acb05c-aea7-4ceb-9eef-f1fa5b4e2d69_lineage4.1.2.1_strain1	SRR5153918;SRR5153922	2	2	node1687	ERR181823	153
872de6a9-10f5-43ce-9bd1-c2e1a0905c9c_lineage4.1.2.1_strain1	SRR11033673;SRR11033704	0	0	node1665	ERR2791552	170
91c67359-dbde-4cfd-b9ea-12d40b6cd845_lineage4.1.2.1_strain1	SRR10380195;SRR10380198	1	1	node2798	ERR2510420	122
98604747-4a5b-4c99-b2b0-fa0179c287d9_lineage4.1.2.1_strain1	SRR13232753;SRR13232767	2	2	node2362	SRR1163173	13
asare2021_RL020_lineage4.1.2.1_strain1	SRR11461651;SRR11461681	0	0	node2405	SRR11461689	81
asare2021_RL025_lineage4.1.3_strain1	SRR11444205;SRR11461690	1	1	node1389	SRR11444101	20
asare2021_RL029_lineage4.1.3_strain1	SRR11444249;SRR11461699	0	0	node1410	SRR11444207	12
asare2021_RL036_lineage4.1.2.1_strain1	SRR11461658;SRR11461689	0	0	node2402	SRR11461651	81
cancino2019_patientX_lineage4.1.2.1_strain1	ERR2099775;ERR2099776;ERR2099777;ERR2099778;ERR2099781;ERR2099782;ERR2099783;ERR2099784;ERR2099785;ERR2099786;ERR2099787;ERR2099788;ERR2099789;ERR2099790;ERR2099791	0	13	node2744	ERR2099779	12
clark2013_A70763_lineage4.1.1.3_strain1	ERR038751;ERR038755	0	0	node667	ERR387061	52
cox2021_-2405703203995049866_lineage4.1.1.3_strain1	ERR6052103;ERR6052107	0	0	node604	ERR4896323	18
cox2021_-5002772595886858472_lineage4.1.1.3_strain1	ERR6362149;ERR6362152	0	0	node367	ERR6362080	61
cox2021_-5439888922750032239_lineage4.1.1.3_strain1	ERR6362259;ERR6362771	0	0	node575	ERR6362226	13
cox2021_-7428126490253323819_lineage4.1.1.3_strain1	ERR6052071;ERR6052076	0	0	node657	ERR6362757	16
cox2021_-978966333604973797_lineage4.1.1.3_strain1	ERR6052043;ERR6052053	0	0	node227	ERR6362026	12
cox2021_3282446535737829692_lineage4.1.1.3_strain1	ERR6052027;ERR6052059	0	0	node184	ERR1750930	55
cox2021_8663135302622198480_lineage4.1.1.3_strain1	ERR6052025;ERR6052096	0	0	node423	ERR176728	132
da96eba1-2c2b-43d3-8dff-c6be74ccabc2_lineage4.1.2.1_strain1	SRR16087972;SRR16087973	0	0	node1875	SRR16088511	30
dippenaara2019_11_lineage4.1.1.3_strain1	ERR3340713;ERR3340731	0	0	node696	ERR5987228	16
dippenaara2019_12_lineage4.1.1.3_strain1	ERR3340707;ERR3340716	0	0	node716	ERR108135	11
dippenaara2019_13_lineage4.1.1.3_strain1	ERR3340711;ERR3340717	0	0	node284	ERR5987362	52
dippenaara2019_14_lineage4.1.1.3_strain1	ERR3340720;ERR3340743	1	1	node700	ERR5987228	14
dippenaara2019_15_lineage4.1.1.3_strain1	ERR3340737;ERR3340745	2	2	node709	ERR108135	14
dippenaara2019_19_lineage4.1.1.3_strain1	ERR3340696;ERR3340722	0	0	node542	ERR970448	38
dippenaara2019_21_lineage4.1.1.3_strain1	ERR3340733;ERR3340742	2	2	node724	ERR6362164	14
dippenaara2019_22_lineage4.1.1.3_strain1	ERR3340719;ERR3340730	0	0	node546	ERR970448	32
dippenaara2019_24_lineage4.1.1.3_strain1	ERR3340712;ERR3340724	0	0	node280	ERR5987362	52
guerra2014_KPS_20_lineage4.1.2_strain1	ERR163986;ERR182014	1	1	node1558	ERR779668	12
guerra2014_KPS_83_lineage4.1.1.3_strain1	ERR181827;ERR212156	0	0	node619	ERR181742	12
guerra2014_KPS_84_lineage4.1.2.1_strain1	ERR473307;ERR736847	0	0	node2253	ERR190358	23
lieberman2016_P15_lineage4.1.2_strain1	SRR4033090;SRR4033091;SRR4033092;SRR4033094;SRR4033095;SRR4033096;SRR4033097;SRR4033098;SRR4033099;SRR4033102;SRR4033103;SRR4033105;SRR4033106;SRR4033107;SRR4033108;SRR4033109;SRR4033110;SRR4033111;SRR4033113;SRR4033114;SRR4033115;SRR4033116;SRR4033118;SRR4033119;SRR4033120;SRR4033121;SRR4033122;SRR4033124;SRR4033125;SRR4033126;SRR4033127;SRR4033128;SRR4033129;SRR4033130;SRR4033132;SRR4033133;SRR4033135;SRR4033136;SRR4033137;SRR4033138;SRR4033139;SRR4033140;SRR4033141;SRR4033142;SRR4033143;SRR4033144;SRR4033146;SRR4033147;SRR4033148;SRR4033149;SRR4033150;SRR4033151;SRR4033553;SRR4033554;SRR4033556;SRR4033557;SRR4033558;SRR4033559;SRR4033560;SRR4033561;SRR4033562;SRR4033563;SRR4033564;SRR4033565;SRR4033567;SRR4033568;SRR4033569;SRR4033570;SRR4033571;SRR4033572;SRR4033573;SRR4033574;SRR4033575;SRR4033576;SRR4033578;SRR4033579;SRR4033580;SRR4033581;SRR4033582;SRR4033583;SRR4033584;SRR4033585;SRR4033586;SRR4033587;SRR4033589;SRR4033590;SRR4033591;SRR4033593;SRR4033594;SRR4033595;SRR4033596;SRR4033597;SRR4033598	0	358	node2927	ERR2791538	190
lieberman2016_P23_lineage4.1.2_strain1	SRR4035669;SRR4035670;SRR4035671;SRR4035673;SRR4035683;SRR4035701;SRR4035703;SRR4035704;SRR4035706;SRR4035707;SRR4035708;SRR4035710;SRR4035711;SRR4035712;SRR4035713;SRR4035715;SRR4035716;SRR4035717;SRR4035718;SRR4035719;SRR4035723;SRR4035724;SRR4035725;SRR4035726;SRR4035727;SRR4035728;SRR4035729;SRR4035730;SRR4035732;SRR4035734;SRR4035735;SRR4035736;SRR4035738;SRR4035739;SRR4035740;SRR4035741;SRR4035743;SRR4035744;SRR4035746;SRR4035747;SRR4035748;SRR4035749;SRR4035750;SRR4035751;SRR4035752;SRR4035755;SRR4035756;SRR4035757;SRR4035759;SRR4035760;SRR4035761;SRR4035762;SRR4035763;SRR4035764;SRR4035766;SRR4035768;SRR4035770;SRR4035771;SRR4035773;SRR4035774;SRR4035775;SRR4035777;SRR4035778;SRR4035779;SRR4035780;SRR4035781;SRR4035782;SRR4035783;SRR4035784;SRR4035785;SRR4035788;SRR4035790;SRR4035791;SRR4035793;SRR4035794;SRR4035796;SRR4035801;SRR4035802;SRR4035803;SRR4035804;SRR4035805;SRR4035806;SRR4035808;SRR4035810;SRR4035811;SRR4035813;SRR4035814;SRR4035815;SRR4035816;SRR4035818;SRR4035819;SRR4035821;SRR4035822;SRR4035823;SRR4035824;SRR4035825;SRR4035826;SRR4035827;SRR4035828;SRR4035830;SRR4035835;SRR4035836;SRR4035837;SRR4035838;SRR4035839;SRR4035840;SRR4035841;SRR4035843;SRR4035845	0	8	node3557	ERR108138	39
lieberman2016_P37_lineage4.1.1.3_strain1	SRR4034149;SRR4034161;SRR4034630;SRR4034633;SRR4034636;SRR4034637;SRR4034644	0	5	node192	SRR11349201	61
lieberman2016_P39_lineage4.1.2_strain1	SRR4034274;SRR4034275;SRR4034276;SRR4034277;SRR4034278;SRR4034279;SRR4034280;SRR4034282;SRR4034283;SRR4034284;SRR4034285;SRR4034286;SRR4034287;SRR4034288;SRR4034289;SRR4034290;SRR4034291;SRR4034293;SRR4034295;SRR4034296;SRR4034297;SRR4034298;SRR4034299;SRR4034300;SRR4034301;SRR4034302;SRR4034304;SRR4034305;SRR4034307;SRR4034308;SRR4034309;SRR4034310;SRR4034311;SRR4034312;SRR4034313;SRR4034315;SRR4034316;SRR4034318;SRR4034319;SRR4034320;SRR4034321;SRR4034322;SRR4034323;SRR4034326;SRR4034327;SRR4034328;SRR4034329;SRR4034330;SRR4034331;SRR4034332;SRR4034333;SRR4034334;SRR4034335;SRR4034337;SRR4034338;SRR4034339;SRR4034340;SRR4034341;SRR4034342;SRR4034343;SRR4034344;SRR4034345;SRR4034346;SRR4034348;SRR4034349;SRR4034350;SRR4034351;SRR4034352;SRR4034353;SRR4034354;SRR4034355;SRR4034356;SRR4034357;SRR4034359;SRR4034360;SRR4034361;SRR4034362;SRR4034363;SRR4034364;SRR4034365;SRR4034366;SRR4034367;SRR4034368;SRR4034371;SRR4034372;SRR4034373;SRR4034374;SRR4034375;SRR4034376;SRR4034377;SRR4034378;SRR4034379;SRR4034380;SRR4034382;SRR4034383;SRR4034384;SRR4034385	0	3	node3201	ERR108138	37
lieberman2016_P4_lineage4.1.2.1_strain1	SRR4034386;SRR4034387;SRR4034388;SRR4034389;SRR4034390	0	0	node1714	SRR9971345	15
lieberman2016_P42_lineage4.1.2_strain1	SRR4034561;SRR4034562;SRR4034563;SRR4034565;SRR4034566;SRR4034567;SRR4034568;SRR4034570;SRR4034571;SRR4034572;SRR4034573;SRR4034574;SRR4034575;SRR4034576;SRR4034577;SRR4034578;SRR4034579;SRR4034581;SRR4034582;SRR4034583;SRR4034584;SRR4034585;SRR4034586;SRR4034587;SRR4034588;SRR4034589;SRR4034647;SRR4034648;SRR4034649;SRR4034660;SRR4034682;SRR4034693;SRR4034704;SRR4034715;SRR4034726;SRR4034737;SRR4034748;SRR4034757;SRR4034758;SRR4034759;SRR4034760;SRR4034761;SRR4034762;SRR4034763;SRR4034764;SRR4034768;SRR4034779;SRR4034790;SRR4034801;SRR4034812;SRR4034823;SRR4034834	0	4	node3450	SRR4033102	12
lieberman2016_P43_lineage4.1.1.1_strain1	SRR4034765;SRR4034766;SRR4034767;SRR4034770;SRR4034771;SRR4034772;SRR4034773;SRR4034774;SRR4034775;SRR4034776;SRR4034777;SRR4034778;SRR4034780;SRR4034781;SRR4034782;SRR4034783;SRR4034784;SRR4034785;SRR4034786;SRR4034787;SRR4034788;SRR4034789;SRR4034791;SRR4034792;SRR4034793;SRR4034794;SRR4034797;SRR4034798;SRR4034799;SRR4034802;SRR4034803;SRR4034804;SRR4034805;SRR4034806;SRR4034807;SRR4034808	0	4	node1128	ERR4553971	153
nimmo2020_K0006_lineage4.1.1.1_strain1	SRR10315487;SRR9971252	0	0	node1055	SRR9971172	27
nimmo2020_K0054_lineage4.1.2_strain1	SRR10315694;SRR9971232	0	0	node3108	SRR9971293	37
nimmo2020_K0075_lineage4.1.1.3_strain1	SRR10315721;SRR10315722;SRR9971048	0	0	node343	SRR11349140	15
nimmo2020_K0081_lineage4.1.2_strain1	SRR11349143;SRR9970986	0	0	node1533	SRR9971063	12
nimmo2020_K0082_lineage4.1.1.3_strain1	SRR10315667;SRR11349140;SRR11349150;SRR9971086	0	0	node300	ERR4896315	11
nimmo2020_K0097_lineage4.1.2_strain1	SRR10315647;SRR9971063	1	1	node1546	SRR10315574	14
nimmo2020_P0004_lineage4.1.2.1_strain1	SRR10315629;SRR9971183	0	0	node1709	SRR9971071	16
nimmo2020_P0017_lineage4.1.2.1_strain1	SRR10315628;SRR9971367	0	0	node1703	SRR9971071	13
nimmo2020_P0080_lineage4.1.2.1_strain1	SRR10315617;SRR10315618;SRR9971345	0	1	node1696	SRR9971071	12
nimmo2020_R0014_lineage4.1.2_strain1	SRR10315572;SRR10315573;SRR10315574;SRR10315575;SRR9970984	0	0	node1537	SRR9971063	14
nimmo2020_R0024_lineage4.1.2_strain1	SRR10315568;SRR10315569;SRR10315570	0	0	node3155	ERR6362112	50
nimmo2020_R0046_lineage4.1.1.3_strain1	SRR10315553;SRR10315555;SRR9971291	0	0	node268	SRR10315535	65
nimmo2020_R0053_lineage4.1.2.1_strain1	SRR10315552;SRR9971290	4	4	node2105	ERR330738	59
nimmo2020_R0084_lineage4.1.1.3_strain1	SRR10315535;SRR9971386	0	0	node275	SRR9971361	66
nimmo2020_R0088_lineage4.1.2.1_strain1	SRR10315529;SRR10315530;SRR10315531;SRR9971381	0	2	node2201	ERR6362617	49
perez-lago2021_1_lineage4.1.2.1.1_strain1	ERR4972495;ERR4972498;ERR4972509;ERR4972514;ERR4972515;ERR4972516;ERR4972549	0	4	node2173	ERR6362617	148
perez-lago2021_15_lineage4.1.2.1_strain1	ERR4972511;ERR4972521	3	3	node2624	ERR2202632	85
perez-lago2021_17_lineage4.1.1_strain1	ERR4972496;ERR4972560	1	1	node968	ERR1750908	18
perez-lago2021_2_lineage4.1.2.1.1_strain1	ERR4972472;ERR4972519	5	5	node2186	ERR6362617	150
perez-lago2021_20_lineage4.1.4_strain1	ERR4972482;ERR4972527	2	2	node1356	ERR046865	189
perez-lago2021_22_lineage4.1.1_strain1	ERR4972539;ERR4972586	0	0	node1278	ERR1750909	251
perez-lago2021_26_lineage4.1.4_strain1	ERR4972501;ERR4972582	1	1	node1353	ERR046865	191
perez-lago2021_27_lineage4.1.2.1_strain1	ERR4972490;ERR4972580	1	1	node1907	ERR2791556	139
perez-lago2021_3_lineage4.1.2.1.1_strain1	ERR4972504;ERR4972581	1	1	node2123	ERR4972514	12
shanmugam2021_P04_lineage4.1.1.1_strain1	SRR11348149;SRR11348160	0	0	node1117	ERR4553971	123
shanmugam2021_P20_lineage4.1.2.1_strain1	SRR11348183;SRR11348184	4	4	node2681	SRR11348169	64
ssengooba2016b_P3_lineage4.1.2.1_strain1	ERR990543;ERR990544	0	0	node1887	ERR228268	131
