host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
guerra2014_KPS_58_lineage4.3.4.2.1_strain1	ERR181735;ERR182020	0	0	node3163	ERR182019	20
guerra2014_KPS_68_lineage4.3.4.2.1_strain1	ERR176472;ERR181875	1	1	node2944	ERR161108	37
guerra2014_KPS_69_lineage4.3.4.2.1_strain1	ERR176717;ERR181867	0	0	node4336	ERR181872	14
guerra2014_KPS_7_lineage4.3.4.2.1_strain1	ERR161075;ERR161165	0	0	node2935	ERR176715	50
guerra2014_KPS_72_lineage4.3.4.2.1_strain1	ERR161155;ERR176787	0	0	node2537	ERR176460	16
guerra2014_KPS_74_lineage4.3.4.2.1_strain1	ERR161043;ERR181956	2	2	node2295	ERR736876	20
lieberman2016_P1_lineage4.3.2.1_strain1	SRR4033087;SRR4033088;SRR4033202;SRR4033317;SRR4033555;SRR4033566;SRR4033577	0	2	node6186	ERR176673	26
lieberman2016_P19_lineage4.3.2.1_strain1	SRR4033409;SRR4033410;SRR4033412;SRR4033414;SRR4033415;SRR4033416;SRR4033417;SRR4033419;SRR4033420;SRR4033421;SRR4033422;SRR4033424;SRR4033425;SRR4033426;SRR4033427;SRR4033428;SRR4033429;SRR4033430;SRR4033431;SRR4033432;SRR4033433;SRR4033436;SRR4033437;SRR4033438;SRR4033439;SRR4033440;SRR4033441;SRR4033442;SRR4033443;SRR4033444;SRR4033445;SRR4033447;SRR4033449;SRR4033451;SRR4033452;SRR4033453;SRR4033454;SRR4033455;SRR4033456;SRR4033458;SRR4033459;SRR4033460;SRR4033461;SRR4033462;SRR4033463;SRR4033464;SRR4033465;SRR4033466;SRR4033467;SRR4033469;SRR4033470;SRR4033472;SRR4033473;SRR4033474;SRR4033475;SRR4033476;SRR4033477;SRR4033478;SRR4033480;SRR4033482;SRR4033483;SRR4033484;SRR4033485;SRR4033486;SRR4033487;SRR4033488;SRR4033489;SRR4033491;SRR4033492;SRR4033493;SRR4033495;SRR4033496;SRR4033497;SRR4033498;SRR4033499;SRR4033500;SRR4033502;SRR4033503;SRR4033504;SRR4033505;SRR4033506;SRR4033507;SRR4033509;SRR4033510;SRR4033513;SRR4033514;SRR4033515;SRR4033516;SRR4033517;SRR4033519;SRR4033520;SRR4033521;SRR4033522;SRR4033525;SRR4033526;SRR4033527;SRR4033528;SRR4033529;SRR4033530;SRR4033531;SRR4033532;SRR4033533;SRR4033535;SRR4033536;SRR4033537;SRR4033538;SRR4033539;SRR4033540;SRR4033541;SRR4033542;SRR4033543	0	7	node6767	SRR11349158	12
lieberman2016_P22_lineage4.3.4.2.1_strain1	SRR4035560;SRR4035561;SRR4035562;SRR4035563;SRR4035564;SRR4035566;SRR4035567;SRR4035568;SRR4035569;SRR4035570;SRR4035571;SRR4035572;SRR4035573;SRR4035575;SRR4035577;SRR4035578;SRR4035579;SRR4035581;SRR4035582;SRR4035583;SRR4035584;SRR4035585;SRR4035586;SRR4035589;SRR4035590;SRR4035591;SRR4035592;SRR4035593;SRR4035595;SRR4035596;SRR4035597;SRR4035601;SRR4035602;SRR4035603;SRR4035604;SRR4035605;SRR4035606;SRR4035607;SRR4035608;SRR4035609;SRR4035611;SRR4035612;SRR4035613;SRR4035614;SRR4035615;SRR4035616;SRR4035617;SRR4035618;SRR4035619;SRR4035620;SRR4035622;SRR4035624;SRR4035625;SRR4035626;SRR4035627;SRR4035628;SRR4035629;SRR4035630;SRR4035631;SRR4035651;SRR4035652;SRR4035653;SRR4035654;SRR4035655;SRR4035656;SRR4035657;SRR4035658;SRR4035659;SRR4035660;SRR4035662;SRR4035663;SRR4035664;SRR4035665;SRR4035666;SRR4035667;SRR4035668	0	7	node3943	ERR190330	46
lieberman2016_P24_lineage4.3.2.1_strain1	SRR4035846;SRR4035847;SRR4035848;SRR4035849;SRR4035850;SRR4035851;SRR4035852;SRR4035854;SRR4035855;SRR4035856;SRR4035858;SRR4035859;SRR4035860;SRR4035861;SRR4035862;SRR4035863;SRR4035866;SRR4035867;SRR4035868;SRR4035869;SRR4035870;SRR4035871;SRR4035872;SRR4035873;SRR4035874;SRR4035875;SRR4035877;SRR4035878;SRR4035879;SRR4035880;SRR4035881;SRR4035882;SRR4035883;SRR4035884;SRR4035885;SRR4035886;SRR4035888;SRR4035889;SRR4035890;SRR4035891;SRR4035892;SRR4035893;SRR4035894;SRR4035895;SRR4035896;SRR4035897;SRR4035900;SRR4035901;SRR4035902;SRR4035903;SRR4035904;SRR4035905;SRR4035906;SRR4035907;SRR4035908;SRR4035910;SRR4035911;SRR4035912;SRR4035915;SRR4035917;SRR4035918;SRR4035919;SRR4035921;SRR4035922;SRR4035923;SRR4035924;SRR4035925;SRR4035926;SRR4035927;SRR4035928;SRR4035929;SRR4035930;SRR4035932;SRR4035933;SRR4035934;SRR4035935;SRR4035936;SRR4035937;SRR4035938;SRR4035939;SRR4035940;SRR4035941;SRR4035943;SRR4035944;SRR4035945;SRR4035946;SRR4035947;SRR4035948;SRR4035949;SRR4035950;SRR4035951;SRR4035952;SRR4035954;SRR4035955;SRR4035956;SRR4035957;SRR4035958;SRR4035959;SRR4035960;SRR4035962;SRR4035963;SRR4035965;SRR4035966;SRR4035967;SRR4035968;SRR4035969;SRR4035970;SRR4035971;SRR4035972;SRR4035973;SRR4037485;SRR4037486;SRR4037487;SRR4037498;SRR4037509;SRR4037520;SRR4037531;SRR4037542;SRR4037553;SRR4037564;SRR4037575;SRR4037586;SRR4037597;SRR4037598;SRR4037609;SRR4037620;SRR4037631;SRR4037708;SRR4037819;SRR4037929;SRR4037940;SRR4037951;SRR4037963;SRR4037974	0	5	node5491	ERR171150	52
lieberman2016_P26_lineage4.3.2.1_strain1	SRR4037519;SRR4037521;SRR4037522;SRR4037523;SRR4037524;SRR4037525;SRR4037526;SRR4037527;SRR4037528;SRR4037529;SRR4037530;SRR4037532;SRR4037533;SRR4037534;SRR4037535;SRR4037536;SRR4037537;SRR4037538;SRR4037539;SRR4037541;SRR4037543;SRR4037544;SRR4037545;SRR4037546;SRR4037547;SRR4037548;SRR4037549;SRR4037550;SRR4037551;SRR4037552;SRR4037554;SRR4037555;SRR4037556;SRR4037557;SRR4037558;SRR4037559;SRR4037560;SRR4037561;SRR4037562;SRR4037563	0	5	node6049	SRR10315656	40
lieberman2016_P27_lineage4.3.2.1_strain1	SRR4037565;SRR4037566;SRR4037567;SRR4037568;SRR4037569;SRR4037570;SRR4037571;SRR4037572;SRR4037573;SRR4037574;SRR4037576;SRR4037577;SRR4037578;SRR4037579;SRR4037580;SRR4037581;SRR4037582;SRR4037583;SRR4037584;SRR4037585;SRR4037587;SRR4037588;SRR4037589;SRR4037590;SRR4037591;SRR4037592;SRR4037593;SRR4037594;SRR4037595;SRR4037596;SRR4037599;SRR4037600;SRR4037601;SRR4037602;SRR4037603;SRR4037604;SRR4037605;SRR4037606;SRR4037607;SRR4037608;SRR4037610;SRR4037611;SRR4037612;SRR4037613;SRR4037614;SRR4037615;SRR4037616;SRR4037617;SRR4037618;SRR4037621;SRR4037622;SRR4037623;SRR4037624;SRR4037625;SRR4037626;SRR4037627;SRR4037629;SRR4037630;SRR4037632;SRR4037633;SRR4037634;SRR4037635;SRR4037636	0	2	node5346	SRR10315518	42
lieberman2016_P3_lineage4.3.2.1_strain1	SRR4037821;SRR4037822;SRR4037823;SRR4037824;SRR4037825;SRR4037826;SRR4037827;SRR4037828;SRR4037829	0	0	node6242	SRR4033985	19
lieberman2016_P30_lineage4.3.2.1_strain1	SRR4033605;SRR4033606;SRR4033607;SRR4033629;SRR4033656;SRR4033667;SRR4033678;SRR4033689;SRR4033700;SRR4033711;SRR4033722;SRR4033733;SRR4033734;SRR4033745;SRR4033756;SRR4033767;SRR4033778;SRR4033789;SRR4033800;SRR4033811;SRR4033822;SRR4033833;SRR4033845;SRR4033856;SRR4033867;SRR4033955;SRR4034065;SRR4034076;SRR4034087;SRR4034098;SRR4034109;SRR4037830;SRR4037832;SRR4037833;SRR4037834;SRR4037835;SRR4037836;SRR4037837;SRR4037839;SRR4037840;SRR4037841;SRR4037843;SRR4037844;SRR4037845;SRR4037846;SRR4037847;SRR4037848;SRR4037849;SRR4037850;SRR4037851;SRR4037852;SRR4037855;SRR4037856;SRR4037857;SRR4037858;SRR4037859;SRR4037860;SRR4037861;SRR4037862;SRR4037863;SRR4037865;SRR4037866;SRR4037867;SRR4037869;SRR4037870;SRR4037871;SRR4037872;SRR4037873;SRR4037874;SRR4037876;SRR4037877;SRR4037878;SRR4037879;SRR4037881;SRR4037882;SRR4037883;SRR4037884;SRR4037887;SRR4037888;SRR4037889;SRR4037890;SRR4037891;SRR4037892;SRR4037893;SRR4037894;SRR4037895;SRR4037896;SRR4037898;SRR4037899;SRR4037900;SRR4037901;SRR4037902;SRR4037903;SRR4037904;SRR4037905;SRR4037906;SRR4037907;SRR4037911;SRR4037912;SRR4037913;SRR4037914;SRR4037915;SRR4037916;SRR4037917;SRR4037918;SRR4037920;SRR4037921;SRR4037922;SRR4037923;SRR4037924;SRR4037925;SRR4037926;SRR4037927;SRR4037928	0	5	node5787	ERR5987437	47
lieberman2016_P35_lineage4.3.2.1_strain1	SRR4033888;SRR4033890;SRR4033891;SRR4033892;SRR4033893;SRR4033894;SRR4033895;SRR4033896;SRR4033897;SRR4033898;SRR4033901;SRR4033902;SRR4033903;SRR4033904;SRR4033905;SRR4033906;SRR4033907;SRR4033908;SRR4033909;SRR4033910;SRR4033912;SRR4033913;SRR4033914;SRR4033915;SRR4033916;SRR4033917;SRR4033918;SRR4033919;SRR4033920;SRR4033921;SRR4033923;SRR4033924;SRR4033925;SRR4033926;SRR4033927;SRR4033928;SRR4033929;SRR4033930;SRR4033931;SRR4033932;SRR4033934;SRR4033935;SRR4033936;SRR4033937;SRR4033938;SRR4033939;SRR4033940;SRR4033941;SRR4033942;SRR4033943;SRR4033945;SRR4033946;SRR4033947;SRR4033948;SRR4033949;SRR4033950;SRR4033951;SRR4033952;SRR4033954;SRR4033957;SRR4033958;SRR4033959;SRR4033960;SRR4033961;SRR4033962;SRR4033963;SRR4033965;SRR4033966;SRR4033968;SRR4033969;SRR4033970;SRR4033971;SRR4033972;SRR4033973;SRR4033974;SRR4033975;SRR4033976;SRR4033977;SRR4033979;SRR4033980;SRR4033981;SRR4033982;SRR4033983;SRR4033984;SRR4033986;SRR4033987;SRR4033988;SRR4033990;SRR4033991;SRR4033992;SRR4033993;SRR4033994;SRR4033995;SRR4033996	0	8	node6259	SRR4037827	29
lieberman2016_P36_lineage4.3.2.1_strain1	SRR4033997;SRR4033998;SRR4033999;SRR4034001;SRR4034002;SRR4034003;SRR4034004;SRR4034005;SRR4034007;SRR4034008;SRR4034009;SRR4034010;SRR4034012;SRR4034013;SRR4034014;SRR4034015;SRR4034016;SRR4034017;SRR4034018;SRR4034019;SRR4034020;SRR4034021;SRR4034023;SRR4034024;SRR4034025;SRR4034026;SRR4034027;SRR4034028;SRR4034030;SRR4034031;SRR4034032;SRR4034034;SRR4034035;SRR4034036;SRR4034037;SRR4034038;SRR4034039;SRR4034040;SRR4034041;SRR4034042;SRR4034043;SRR4034045;SRR4034046;SRR4034047;SRR4034048;SRR4034049;SRR4034050;SRR4034051;SRR4034052;SRR4034053;SRR4034054;SRR4034056;SRR4034057;SRR4034058;SRR4034059;SRR4034061;SRR4034062;SRR4034063;SRR4034146;SRR4034147;SRR4034148;SRR4034159;SRR4034170;SRR4034181;SRR4034192;SRR4034203;SRR4034214;SRR4034225;SRR4034236;SRR4034247;SRR4034258;SRR4034259;SRR4034270;SRR4034292;SRR4034303;SRR4034314;SRR4034325;SRR4034336;SRR4034347;SRR4034358;SRR4034369;SRR4034370;SRR4034381;SRR4034392;SRR4034403;SRR4034414;SRR4034436;SRR4034447;SRR4034458;SRR4034469;SRR4034480;SRR4034481;SRR4034492;SRR4034503;SRR4034514;SRR4034525;SRR4034536;SRR4034547;SRR4034590;SRR4034601;SRR4034612;SRR4034623;SRR4034634	0	3	node5005	ERR5987319	41
lieberman2016_P37_lineage4.3.3_strain2	SRR4034150;SRR4034151;SRR4034152;SRR4034153;SRR4034154;SRR4034155;SRR4034156;SRR4034157;SRR4034158;SRR4034160;SRR4034162;SRR4034163;SRR4034164;SRR4034165;SRR4034558;SRR4034569;SRR4034580;SRR4034591;SRR4034592;SRR4034593;SRR4034594;SRR4034595;SRR4034596;SRR4034597;SRR4034598;SRR4034599;SRR4034602;SRR4034603;SRR4034604;SRR4034605;SRR4034606;SRR4034607;SRR4034608;SRR4034609;SRR4034610;SRR4034611;SRR4034613;SRR4034614;SRR4034615;SRR4034616;SRR4034619;SRR4034620;SRR4034621;SRR4034622;SRR4034624;SRR4034625;SRR4034626;SRR4034627;SRR4034628;SRR4034629;SRR4034631;SRR4034632;SRR4034635;SRR4034638;SRR4034639;SRR4034640;SRR4034641;SRR4034642;SRR4034643	0	5	node1292	ERR163960	45
lieberman2016_P38_lineage4.3.2.1_strain1	SRR4034166;SRR4034167;SRR4034168;SRR4034169;SRR4034171;SRR4034172;SRR4034173;SRR4034174;SRR4034175;SRR4034176;SRR4034177;SRR4034178;SRR4034179;SRR4034180;SRR4034182;SRR4034183;SRR4034184;SRR4034185;SRR4034187;SRR4034188;SRR4034189;SRR4034190;SRR4034191;SRR4034193;SRR4034194;SRR4034195;SRR4034196;SRR4034197;SRR4034198;SRR4034200;SRR4034201;SRR4034202;SRR4034205;SRR4034206;SRR4034207;SRR4034208;SRR4034209;SRR4034210;SRR4034211;SRR4034212;SRR4034213;SRR4034215;SRR4034216;SRR4034217;SRR4034219;SRR4034220;SRR4034221;SRR4034224;SRR4034226;SRR4034227;SRR4034229;SRR4034230;SRR4034231;SRR4034232;SRR4034233;SRR4034234;SRR4034235;SRR4034237;SRR4034238;SRR4034239;SRR4034240;SRR4034241;SRR4034242;SRR4034243;SRR4034244;SRR4034245;SRR4034246;SRR4034248;SRR4034249;SRR4034250;SRR4034251;SRR4034252;SRR4034253;SRR4034254;SRR4034255;SRR4034256;SRR4034257;SRR4034260;SRR4034262;SRR4034263;SRR4034264;SRR4034265;SRR4034266;SRR4034267;SRR4034268;SRR4034269;SRR4034271;SRR4034272;SRR4034273	0	3	node6550	ERR216908	44
lieberman2016_P41_lineage4.3.2_strain1	SRR4034437;SRR4034438;SRR4034439;SRR4034441;SRR4034442;SRR4034443;SRR4034444;SRR4034445;SRR4034446;SRR4034448;SRR4034449;SRR4034450;SRR4034451;SRR4034452;SRR4034453;SRR4034454;SRR4034455;SRR4034456;SRR4034457;SRR4034459;SRR4034460;SRR4034461;SRR4034462;SRR4034463;SRR4034464;SRR4034465;SRR4034466;SRR4034467;SRR4034468;SRR4034470;SRR4034471;SRR4034472;SRR4034473;SRR4034474;SRR4034475;SRR4034476;SRR4034477;SRR4034479;SRR4034483;SRR4034484;SRR4034485;SRR4034486;SRR4034488;SRR4034489;SRR4034490;SRR4034491;SRR4034493;SRR4034494;SRR4034495;SRR4034496;SRR4034497;SRR4034498;SRR4034499;SRR4034500;SRR4034502;SRR4034504;SRR4034505;SRR4034506;SRR4034507;SRR4034508;SRR4034509;SRR4034510;SRR4034511;SRR4034512;SRR4034513;SRR4034515;SRR4034516;SRR4034517;SRR4034519;SRR4034520;SRR4034521;SRR4034522;SRR4034523;SRR4034524;SRR4034526;SRR4034527;SRR4034528;SRR4034529;SRR4034530;SRR4034532;SRR4034533;SRR4034534;SRR4034535;SRR4034538;SRR4034541;SRR4034542;SRR4034543;SRR4034544;SRR4034545;SRR4034546;SRR4034548;SRR4034549;SRR4034550;SRR4034551;SRR4034552;SRR4034553;SRR4034554;SRR4034555;SRR4034556;SRR4034557;SRR4034559;SRR4034560	0	11	node4616	ERR5987249	40
lieberman2016_P5_lineage4.3.2.1_strain1	SRR4034716;SRR4034717;SRR4034718;SRR4034719;SRR4034720;SRR4034721;SRR4034722;SRR4034723	0	0	node6151	SRR9971162	24
lieberman2016_P7_lineage4.3.2.1_strain1	SRR4034732;SRR4034733;SRR4034734;SRR4034735;SRR4034736	0	0	node6478	ERR245762	35
nimmo2020_K0029_lineage4.3.2.1_strain1	SRR10315462;SRR9971092	0	0	node6218	ERR6362335	56
nimmo2020_K0049_lineage4.3.3_strain1	SRR10315698;SRR10315699;SRR9971096	0	0	node1623	ERR2516797	16
nimmo2020_K0051_lineage4.3.2.1_strain1	SRR10315695;SRR10315696;SRR10315697;SRR9971377	1	4	node6741	SRR9970991	44
nimmo2020_K0058_lineage4.3.2.1_strain1	SRR10315688;SRR10315689;SRR10315691;SRR11349172;SRR9971229	0	0	node6166	SRR9971161	47
nimmo2020_K0059_lineage4.3.3_strain1	SRR10315684;SRR10315686;SRR11349166;SRR11349167;SRR11349177;SRR9971230	0	0	node1603	ERR473327	11
nimmo2020_K0080_lineage4.3.2_strain1	SRR10315672;SRR11349144;SRR9971338	0	0	node4611	ERR5987249	45
nimmo2020_K0089_lineage4.3.2.1_strain1	SRR10315656;SRR10315658;SRR9971066	0	0	node6132	ERR6362193	35
nimmo2020_K0091_lineage4.3.3_strain1	SRR10315653;SRR10315655;SRR9970989;SRR9970990;SRR9971123	0	0	node1548	SRR9971240	18
nimmo2020_K0095_lineage4.3.4.2_strain1	SRR10315649;SRR10315650;SRR10315651;SRR9970992	0	0	node2052	ERR161176	62
nimmo2020_K0098_lineage4.3.2.1_strain1	SRR11349146;SRR9970991	0	0	node6750	ERR6362159	48
nimmo2020_P0037_lineage4.3.3_strain1	SRR10315627;SRR9971039	0	0	node1561	ERR473327	11
nimmo2020_P0044_lineage4.3.3_strain1	SRR10315624;SRR10315625;SRR9971315	0	0	node1579	SRR9971240	20
nimmo2020_P0097_lineage4.3.3_strain1	SRR10315609;SRR10315611;SRR10315612	0	0	node1463	ERR6362303	17
nimmo2020_P0133_lineage4.3.3_strain1	SRR10315605;SRR9970994	0	0	node1596	SRR9971240	19
nimmo2020_P0150_lineage4.3.3_strain1	SRR9971179;SRR9971180;SRR9971285	0	0	node1688	SRR9971169	13
nimmo2020_P3505_lineage4.3.3_strain1	SRR9971166;SRR9971228	0	0	node1600	ERR473327	11
nimmo2020_P3519_lineage4.3.3_strain1	SRR10315583;SRR9971375	0	0	node1564	ERR473327	11
