host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
casali2016_P305_lineage4.6.2.2_strain1	ERR502347;ERR600659	1	1	node2009	SRR11444015	29
casali2016_P316_lineage4.6.2.2_strain1	ERR369756;ERR502356	0	0	node2081	SRR11444015	33
casali2016_P318_lineage4.6.2.2_strain1	ERR502358;ERR502359	0	0	node2544	SRR11444015	30
casali2016_P355_lineage4.6.2.2_strain1	ERR369739;ERR502394	0	0	node2519	SRR11444015	30
casali2016_P367_lineage4.6.2.2_strain1	ERR369721;ERR502404	1	1	node2081	SRR11444015	31
casali2016_P372_lineage4.6.2.2_strain1	ERR369725;ERR502405	0	0	node2287	SRR11444015	30
casali2016_P377_lineage4.6.2.2_strain1	ERR369729;ERR502407	0	0	node1931	SRR11444015	30
ssengooba2016b_P11_lineage4.6.1_strain1	ERR990535;ERR990536	0	0	node973	ERR117670	138
ssengooba2016b_P12_lineage4.6.1.1_strain1	ERR990537;ERR990538	0	0	node991	ERR2517154	125
ssengooba2016b_P8_lineage4.6.1.1_strain1	ERR990553;ERR990554	0	0	node983	ERR403325	92
walker2013_P000204_lineage4.6.2.1_strain1	ERR046838;ERR046839	0	0	node1144	ERR2510290	156
walker2013_P000236_lineage4.6.2.2_strain1	ERR046834;ERR046981	0	0	node2482	SRR11444015	31
walker2013_P000257_lineage4.6.2.2_strain1	ERR046996;ERR047004	0	0	node1612	SRR11444220	59
walker2018b_ 913987_lineage4.6.2.2_strain1	ERR2516758;ERR2516834	1	1	node2087	SRR11444015	33
walker2018b_ 965189_lineage4.6.2.2_strain1	ERR2516974;ERR2517056;ERR2517076	0	0	node1786	SRR11444015	30
clark2013_A70088_lineage4.6.1.2_strain1	ERR038740	no_distances_found	no_distances_found	node941	ERR2517461	88
clark2013_A70329_lineage4.6.1.2_strain1	ERR040127	no_distances_found	no_distances_found	node932	ERR123926	16
clark2013_A70376_lineage4.6.1.2_strain1	ERR038739	no_distances_found	no_distances_found	node935	ERR123926	21
clark2013_A70387_lineage4.6.1.2_strain1	ERR040131	no_distances_found	no_distances_found	node951	ERR182018	148
clark2013_A70448_lineage4.6.1.2_strain1	ERR040135	no_distances_found	no_distances_found	node948	ERR038750	27
clark2013_A70596_lineage4.6.1.1_strain1	ERR038738	no_distances_found	no_distances_found	node1000	ERR484743	78
clark2013_A70730_lineage4.6.1.2_strain1	ERR038748	no_distances_found	no_distances_found	node936	ERR123926	20
clark2013_A70757_lineage4.6.1.2_strain1	ERR038749	no_distances_found	no_distances_found	node917	ERR2517461	128
clark2013_A70762_lineage4.6.1.2_strain1	ERR038750	no_distances_found	no_distances_found	node947	ERR040135	27
cox2021_-2816201521649258229_lineage4.6.1.1_strain1	ERR6362489	no_distances_found	no_distances_found	node1034	ERR182041	40
UNKNOWN17_lineage4.6_strain1	ERR2791539	no_distances_found	no_distances_found	node1130	ERR2517473	410
UNKNOWN35_lineage4.6_strain1	ERR2791559	no_distances_found	no_distances_found	node1131	ERR2517473	409
walker2018b_ 879582_lineage4.6.2.2_strain1	ERR2517021	no_distances_found	no_distances_found	node2080	SRR11444015	33
walker2018b_ 974559_lineage4.6.2.2_strain1	ERR2516952	no_distances_found	no_distances_found	node1258	SRR11444281	40
walker2018b_06TB_0057_lineage4.6.2.2_strain1	ERR2510687	no_distances_found	no_distances_found	node1782	SRR11444070	51
walker2018b_06TB_0291_lineage4.6.2.2_strain1	ERR2510732	no_distances_found	no_distances_found	node2157	SRR11444015	34
walker2018b_06TB_0329_lineage4.6_strain1	ERR2510770	no_distances_found	no_distances_found	node881	ERR228217	35
walker2018b_06TB_0374_lineage4.6.2.2_strain1	ERR2510815	no_distances_found	no_distances_found	node1676	ERR2517073	16
walker2018b_06TB_0380_lineage4.6.2.2_strain1	ERR2510821	no_distances_found	no_distances_found	node1181	ERR278528	52
walker2018b_1004918_lineage4.6.2.2_strain1	ERR2517030	no_distances_found	no_distances_found	node1256	SRR11444281	40
walker2018b_1024197_lineage4.6.2.2_strain1	ERR2516930	no_distances_found	no_distances_found	node1255	SRR11444281	40
walker2018b_1027711_lineage4.6.2.2_strain1	ERR2517085	no_distances_found	no_distances_found	node2079	SRR11444015	34
walker2018b_1084181_lineage4.6.2.2_strain1	ERR2516992	no_distances_found	no_distances_found	node1250	ERR2516952	52
walker2018b_1104396_lineage4.6.1.2_strain1	ERR2517064	no_distances_found	no_distances_found	node966	ERR164006	142
walker2018b_1114811_lineage4.6.2.2_strain1	ERR2516889	no_distances_found	no_distances_found	node1259	SRR11444281	40
walker2018b_1128187_lineage4.6.5_strain1	ERR2516969	no_distances_found	no_distances_found	node1060	ERR2517453	94
walker2018b_1159577_lineage4.6.2.2_strain1	ERR2517094	no_distances_found	no_distances_found	node2091	SRR11444015	33
walker2018b_1205646_lineage4.6.2.2_strain1	ERR2516836	no_distances_found	no_distances_found	node1680	ERR114451	18
walker2018b_1320431_lineage4.6.2.2_strain1	ERR2517025	no_distances_found	no_distances_found	node1264	SRR11444327	81
walker2018b_1367820_lineage4.6.2.2_strain1	ERR2517073	no_distances_found	no_distances_found	node1681	ERR114451	18
walker2018b_1382104_lineage4.6.2.2_strain1	ERR2516958	no_distances_found	no_distances_found	node1152	SRR11461687	172
walker2018b_1399843_lineage4.6.2.2_strain1	ERR2516987	no_distances_found	no_distances_found	node2072	SRR11444015	34
walker2018b_1452341_lineage4.6.2.2_strain1	ERR2517028	no_distances_found	no_distances_found	node2092	SRR11444015	34
walker2018b_1505436_lineage4.6.2.2_strain1	ERR2516760	no_distances_found	no_distances_found	node1151	SRR11461687	173
walker2018b_MHL_0099-13_lineage4.6.5_strain1	ERR2510489	no_distances_found	no_distances_found	node1065	ERR278539	140
walker2018b_MHL_0225-R_lineage4.6.5_strain1	ERR2510362	no_distances_found	no_distances_found	node1126	ERR2517473	142
walker2018b_MHL_0230-14_lineage4.6_strain1	ERR2510595	no_distances_found	no_distances_found	node1043	ERR2510320	179
walker2018b_RIVM_106_lineage4.6.1.1_strain1	ERR2517154	no_distances_found	no_distances_found	node990	ERR990538	125
walker2018b_RIVM_146_lineage4.6_strain1	ERR2517329	no_distances_found	no_distances_found	node1137	SRR7516349	307
walker2018b_RIVM_165_lineage4.6.5_strain1	ERR2517259	no_distances_found	no_distances_found	node1054	ERR386896	94
walker2018b_RIVM_234_lineage4.6.1.2_strain1	ERR2517461	no_distances_found	no_distances_found	node942	ERR038740	88
walker2018b_RIVM_238_lineage4.6.2.2_strain1	ERR2517254	no_distances_found	no_distances_found	node1671	SRR11444280	32
walker2018b_RIVM_252_lineage4.6.3_strain1	ERR2517545	no_distances_found	no_distances_found	node808	ERR266562	119
walker2018b_RIVM_278_lineage4.6.2.2_strain1	ERR2517638	no_distances_found	no_distances_found	node1638	SRR11444313	22
walker2018b_RIVM_288_lineage4.6.5_strain1	ERR2517453	no_distances_found	no_distances_found	node1062	ERR2517507	15
walker2018b_RIVM_320_lineage4.6.5_strain1	ERR2517507	no_distances_found	no_distances_found	node1063	ERR2517453	15
walker2018b_RIVM_357_lineage4.6.2.2_strain1	ERR2517536	no_distances_found	no_distances_found	node1766	ERR386861	36
walker2018b_RIVM_427_lineage4.6.4_strain1	ERR2517224	no_distances_found	no_distances_found	node872	SRR11444300	290
walker2018b_RIVM_500_lineage4.6_strain1	ERR2517343	no_distances_found	no_distances_found	node877	ERR228217	44
walker2018b_RIVM_534_lineage4.6.5_strain1	ERR2517473	no_distances_found	no_distances_found	node1127	ERR2510362	142
walker2018b_RIVM_71_lineage4.6.1.2_strain1	ERR2517173	no_distances_found	no_distances_found	node957	ERR164006	29
walker2018b_SGD_1317-15R_lineage4.6.2_strain1	ERR2510290	no_distances_found	no_distances_found	node1143	ERR046838	156
walker2018b_SSM_0163-14_lineage4.6.2.2_strain1	ERR2510592	no_distances_found	no_distances_found	node1316	ERR779651	131
walker2018b_SSM_0164-R_lineage4.6_strain1	ERR2510320	no_distances_found	no_distances_found	node1045	ERR386967	71
1a1e2a8f-baae-4ae9-96f6-113512cff5f2_lineage4.7_strain1	SRR7592358;SRR9738524	2	2	node743	SRR9738519	30
nimmo2020_P0164_lineage4.7_strain1	SRR10315596;SRR10315597;SRR10315600;SRR9971102	0	0	node755	ERR1750901	18
wollenberg2017_90_lineage4.7_strain1	SRR1159904;SRR1181030;SRR1181070	0	0	node787	ERR2510739	120
wollenberg2017_94_lineage4.7_strain1	SRR1163287;SRR1169015;SRR1172027	0	0	node793	ERR2510739	133
1124ad24-3963-41c4-9c3f-e357e5df75c6_lineage4.7_strain1	SRR7592383	no_distances_found	no_distances_found	node630	SRR7592357	21
2f07b7b6-4edc-42cc-ba22-88e4c48326d2_lineage4.7_strain1	SRR7592366	no_distances_found	no_distances_found	node636	SRR7592350	13
315db73d-8bee-478b-9c77-1b3e9b2d9eb7_lineage4.7_strain1	SRR7592350	no_distances_found	no_distances_found	node637	SRR7592366	13
40054ae0-b84a-430a-b420-1a37ab3721ea_lineage4.7_strain1	SRR10379904	no_distances_found	no_distances_found	node800	SRR1181070	21
44642cc6-e43c-44d4-83dc-afaeeb55686e_lineage4.7_strain1	SRR1162967	no_distances_found	no_distances_found	node798	ERR2510739	135
446aa521-7982-4937-93d6-e69f9a50572f_lineage4.7_strain1	SRR10525346	no_distances_found	no_distances_found	node718	SRR9738487	96
4573bc42-700b-47ac-830c-e362addf4b1a_lineage4.7_strain1	SRR11033614	no_distances_found	no_distances_found	node769	ERR387045	235
4eaeb8be-46e9-4c6d-889d-c98130570640_lineage4.7_strain1	SRR9738519	no_distances_found	no_distances_found	node747	SRR7592358	30
642705ac-507f-4c30-b908-168ca0877147_lineage4.7_strain1	SRR7592341	no_distances_found	no_distances_found	node713	SRR10525372	38
8240a8a4-812a-4bb4-a855-14654b1955ec_lineage4.7_strain1	SRR7592356	no_distances_found	no_distances_found	node634	SRR7592366	13
89959049-7cdb-4970-b726-469c0f2d12f8_lineage4.7_strain1	SRR7592357	no_distances_found	no_distances_found	node632	SRR7592366	14
89eb9967-84d9-48ac-9d91-5e9f85c66d39_lineage4.7_strain1	SRR7592343	no_distances_found	no_distances_found	node750	SRR7592358	30
9014a39f-233f-4f2a-b580-908948e62990_lineage4.7_strain1	SRR16087956	no_distances_found	no_distances_found	node770	ERR387045	240
94bc9a8e-f564-4d99-aba8-486e73e37196_lineage4.7_strain1	SRR7592332	no_distances_found	no_distances_found	node701	ERR2486941	22
979e56eb-597b-4848-99bb-abc73da16275_lineage4.7_strain1	SRR10525325	no_distances_found	no_distances_found	node749	SRR9738519	13
981cb046-711a-4a89-8619-3f5e46c5abd2_lineage4.7_strain1	SRR13232447	no_distances_found	no_distances_found	node739	SRR7592343	224
9a1b3e9d-df84-4aac-97d3-0349623d66b4_lineage4.7_strain1	SRR1159723	no_distances_found	no_distances_found	node790	ERR2510739	121
c23f776a-ecbf-49f2-b740-19d6919a67ff_lineage4.7_strain1	SRR10525372	no_distances_found	no_distances_found	node712	SRR7592341	38
ca72a2cb-9f51-48d6-a421-9bf83bf9267d_lineage4.7_strain1	SRR10525357	no_distances_found	no_distances_found	node741	SRR9738519	88
cox2021_-1729129461099432413_lineage4.7_strain1	ERR6362244	no_distances_found	no_distances_found	node681	ERR6362807	53
cox2021_-6180179353569076243_lineage4.7_strain1	ERR5987346	no_distances_found	no_distances_found	node729	SRR7592343	220
cox2021_-7553634188076876769_lineage4.7_strain1	ERR6362313	no_distances_found	no_distances_found	node671	ERR6362147	18
cox2021_5555175264462645242_lineage4.7_strain1	ERR6362807	no_distances_found	no_distances_found	node682	ERR6362244	53
eec44f71-9b42-4c8e-890c-cde08a05f66f_lineage4.7_strain1	SRR9738487	no_distances_found	no_distances_found	node719	SRR10525346	96
nimmo2020_P0126_lineage4.7_strain1	SRR10315606	no_distances_found	no_distances_found	node675	ERR108141	54
walker2018b_06TB_0298_lineage4.7_strain1	ERR2510739	no_distances_found	no_distances_found	node786	SRR1159904	120
walker2018b_RIVM_149_lineage4.7_strain1	ERR2517564	no_distances_found	no_distances_found	node704	ERR266598	149
walker2018b_RIVM_216_lineage4.7_strain1	ERR2517580	no_distances_found	no_distances_found	node639	ERR2229491	23
walker2018b_RIVM_274_lineage4.7_strain1	ERR2517165	no_distances_found	no_distances_found	node648	ERR2486935	142
walker2018b_RIVM_32_lineage4.7_strain1	ERR2517136	no_distances_found	no_distances_found	node781	ERR2510739	224
walker2018b_RIVM_346_lineage4.7_strain1	ERR2517471	no_distances_found	no_distances_found	node716	ERR2517194	28
walker2018b_RIVM_424_lineage4.7_strain1	ERR2517378	no_distances_found	no_distances_found	node653	ERR2486935	70
walker2018b_RIVM_442_lineage4.7_strain1	ERR2517527	no_distances_found	no_distances_found	node685	ERR270635	141
walker2018b_RIVM_553_lineage4.7_strain1	ERR2517236	no_distances_found	no_distances_found	node804	ERR2510739	192
walker2018b_RIVM_555_lineage4.7_strain1	ERR2517194	no_distances_found	no_distances_found	node715	ERR2517471	28
walker2018b_RIVM_581_lineage4.7_strain1	ERR2517422	no_distances_found	no_distances_found	node646	ERR2517165	151
walker2018b_RIVM_88_lineage4.7_strain1	ERR2517312	no_distances_found	no_distances_found	node652	ERR2486935	71
witney2017_015_lineage4.7_strain1	ERR1750901	no_distances_found	no_distances_found	node754	SRR10315600	18
cox2021_-6039566361171580146_lineage4.9_strain1	ERR6052042;ERR6052087	0	0	node238	ERR6362449	12
guerra2014_KPS_60_lineage4.9.1_strain1	ERR176585;ERR190380	0	0	node538	ERR1750894	49
guerra2014_KPS_75_lineage4.9_strain1	ERR161117;ERR221543	0	0	node433	ERR190329	11
lieberman2016_P6_lineage4.9_strain1	SRR4034725;SRR4034728;SRR4034729;SRR4034730;SRR4034731	0	0	node275	ERR294245	67
walker2018b_RIVM_580_lineage4.9_strain1	ERR2517424;ERR2517598	0	0	node374	ERR2517167	18
walker2018b_SSM_0116-14_lineage4.9_strain1	ERR2510873;ERR2510879	0	0	node402	ERR2510748	162
witney2017_011_lineage4.9.1_strain1	ERR1750893;ERR1750894	0	0	node491	ERR164007	35
witney2017_016_lineage4.9.1_strain1	ERR1750903;ERR1750904	0	0	node484	ERR176594	42
0fe8624e-e25d-4208-9c10-c8dbc84a15da_lineage4.9_strain1	SRR7655978	no_distances_found	no_distances_found	node204	ERR164007	168
clark2013_A70480_lineage4.9_strain1	ERR040138	no_distances_found	no_distances_found	node380	ERR161136	158
cox2021_-1234593307627923276_lineage4.9.1_strain1	ERR6362926	no_distances_found	no_distances_found	node465	ERR212158	48
cox2021_-2818469913712640793_lineage4.9_strain1	ERR6362810	no_distances_found	no_distances_found	node615	SRR10315648	151
cox2021_-5551519811102826313_lineage4.9.1_strain1	ERR6362320	no_distances_found	no_distances_found	node602	ERR6362426	37
cox2021_2069822804306600685_lineage4.9.1_strain1	ERR6362426	no_distances_found	no_distances_found	node603	ERR6362320	37
cox2021_3225097393027426740_lineage4.9_strain1	ERR6362928	no_distances_found	no_distances_found	node199	ERR163991	50
cox2021_3472515954872264164_lineage4.9_strain1	ERR6362120	no_distances_found	no_distances_found	node241	ERR123905	172
cox2021_6479957731154673487_lineage4.9_strain1	ERR6362449	no_distances_found	no_distances_found	node236	ERR123905	173
cox2021_6524234021994721729_lineage4.9_strain1	ERR6362823	no_distances_found	no_distances_found	node234	ERR123905	170
guerra2014_KPS_44_lineage4.9.1_strain1	ERR176761	no_distances_found	no_distances_found	node569	ERR1750894	49
nimmo2020_K0096_lineage4.9_strain1	SRR10315648	no_distances_found	no_distances_found	node616	ERR6362810	151
UNKNOWN8795_lineage4.9_strain1	ERR4553456	no_distances_found	no_distances_found	node258	ERR4553641	15
UNKNOWN8813_lineage4.9_strain1	ERR4553475	no_distances_found	no_distances_found	node293	ERR161136	212
UNKNOWN8937_lineage4.9_strain1	ERR4553624	no_distances_found	no_distances_found	node260	ERR4553641	14
UNKNOWN8949_lineage4.9_strain1	ERR4553641	no_distances_found	no_distances_found	node256	ERR4553791	13
UNKNOWN8956_lineage4.9_strain1	ERR4553650	no_distances_found	no_distances_found	node251	ERR4553641	16
UNKNOWN8964_lineage4.9_strain1	ERR4553658	no_distances_found	no_distances_found	node224	ERR4553812	21
UNKNOWN8970_lineage4.9_strain1	ERR4553668	no_distances_found	no_distances_found	node254	ERR4553641	19
UNKNOWN9084_lineage4.9_strain1	ERR4553791	no_distances_found	no_distances_found	node261	ERR4553641	13
UNKNOWN9092_lineage4.9_strain1	ERR4553799	no_distances_found	no_distances_found	node253	ERR4553641	15
UNKNOWN9103_lineage4.9_strain1	ERR4553812	no_distances_found	no_distances_found	node225	ERR4553658	21
walker2018b_06TB_0029_lineage4.9_strain1	ERR2510670	no_distances_found	no_distances_found	node454	ERR2510863	11
walker2018b_06TB_0307_lineage4.9_strain1	ERR2510748	no_distances_found	no_distances_found	node429	ERR161066	152
walker2018b_06TB_0351_lineage4.9_strain1	ERR2510792	no_distances_found	no_distances_found	node384	ERR2517364	183
walker2018b_06TB_0422_lineage4.9_strain1	ERR2510863	no_distances_found	no_distances_found	node455	ERR2510670	11
walker2018b_ATH_0060-14_lineage4.9_strain1	ERR2510315	no_distances_found	no_distances_found	node426	ERR2510482	13
walker2018b_ATH_0075-14_lineage4.9_strain1	ERR2510434	no_distances_found	no_distances_found	node397	ERR2510482	11
walker2018b_RIVM_122_lineage4.9_strain1	ERR2517168	no_distances_found	no_distances_found	node368	ERR230077	181
walker2018b_RIVM_401_lineage4.9_strain1	ERR2517317	no_distances_found	no_distances_found	node388	ERR2510748	176
walker2018b_RIVM_456_lineage4.9_strain1	ERR2517464	no_distances_found	no_distances_found	node431	ERR212025	71
walker2018b_RIVM_48_lineage4.9_strain1	ERR2517364	no_distances_found	no_distances_found	node385	ERR2510792	183
walker2018b_RIVM_533_lineage4.9_strain1	ERR2517187	no_distances_found	no_distances_found	node269	ERR230042	161
walker2018b_RIVM_96_lineage4.9_strain1	ERR2517167	no_distances_found	no_distances_found	node373	ERR2517424	18
walker2018b_RLH_0259-14_lineage4.9_strain1	ERR2510384	no_distances_found	no_distances_found	node423	ERR2510414	11
walker2018b_RLH_0327-14_lineage4.9_strain1	ERR2510588	no_distances_found	no_distances_found	node401	ERR2510748	162
walker2018b_RLH_0346/14_lineage4.9_strain1	ERR2510558	no_distances_found	no_distances_found	node409	ERR2510748	164
walker2018b_RLH_0452-15_lineage4.9_strain1	ERR2510301	no_distances_found	no_distances_found	node414	ERR2510748	161
walker2018b_SSM_0109-14_lineage4.9_strain1	ERR2510299	no_distances_found	no_distances_found	node407	ERR2510748	164
walker2018b_SSM_0128-14_lineage4.9_strain1	ERR2510398	no_distances_found	no_distances_found	node424	ERR2510748	162
walker2018b_SSM_0129-14_lineage4.9_strain1	ERR2510392	no_distances_found	no_distances_found	node427	ERR2510482	11
walker2018b_SSM_0131-14_lineage4.9_strain1	ERR2510387	no_distances_found	no_distances_found	node421	ERR2510414	11
walker2018b_SSM_0133-14_lineage4.9_strain1	ERR2510414	no_distances_found	no_distances_found	node419	ERR2510387	11
walker2018b_SSM_0134-14_lineage4.9_strain1	ERR2510427	no_distances_found	no_distances_found	node420	ERR2510387	12
walker2018b_SSM_0140_14_lineage4.9_strain1	ERR2510411	no_distances_found	no_distances_found	node411	ERR2510748	165
walker2018b_SSM_0145_14_lineage4.9_strain1	ERR2510440	no_distances_found	no_distances_found	node396	ERR2510748	165
walker2018b_SSM_0145-14_lineage4.9_strain1	ERR2510482	no_distances_found	no_distances_found	node392	ERR2510748	156
walker2018b_SSM_0160-14_lineage4.9_strain1	ERR2510580	no_distances_found	no_distances_found	node412	ERR2510748	160
walker2018b_SSM_0170-14_lineage4.9_strain1	ERR2510641	no_distances_found	no_distances_found	node400	ERR2510748	165
