host_id	isolate_id
337100ef-7ce8-4d0d-ae2b-d0ca42201d9e_lineage2.2.1_strain1	SRR10397267
33e5dfd7-113c-4b48-8af2-60d9f5491897_lineage2.2.1_strain1	SRR7516321
34171b67-2db9-4d86-a0b5-2ede61d3391e_lineage2.2.1_strain1	SRR5153242
3458ca9b-1068-4f3f-b187-ae6277cd2410_lineage2.2.1_strain1	SRR10379940
34720750-83c7-41cb-b264-1cc107dc5f6f_lineage2.2.1_strain1	SRR10380162
3495a879-1f42-4bc3-867e-7e6ba3767077_lineage2.2.1_strain1	SRR5153713
34b9f067-afa1-4c58-abf2-84eb98555b6a_lineage2.2.1_strain1	SRR16088232
3505ddbc-57aa-41ea-8812-9de0af576b63_lineage2.2.1_strain1	SRR11033629
35265a4c-d7cd-4b3d-89d5-7276eaa468a1_lineage2.2.1_strain1	SRR6356925
3546eb2d-f32d-41e2-b1e7-89f913691ffe_lineage2.2.1_strain1	SRR16088229
35764c36-5e16-4cd7-9f03-7ac43d6b8f0f_lineage2.2.1_strain1	SRR5152942
35a04264-6707-4ab1-a86a-d170a8ccf9bb_lineage2.2.1_strain1	SRR5153256
35a34db9-4b0b-447b-82a5-024c76dfd4c6_lineage2.2.1_strain1	SRR16087935
35ab07e5-d5cb-4ead-9b23-016028dd163d_lineage2.2.1_strain1	SRR5153094
35c77926-5e70-4573-8da4-5f3a858cc600_lineage2.2.1_strain1	SRR7653612
361f92d4-479a-4978-aa7e-ae71b85e11c6_lineage2.2.1_strain1	SRR10397188
3654ead0-47cc-4e4b-8007-9aad09bd9566_lineage2.2.1_strain1	SRR10380099
366d43fe-ae4f-4199-8493-28cc1b9aaa18_lineage2.2.1_strain1	SRR10397154
368b13bb-d370-4ceb-a8a4-1b098943074a_lineage2.2.1_strain1	SRR5153291
369602e9-152b-4603-9e76-441320070d3b_lineage2.2.1_strain1	SRR1163022
369c07f7-b30f-4fed-99aa-0c3d80b20236_lineage2.2.1_strain1	SRR11033755
36e82e2e-27dc-4e28-9778-1c7bf8eb3029_lineage2.2.1_strain1	SRR13232549
36f3da54-ed8b-40fd-b3fc-3ef85d4b18ea_lineage2.2.1_strain1	SRR3544725
371abb81-3339-4e70-b4e3-94afaf813b3f_lineage2.2.1_strain1	SRR16088275
3734cc73-dbeb-429c-bf5b-5b5e1ae8d484_lineage2.2.1_strain1	SRR6458463
373d591e-12f8-4c37-9416-98d8536cc158_lineage2.2.1_strain1	SRR13232768
375bc436-b89d-4fe0-afaf-ba5f5b87a49f_lineage2.2.1_strain1	SRR6356977
376f8722-b2ba-4ff2-8e29-bea958417856_lineage2.2.1_strain1	SRR10380103
37cd2eb4-0022-470b-b2eb-5f644fff4647_lineage2.2.1_strain1	SRR16088568
37d3983a-0e3d-4e6e-a0b2-db3a260c449c_lineage2.2.1_strain1	SRR5153323
37d88b21-34c4-4ec0-ae1c-b1bb7fb2f622_lineage2.2.1_strain1	SRR10397222
37f421b9-5464-4d99-980f-c83eb8f5d8ca_lineage2.2.1_strain1	SRR6356987
38654427-c77e-4d0c-aee0-a0850ca65f80_lineage2.2.1_strain1	SRR7516413
387f8430-6de9-4a58-bd62-85eafb5f53fd_lineage2.2.1_strain1	SRR10397223
3890e339-9584-4754-9b2d-d4306de0ce2f_lineage2.2.1_strain1	SRR5153311
38aac364-ed3a-48b9-b3a2-a6321ccabc40_lineage2.2.1_strain1	SRR16088359
38bc7f88-f4c7-4b1b-b817-501dd774b413_lineage2.2.1_strain1	SRR6458445
38e07ef7-1388-4435-a516-3d85ad5bfb61_lineage2.2.1_strain1	SRR13232398
391f4db0-32d0-46db-8a72-6b5e96405423_lineage2.2.1_strain1	SRR1162952
39442607-422a-467f-981b-e60b3650337f_lineage2.2.1_strain1	SRR13232475
39740303-95e5-4e35-8b28-013b227afffa_lineage2.2.1_strain1	SRR11033729
39b0723c-2084-4987-8275-3cb2dc887e63_lineage2.2.1_strain1	SRR16088539
39e27b72-ec26-4918-8b6e-a28fbbbc4a7c_lineage2.2.1_strain1	SRR16087915
39eb8cde-be20-47cd-923f-a00f5cbd2c41_lineage2.2.1_strain1	SRR16088208
3a4e0f6c-e700-4fc8-80b3-dc2781a5c1a5_lineage2.2.1_strain1	SRR10397164
3abc941d-14b1-4de1-9cdb-1c3dae4aa4f1_lineage2.2.1_strain1	SRR10303333
3abf0dde-5cff-428a-b055-853c5c5ec6ed_lineage2.2.1_strain1	SRR16088193
3b0a5dc4-ecbe-4541-9d2f-1852a1dfdc6d_lineage2.2.1_strain1	SRR13232563
3b148d53-57cc-4a7a-9020-130521e59a2c_lineage2.2.1_strain1	SRR11033722
3ba9b25c-5353-4b09-9aa6-080dbf87dde9_lineage2.2.1_strain1	SRR7516441
3bb9ec64-4df7-450a-8937-d16c8a699e14_lineage2.2.1_strain1	SRR11033685
3bbc5d90-e623-43b0-b6cb-51d27283f15a_lineage2.2.1_strain1	SRR7653022
3bbec651-4162-4d2f-b332-71c732085f8b_lineage2.2.1_strain1	SRR16088281
3be6d9ba-b0e6-457b-aff5-cae57535af91_lineage2.2.1_strain1	SRR7652976
3c48e5d9-5748-487c-9f19-9e2b64c0e1c1_lineage2.2.1_strain1	SRR6458404
3cfe4019-a0d7-4824-b0eb-08aeef0e37b9_lineage2.2.1_strain1	SRR13232557
3d33ae20-0b0c-4a33-80e6-bffa396548e9_lineage2.2.1_strain1	SRR10303339
3d3c24b8-df6f-4c9b-92bf-ac71c4008ea0_lineage2.2.1_strain1	SRR3743406
3d3f9fcc-2fa3-44bd-8bd1-95f8c6ca0542_lineage2.2.1_strain1	SRR10397209
3db4446f-1212-4261-bcd9-c88db875ab9b_lineage2.2.1_strain1	SRR10303292
3e78ead4-7ca1-4439-8ece-0fc109659a07_lineage2.2.1_strain1	SRR13232611
3e7e84e0-ed38-4687-bcca-d36747bd25c3_lineage2.2.1_strain1	SRR10303293
3ec96463-7556-446f-ac60-ed9e9b60c550_lineage2.2.1_strain1	SRR7516313
3ecd6c38-5112-4e4b-ae8e-954bf924645a_lineage2.2.1_strain1	SRR10397138
3f0a13ab-973f-4b76-ba33-9ba1853b98c7_lineage2.2.1_strain1	SRR5153232
3f1b9507-4a09-439f-afb0-91907c31f7f3_lineage2.2.1_strain1	SRR13232485
3f30d73b-80e7-4b85-a6c8-7eeb13245770_lineage2.2.1_strain1	SRR5153809
3f49e93d-416f-4ac5-9d8a-276b367e530c_lineage2.2.1_strain1	SRR5152954
3f74fba1-c7c3-41b8-b330-8a58213bdb24_lineage2.2.1_strain1	SRR16088017
3fa79d31-70ff-462b-8989-b9c3c2708733_lineage2.2.1_strain1	SRR10303320
3fd4bf52-8b4f-4c0b-9419-b9eec8e292ea_lineage2.2.1_strain1	SRR10430389
400788ff-a39f-4917-bd62-98e7ed022bf8_lineage2.2.1_strain1	SRR13232439
4011dedb-eaaf-4ac8-bfc9-32de71fa78f5_lineage2.2.1_strain1	SRR16088531
41244bae-2d8b-4d3e-92b5-0558472627c7_lineage2.2.1_strain1	SRR5152959
414b8f7a-c984-4789-a9b1-22590139c706_lineage2.2.1_strain1	SRR5153812
41795262-abca-44d7-88af-77f83b0b1e4d_lineage2.2.1_strain1	SRR6356929
41bc0273-e629-4240-9288-0742a81a16a6_lineage2.2.1_strain1	SRR6356965
41d1fb99-67e1-4048-a45b-d6a28fa51215_lineage2.2.1_strain1	SRR6458406
41d24bd2-a0bc-459f-918e-d9174bd79856_lineage2.2.1_strain1	SRR16088462
423a80ac-d649-4c77-be37-c0901287ec63_lineage2.2.1_strain1	SRR7516392
424390a8-fba1-4f38-90d2-e8404816b010_lineage2.2.1_strain1	SRR5153313
4244d2e7-9b74-445f-a7dc-a05d8ece6bc6_lineage2.2.1_strain1	SRR16088224
4276ff8b-19da-4b10-a30f-a980cb43f3af_lineage2.2.1_strain1	SRR16088438
42aefc51-92b6-4e6e-a626-2ff8de3c4cf3_lineage2.2.1_strain1	SRR10397153
42d621f9-88bf-4ff8-8729-bd24a11de9eb_lineage2.2.1_strain1	SRR6458455
42f4ba0c-3d85-4fdc-8d66-2dd754c8e2ad_lineage2.2.1_strain1	SRR5153609
43181bad-64ea-462a-a954-b93ffc6e2a33_lineage2.2.1_strain1	SRR16087942
43339d8d-6c75-4796-bdff-d3cbad83451b_lineage2.2.1_strain1	SRR5153220
439d5af8-cf29-4211-a5db-cbe8c24816a2_lineage2.2.1_strain1	SRR13232619
43b49f96-95d4-43eb-8034-b2841b4acb4c_lineage2.2.1_strain1	SRR13232507
43fadc71-6db0-4c1d-bfa4-63d06b864296_lineage2.2.1_strain1	SRR13232644
441a7f83-8dc7-4cd3-b3ed-d7e74bc89f00_lineage2.2.1_strain1	SRR10380063
44a9ab98-977a-42b1-906b-e26cfbdef9ad_lineage2.2.1_strain1	SRR5153253
44b8431f-abff-484f-b676-75f3718a4595_lineage2.2.1_strain1	SRR1172412
44de3260-3d75-4378-839f-0c31ff65383b_lineage2.2.1_strain1	SRR16088329
4509989f-ced3-4511-abd8-0c76c9f28bac_lineage2.2.1_strain1	SRR13232757
4541699e-7c52-4f24-ad15-c2d97ca5cc49_lineage2.2.1_strain1	SRR5486879
455c196a-881c-44af-b6be-2257391fb359_lineage2.2.1_strain1	SRR13232445
45880151-cf07-4185-9fbe-65614a8dbb16_lineage2.2.1_strain1	SRR6356954
4662e48c-035c-414f-a3ba-570641699a5c_lineage2.2.1_strain1	SRR16088203
469c0624-dbe2-4281-ac21-f811db19b8b4_lineage2.2.1_strain1	SRR6356980
46b00402-359e-450f-a0df-0ca41675a1de_lineage2.2.1_strain1	SRR16088134
46f160f0-558c-4bb6-baef-25c3253ebbf2_lineage2.2.1_strain1	SRR16088413
46fc742b-a34e-4fef-b542-f9069739cc49_lineage2.2.1_strain1	SRR6356988
477fd77d-8dc4-40a4-94ff-61da6a41b393_lineage2.2.1_strain1	SRR10380222
47986d1f-bf4b-4da3-bd3b-c218ef3c1f0a_lineage2.2.1_strain1	SRR1172273
4802d2c9-ef38-4a43-867b-9077cef5bbe8_lineage2.2.1_strain1	SRR13232677
48865869-5005-4fb4-b4b5-9db934e3c735_lineage2.2.1_strain1	SRR16087959
48dfc538-5ff2-4acc-9664-cbacc6905e94_lineage2.2.1_strain1	SRR16087918
494274c5-a289-418a-96a7-e3f6cba8f640_lineage2.2.1_strain1	SRR11033779
4976bc56-83c1-482d-81ec-3dd812a7aed1_lineage2.2.1_strain1	SRR6458437
497e59db-990b-43c6-a413-040fa525c1b3_lineage2.2.1_strain1	SRR5152906
49ee9c00-0d8b-4d9b-a0f1-871f8346dda8_lineage2.2.1_strain1	SRR6356994
4a55ec72-8586-4e2c-8414-33bde6410acb_lineage2.2.1_strain1	SRR5153214
4aa3a668-3fa7-4fe6-b371-0175555a0cee_lineage2.2.1_strain1	SRR13232452
4ad0eaf0-3c84-45c4-ab0e-885c8f7b3c4e_lineage2.2.1_strain1	SRR13232621
4aed0ed5-dcc1-4393-a616-d37e15cbc7d0_lineage2.2.1_strain1	SRR13232646
4b116c8a-6d3c-4f7c-9cae-296efe5ea41b_lineage2.2.1_strain1	SRR10379885
4b2203e9-0cf3-46c6-9303-11b679750b52_lineage2.2.1_strain1	SRR13232652
4b3e9856-a66c-43d2-a6c3-744c95438bfb_lineage2.2.1_strain1	SRR16087987
4b52b66f-b870-4020-87dd-601cded684f7_lineage2.2.1_strain1	SRR13232600
4c310776-cea3-45fe-9d3a-6ea141e1dd8d_lineage2.2.1_strain1	SRR7516319
4c5f18b4-50ee-48c5-bf15-d6cfd6606a68_lineage2.2.1_strain1	SRR10397187
4d061e17-076f-4aff-b3e4-51d258395337_lineage2.2.1_strain1	SRR6384968
4d0b2de6-4cc9-4a14-9492-450715765b04_lineage2.2.1_strain1	SRR10380087
4d0dbf69-7bda-4866-9a49-3a2b8be900d9_lineage2.2.1_strain1	SRR6807739
4d20bc58-e33a-4ee9-aed5-8fb8f5bb087d_lineage2.2.1_strain1	SRR11033724
4d55117a-b4b4-4c08-97e6-11f72232557c_lineage2.2.1_strain1	SRR16088340
4d752d85-b78e-4846-8d41-72fb5bdfac06_lineage2.2.1_strain1	SRR16088285
4d95419f-fd35-4ab0-9cfb-12166b5794b3_lineage2.2.1_strain1	SRR16087923
4dcf8867-49c9-41e2-bec1-36ee774beca6_lineage2.2.1_strain1	SRR13232701
4dd88a73-6b67-4a4c-8c77-d586594ad7be_lineage2.2.1_strain1	SRR16088022
4e6f2908-f05f-4495-8aba-58dd332d888d_lineage2.2.1_strain1	SRR16088564
4e946bea-3f0f-49cc-9dad-3eb5c15d25f6_lineage2.2.1_strain1	SRR10397192
4e967476-d789-4809-8819-81eba859a0c0_lineage2.2.1_strain1	SRR13232632
4eae78ad-7b17-4758-828f-56234dba9172_lineage2.2.1_strain1	SRR16087893
4eccce84-10db-49ec-aa90-5f8651f2b8fe_lineage2.2.1_strain1	SRR16088230
4ef131e8-42dd-4f2e-bd7d-32fedef1c5d9_lineage2.2.1_strain1	SRR13243564
4efc0a4a-3300-447b-bef7-47768ced5c2e_lineage2.2.1_strain1	SRR6356999
4f0f043a-96a7-4bac-9f9c-3bf420e1bf8f_lineage2.2.1_strain1	SRR10303287
4f167f52-9e80-4b2d-98c3-a32131b573c9_lineage2.2.1_strain1	SRR10430350
4f5c9564-4f56-4de8-b4d5-7a3aeda51d0f_lineage2.2.1_strain1	SRR3743497
4f87989e-f3fb-443d-bb16-942c261b4565_lineage2.2.1_strain1	SRR10380158
4fd4b9dd-d735-4e7a-a9cc-b32a301ac6a1_lineage2.2.1_strain1	SRR6458385
4fdd64bd-cb57-4b82-bec2-93bab3c54593_lineage2.2.1_strain1	SRR16088131
4fddef3c-ff43-46c6-9e79-d46e0d7db3c9_lineage2.2.1_strain1	SRR5152918
4ffd16b7-affd-4704-a7bc-ca04b453a39e_lineage2.2.1_strain1	SRR5153218
5073e916-240b-45f6-84f9-7942b452f357_lineage2.2.1_strain1	SRR16087887
50a47e43-90e2-4183-8200-71debd5379df_lineage2.2.1_strain1	SRR10397251
50fb5fb1-60a1-4517-ad16-f404cc7a9772_lineage2.2.2_strain1	SRR10397271
51020bf7-7c3f-4c01-a338-e303c1f4c80f_lineage2.2.1_strain1	SRR13232582
5133fb4d-267c-4301-a7f2-41d5edee5fa5_lineage2.2.1_strain1	SRR3743411
514d59ac-8d1e-49b8-a511-73e58745e583_lineage2.2.1_strain1	SRR1159053
519e9161-800c-4d06-9359-5117faee416b_lineage2.2.1_strain1	SRR10379989
51b6ece9-1a7c-42d9-bd84-1c42ab2f4cc0_lineage2.2.1_strain1	SRR16088144
51c0e993-6e02-4900-ba4a-81191ad777cf_lineage2.2.1_strain1	SRR13232713
51c36005-0a70-46af-b905-212cd8239741_lineage2.2.1_strain1	SRR16088400
51d96d57-d101-4275-8039-0152b92e17ba_lineage2.2.1_strain1	SRR16088191
51e2c8a7-f9fb-4ebc-af19-4c885691aca9_lineage2.2.1_strain1	SRR5153424
5218263a-8d9e-455a-b28d-62dec246553b_lineage2.2.1_strain1	SRR6384966
524a7b7f-550c-4c55-8fc7-67c8f5e285e5_lineage2.2.1_strain1	SRR11033711
526ce689-da28-410a-ae2c-b0dd23f0e22a_lineage2.2.1_strain1	SRR10397143
52b0743d-3ce6-4ada-a08c-24e5b5891f7f_lineage2.2.1_strain1	SRR3743433
53155c37-cc65-42a3-95ed-f6a361993a94_lineage2.2.1_strain1	SRR16088335
5321821b-0e7d-41aa-b70e-51bebca81be0_lineage2.2.1_strain1	SRR6356947
5340e5b0-bd00-4c79-9dc0-fe30478386b5_lineage2.2.1_strain1	SRR6356990
537e7de7-ce6e-4224-9a35-1c67ed7c509d_lineage2.2.1_strain1	SRR16088353
53a000c9-a3c1-44e5-b4bf-50e559bef0df_lineage2.2.1_strain1	SRR7655782
53a5af05-8c48-4311-969b-f010cb3d25ba_lineage2.2.1_strain1	SRR10397140
540147cd-ede7-4507-9251-f901544a7873_lineage2.2.1_strain1	SRR5153255
540708f3-0988-42f2-ae2f-f255003fc2fc_lineage2.2.1_strain1	SRR10397093
540d0d64-5726-473f-b099-c518feaafb40_lineage2.2.1_strain1	SRR3743415
547d2ab1-75c1-409c-ad15-df9967c7c433_lineage2.2.1_strain1	SRR5153721
54b22db6-b3b2-4649-a853-4a526359ff1c_lineage2.2.1_strain1	SRR5152917
55088727-5494-4aff-847a-8d367b8a90ef_lineage2.2.1_strain1	SRR6458451
560a63cb-6861-4da5-ac86-6653d1ac8a0e_lineage2.2.1_strain1	SRR6458400
5632d720-9fc4-47bf-9f96-06c8002c7897_lineage2.2.1_strain1	SRR7516377
56577876-7c78-48e3-b620-80cf04222292_lineage2.2.1_strain1	SRR10303286
568f4773-f388-4a06-b5d5-75e8a6a3953d_lineage2.2.1_strain1	SRR6458414
56bbd796-caa2-4e74-9200-d1008cfd75fb_lineage2.2.1_strain1	SRR10379884
5718ea2c-82e5-4bd8-a004-03793ae05b65_lineage2.2.1_strain1	SRR16088188
571dddee-7377-4ade-8f32-9bafd0365e54_lineage2.2.1_strain1	SRR13232628
5743105c-e81b-440b-9e97-2c4168edb813_lineage2.2.1_strain1	SRR13232581
57ceec94-0842-4bcd-a83d-b06a6641b777_lineage2.2.1_strain1	SRR16088563
5839ad79-21de-4a5a-b66f-c918a2f578c3_lineage2.2.1_strain1	SRR5152897
586fefb6-02a0-4053-91ce-24e69b5f521b_lineage2.2.1_strain1	SRR6356934
58c6afaa-5b45-48b0-ad17-33565260dff1_lineage2.2.1_strain1	SRR7655786
5907c9bf-7ca6-48f9-95e8-692b5bb2f92a_lineage2.2.1_strain1	SRR10380050
59116e07-a6a2-46da-9e8f-da7fad660cbc_lineage2.2.1_strain1	SRR7653025
59b2b1a1-bc9c-413f-85d2-fcc42f092ad9_lineage2.2.1_strain1	SRR11033745
5a0016c4-240b-4968-bc2e-4a1f31543f79_lineage2.2.1_strain1	SRR5153308
5a417d07-750f-4d8a-9e98-d8dabcdf72e4_lineage2.2.1_strain1	SRR13232446
5a455c17-1101-4677-9e00-ed908670d140_lineage2.2.1_strain1	SRR13232613
5a58cb3b-17a8-47d0-b722-a7f29fc324b7_lineage2.2.1_strain1	SRR6357007
5a62b37e-28b4-41bb-85b8-5ac6f452fe4d_lineage2.2.1_strain1	SRR5152939
5a7a5dcc-f7d4-4278-8aa7-a3ce998401b4_lineage2.2.1_strain1	SRR13232431
5b64f4fc-f332-4fba-abcd-c6e2fc461e0c_lineage2.2.1_strain1	SRR10380145
5b6cea2b-f473-4165-93ac-5e03eaf7ef01_lineage2.2.1_strain1	SRR6458439
5b9aec25-7bdf-41f3-865c-9c665b002e2e_lineage2.2.1_strain1	SRR16087891
5ba6e1d0-d16e-44b5-99c6-397c4354b406_lineage2.2.1_strain1	SRR13232429
5bb934b8-04dd-4d3b-90d0-6305a8a4d5be_lineage2.2.1_strain1	SRR10397185
5bc713d1-63b0-411c-b964-4a69adb621c6_lineage2.2.1_strain1	SRR11033736
5bc959b4-35f2-42d9-8bed-9ba595c678b0_lineage2.2.1_strain1	SRR6458420
5c1e31e9-2ee5-4a20-9d0d-133d284a7a37_lineage2.2.1_strain1	SRR10380101
5c3e100b-9cd1-4fc8-99af-47081481e854_lineage2.2.1_strain1	SRR5153085
5c40586a-e781-4d81-b9ff-9190e3985e95_lineage2.2.1_strain1	SRR1159083
5c5d093c-1bc7-4a9e-9f80-63749d33c0e7_lineage2.2.1_strain1	SRR11033748
5c611ace-6c87-4e98-b955-5f108c44b397_lineage2.2.1_strain1	SRR13232626
5cbb4a40-1d68-470e-81d5-affdd5535f83_lineage2.2.1_strain1	SRR10380025
5d6cbc90-5cdc-405d-96a5-d10804928b0e_lineage2.2.1_strain1	SRR10303340
5de62733-c42e-429a-9fe9-bedd0a721437_lineage2.2.1_strain1	SRR5153268
5df5ffad-9f9c-422c-8dab-792cb3132b7e_lineage2.2.1_strain1	SRR10380159
5e05309a-49a0-47b3-91da-5bd6e8ed1151_lineage2.2.1_strain1	SRR6458411
5e1107f7-a96d-48e8-83a6-3510473a0d21_lineage2.2.1_strain1	SRR6458457
5e3c7d4e-8885-4c5d-b86f-b3918c76c944_lineage2.2.1_strain1	SRR11033758
5e7e5839-2917-4edc-be37-5e240ae814ba_lineage2.2.1_strain1	SRR7652971
5e7f31f4-300c-4cc9-91b1-1be47305212a_lineage2.2.1_strain1	SRR7655979
5ea52371-30e3-4e8e-9419-767178ab56a8_lineage2.2.1_strain1	SRR13232762
5ee98f7a-a49f-4f04-a15d-93d375e596fa_lineage2.2.1_strain1	SRR5152946
5ef821b5-95b4-47b1-8ad3-af89fea7bdd3_lineage2.2.1_strain1	SRR10397139
5efb10ea-cc53-4aa1-b5f6-6ac7443e6512_lineage2.2.1_strain1	SRR16087894
5f14f866-450f-4287-9cba-983d51c565d0_lineage2.2.1_strain1	SRR5153816
602da9fa-a0b7-4eac-8fb8-95228052ce3d_lineage2.2.1_strain1	SRR16087905
603eff17-98dd-488f-affa-cbe56635c217_lineage2.2.1_strain1	SRR10397245
60634cd8-9b74-49d9-8222-a9dd51224379_lineage2.2.1_strain1	SRR13232433
606471af-4fe2-47dd-9f12-24f0767b217a_lineage2.2.1_strain1	SRR16088042
60763736-6306-4773-84fa-825b3b5eff4d_lineage2.2.1_strain1	SRR10303329
60865dc1-96b5-4085-98aa-d414029dd24f_lineage2.2.1_strain1	SRR5153278
608c7395-2f77-4533-be0f-55f632c0462f_lineage2.2.1_strain1	SRR1163097
60b72bdf-51d6-443e-9025-875edfba052b_lineage2.2.1_strain1	SRR5153718
612314de-ca7b-45b8-affa-73f13394812e_lineage2.2.1_strain1	SRR10397099
61573bd7-5d18-451b-b1e7-e46200eb9cbd_lineage2.2.1_strain1	SRR16087900
616bdf3b-34d5-4932-aa6f-ad06fb629194_lineage2.2.1_strain1	SRR16088270
61c7de98-afcb-4b6c-b610-f9f57ad2ebb5_lineage2.2.1_strain1	SRR13232404
61f22330-e852-428b-bba6-f3c3baa928f8_lineage2.2.1_strain1	SRR16088341
61fbdba5-5906-4b73-82b0-949e6acec732_lineage2.2.1_strain1	SRR13243565
623c0e52-3ed0-42db-8f8c-7841a3e74894_lineage2.2.1_strain1	SRR7653024
624e1d06-0fee-4386-9feb-e0d78c23d430_lineage2.2.1_strain1	SRR13232545
625b1e2a-c541-4aad-ac8f-256b3531bf4b_lineage2.2.1_strain1	SRR16088508
62609196-de22-42d1-933e-a6818511e143_lineage2.2.1_strain1	SRR11033654
62a7d046-dc4f-48ed-b0df-303f1e5f6e63_lineage2.2.1_strain1	SRR13232474
62eb56e2-a3c8-43c7-806e-d9f3b3f1012c_lineage2.2.1_strain1	SRR5153312
63088384-f5e2-4a5d-9f4c-40c129c08e36_lineage2.2.1_strain1	SRR7653609
63320ebf-0323-46ee-89af-41767e5f5ba6_lineage2.2.1_strain1	SRR16088461
633d7e7b-b378-4e44-989d-3ec151aeb972_lineage2.2.1_strain1	SRR5152948
635bb541-643a-4be5-ad38-8f04a6598243_lineage2.2.1_strain1	SRR13232746
63d1d28a-b9a6-4a1d-8f4b-49371caab51b_lineage2.2.1_strain1	SRR10397166
63ea3b62-6f93-4698-876b-8dff7adbb157_lineage2.2.1_strain1	SRR10380187
647cbac5-c433-4d6e-911e-5c82f5a26309_lineage2.2.1_strain1	SRR13232630
6485fbe0-d5d0-4d24-aa31-848d0f56f954_lineage2.2.1_strain1	SRR3544734
64b9fc1a-2ff6-4fac-8b95-27c4d7d2fd1f_lineage2.2.1_strain1	SRR11033668
64d2b6b4-0139-40a1-8190-76862a28e749_lineage2.2.1_strain1	SRR7516414
65258e97-a5f2-4fb7-b9c5-1c8a568f79ab_lineage2.2.1_strain1	SRR16087953
65e0a802-769c-4908-bf62-5038579736b8_lineage2.2.1_strain1	SRR10397219
65f549c6-fdab-4285-97b4-8afeb21f0847_lineage2.2.1_strain1	SRR13232407
66082bbe-006e-4ff3-aa2f-1f1267dcd04e_lineage2.2.1_strain1	SRR5153815
6611b36b-baac-4bc9-a63b-d3ed7c93690d_lineage2.2.1_strain1	SRR13232461
662238b2-7d56-469a-abca-5436216a8c15_lineage2.2.1_strain1	SRR16088190
6628a17e-3170-42cc-9481-e781a6189ea1_lineage2.2.1_strain1	SRR11033679
664852a1-ef56-4ae7-9fa7-f93e62759a4e_lineage2.2.1_strain1	SRR10380092
667cc4ec-aaf6-4d1c-909e-d7b8fec0af54_lineage2.2.1_strain1	SRR13232586
6698e6f6-c959-48f8-8306-d2543a9483fd_lineage2.2.1_strain1	SRR16088279
669fd264-0b22-4821-9fa9-0079b9b17d80_lineage2.2.1_strain1	SRR5153622
66c67211-0d95-4dba-9e29-c2d6a8c5df6a_lineage2.2.1_strain1	SRR16088555
672f8750-3dc6-4667-931c-f2d25143c888_lineage2.2.1_strain1	SRR13232417
673f78fe-895e-4675-b73d-a98d19b11dd7_lineage2.2.1_strain1	SRR7652978
674aca30-bb2e-4442-81e5-214340316ab2_lineage2.2.1_strain1	SRR16088318
67e29e8b-3e27-419c-90d5-d05bf177fd3e_lineage2.2.1_strain1	SRR10397137
67fef0d2-1cbd-4953-928f-617cc6cecca8_lineage2.2.1_strain1	SRR10397204
68213c6d-cf7b-4284-ba47-956c50dc3469_lineage2.2.1_strain1	SRR10430370
683779ca-c67d-4c65-b45b-222a83d8bcea_lineage2.2.1_strain1	SRR5153264
68ec6137-f1ca-49fe-b00d-ef8a38add780_lineage2.2.1_strain1	SRR9738542
696ab2fb-c0fd-4943-98f8-300be684d481_lineage2.2.1_strain1	SRR13232596
69ae89f7-bf9d-46ec-8c7d-b76aab7c9ffc_lineage2.2.1_strain1	SRR6384962
6aa38e44-f9e5-4848-8c76-d44931df224a_lineage2.2.1_strain1	SRR16088159
6aaaa323-d3cc-409c-acba-a25d7b330256_lineage2.2.1_strain1	SRR13232650
6af17d33-2594-4ba9-809b-1292f77ec693_lineage2.2.1_strain1	SRR7655617
6b739145-8ca1-41dc-8f64-16fd97c7ae29_lineage2.2.1_strain1	SRR16088523
6b97cb38-771f-4d62-9873-bd9f82d6c1d6_lineage2.2.1_strain1	SRR5153820
6c07aef8-2b3a-48ee-8257-950ccec8b9c6_lineage2.2.1_strain1	SRR10303285
6c2948fd-145b-41bb-8e2f-fd727ea4d48b_lineage2.2.1_strain1	SRR10303316
6c2cf99f-a5e7-443f-a626-10b53c4d2172_lineage2.2.1_strain1	SRR13232645
6c866da8-dcc6-4733-99fe-f22b62e20089_lineage2.2.1_strain1	SRR13232583
6cd350cc-adc8-44e6-a586-26cd5fe19b91_lineage2.2.1_strain1	SRR13232615
6cfb2d61-0e4f-4584-bee8-56e5571011f4_lineage2.2.1_strain1	SRR16088205
6d46f6bf-8aa0-4053-bb4b-0f7caf71b909_lineage2.2.1_strain1	SRR16088182
6d490433-9c94-4902-865d-526279a59779_lineage2.2.1_strain1	SRR10397109
6d4ffa2e-898b-4300-b1a6-4ded1deb42e7_lineage2.2.1_strain1	SRR5153086
6d817caf-6be6-4b2a-8f9e-d41552f3a120_lineage2.2.1_strain1	SRR11033716
6d831c1b-dfba-47d7-939b-9f805515c3b9_lineage2.2.1_strain1	SRR13232451
6de982ed-4814-4a61-a3e0-b9004bef892a_lineage2.2.1_strain1	SRR5153082
6e2a981e-c894-4cb3-a538-18066c08c34e_lineage2.2.1_strain1	SRR10397203
6e322e54-cdd7-48b1-ac8d-1dcc816f4459_lineage2.2.1_strain1	SRR13232448
6f0148f0-21d3-4655-ba34-c0fbb353426d_lineage2.2.1_strain1	SRR3743371
6f4d5874-f386-4d4f-bd83-504f148a36c2_lineage2.2.1_strain1	SRR7592373
6fff0605-5afa-4068-9906-fbb6bfe59f92_lineage2.2.1_strain1	SRR7655790
701f31a8-836e-4b66-90d7-48e2eb6101ce_lineage2.2.1_strain1	SRR13232477
