host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
40abc7d2-a65f-4064-9ef3-892dda73c42b_lineage2.2.1_strain1	SRR13232725;SRR13232744	1	1	node8520	SRR6458424	19
410b39c2-4703-4d54-94e5-5f9beec59950_lineage2.2.1_strain1	SRR13232743;SRR13232749	1	1	node11477	SRR13232742	14
414543f8-b987-447e-84dc-a7958498de03_lineage2.2.1_strain1	SRR7516426;SRR7516427	0	0	node10647	SRR6807733	32
44961436-7ff6-40d1-8178-3ec0231ac887_lineage2.2.1_strain1	SRR10379992;SRR10379993	0	0	node6364	SRR10430329	105
4498f50d-dfc7-4b0a-a429-8adbe0dfc0fd_lineage2.2.1_strain1	SRR7516317;SRR7516333	3	3	node7993	SRR10303339	108
466548b5-268f-4eeb-8ed9-aa9c3ff23c0b_lineage2.2.1_strain1	SRR1159044;SRR1159738	0	0	node11118	SRR1172072	16
49000b8c-fb33-4134-be1b-aff4542e6c79_lineage2.2.1_strain1	SRR3544733;SRR5153272	0	0	node8389	SRR7653015	12
4cc60fd1-9c56-4c62-a107-8f5a4629fdf9_lineage2.2.1_strain1	SRR10380190;SRR10380191	1	1	node7220	SRR10380174	13
4df583a6-0b3d-4ae9-97db-23e85fb09010_lineage2.2.1_strain1	SRR13232592;SRR13232667;SRR13232669	1	3	node10371	SRR16087923	37
50262be7-5ef5-4be1-934d-6a11dded190a_lineage2.2.1_strain1	SRR13232683;SRR13232685;SRR13232687	0	0	node10468	SRR13232504	19
50c4b0cf-7f9f-488e-9f53-45ea41849fc3_lineage2.2.1_strain1	SRR13232488;SRR13232489;SRR13232491;SRR13232567;SRR13232570;SRR13232572;SRR13232737	0	0	node11826	SRR10397185	20
531a1c9d-70bd-4bd3-970b-20b5dcab4065_lineage2.2.1_strain1	SRR1159760;SRR1163145	0	0	node11149	SRR13232684	13
54784bb8-20c7-4470-8b31-16eddd4f57f5_lineage2.2.1_strain1	SRR1158890;SRR1163037	2	2	node8128	SRR1159204	14
5598d4f2-c055-4159-9d8e-72b039bdb695_lineage2.2.1_strain1	SRR13232775;SRR13232777	0	0	node10776	SRR7655781	29
578df071-af61-40a9-bc43-e2159261e175_lineage2.2.1_strain1	SRR1159108;SRR1159293;SRR1162947;SRR1162966	0	1	node11504	SRR13232695	16
578e01be-8b67-4c7b-adbc-23661be7db09_lineage2.2.1_strain1	SRR6458393;SRR6458428	0	0	node11252	SRR6458418	11
5800549c-ea2a-4610-8913-0d4954673fd4_lineage2.2.1_strain1	SRR7516309;SRR7516316	0	0	node8053	SRR16088213	15
59273068-8fda-4dca-a0ab-1b66b4333333_lineage2.2.1_strain1	SRR13232574;SRR13232588	0	0	node8898	SRR1174838	16
5bc5f80a-2d8b-4b36-817f-f5345cb413f2_lineage2.2.1_strain1	SRR13232499;SRR13232564;SRR13232571	0	0	node11546	SRR13232511	11
5c842931-cef4-46cc-bfa8-e74624cae0cf_lineage2.2.1_strain1	SRR1162995;SRR1163166;SRR1163199	0	1	node8901	SRR13232588	16
5d2530ba-c3ae-4991-b75f-76066216e602_lineage2.2.1_strain1	SRR1163080;SRR1163114	0	0	node11316	SRR6458387	23
5f1d7c95-ce94-4c93-bf79-95fbb8842f76_lineage2.2.1_strain1	SRR10397242;SRR10397243;SRR10397244;SRR16088401	1	5	node11651	SRR5153318	19
60406f4f-9f8c-4457-94e4-b7ea11dadbff_lineage2.2.1_strain1	SRR6458384;SRR6458422;SRR6458449	0	1	node11210	SRR13232684	14
62517ef0-5a48-4f73-97b7-8fb447388c34_lineage2.2.1_strain1	SRR13232518;SRR13232533	0	0	node6462	SRR6458439	18
659b51e0-9b9d-4915-9f2d-f0a661f03226_lineage2.2.1_strain1	SRR1158946;SRR1163290	0	0	node8524	SRR13232725	11
6651ca62-17f8-47d4-b3eb-fbf263656d31_lineage2.2.1_strain1	SRR6458424;SRR6458429	0	0	node8514	SRR1172367	12
66f5b10d-0d71-4615-8728-c9183b2213e7_lineage2.2.1_strain1	SRR11033726;SRR7516435	4	4	node7200	SRR16088029	19
6728d1bf-6a7a-4d4e-b72a-690f17536c11_lineage2.2.1_strain1	SRR10379921;SRR10380031	3	3	node10542	SRR7516455	31
67733642-4336-4087-a9bf-2245d16f4c53_lineage2.2.1_strain1	SRR13232550;SRR13232551;SRR13232577;SRR13232660;SRR13232663	0	1	node8175	SRR6458438	14
67f3d12b-d9cf-41a9-bc75-0d890ad63848_lineage2.2.1_strain1	SRR10380020;SRR5153853	0	0	node7729	SRR5153923	11
