host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
UNKNOWN8996_lineage1.1.2_strain1	ERR4553697	no_distances_found	no_distances_found	node396	ERR114462	143
UNKNOWN8997_lineage1.1.3.1_strain1	ERR4553698	no_distances_found	no_distances_found	node746	ERR4553607	139
UNKNOWN9005_lineage1.1.3.1_strain1	ERR4553707	no_distances_found	no_distances_found	node800	ERR4553741	421
UNKNOWN9016_lineage1.1.3.1_strain1	ERR4553719	no_distances_found	no_distances_found	node753	ERR4553469	138
UNKNOWN9024_lineage1.1.3.1_strain1	ERR4553727	no_distances_found	no_distances_found	node646	ERR4553422	298
UNKNOWN9032_lineage1.1.3.1_strain1	ERR4553736	no_distances_found	no_distances_found	node647	ERR4553601	296
UNKNOWN9035_lineage1.1.2_strain1	ERR4553739	no_distances_found	no_distances_found	node471	ERR4553925	151
UNKNOWN9036_lineage1.1.3.3_strain1	ERR4553740	no_distances_found	no_distances_found	node854	ERR4553411	497
UNKNOWN9037_lineage1.1.3.1_strain1	ERR4553741	no_distances_found	no_distances_found	node799	ERR4553707	421
UNKNOWN9040_lineage1.1.2_strain1	ERR4553744	no_distances_found	no_distances_found	node373	ERR230099	56
UNKNOWN9041_lineage1.1.2_strain1	ERR4553746	no_distances_found	no_distances_found	node374	ERR230099	55
UNKNOWN9045_lineage1.1.2_strain1	ERR4553750	no_distances_found	no_distances_found	node2	SRR11348135	165
UNKNOWN9052_lineage1.1.3.1_strain1	ERR4553757	no_distances_found	no_distances_found	node766	ERR117679	140
UNKNOWN9055_lineage1.1.3_strain1	ERR4553760	no_distances_found	no_distances_found	node628	ERR386964	174
UNKNOWN9060_lineage1.1.3.1_strain1	ERR4553766	no_distances_found	no_distances_found	node713	ERR4553479	12
UNKNOWN9070_lineage1.1.2_strain1	ERR4553776	no_distances_found	no_distances_found	node376	ERR403371	168
UNKNOWN9072_lineage1.1.3.1_strain1	ERR4553779	no_distances_found	no_distances_found	node694	ERR4553509	174
UNKNOWN9075_lineage1.1.3_strain1	ERR4553782	no_distances_found	no_distances_found	node621	ERR4553481	144
UNKNOWN9076_lineage1.1.3.1_strain1	ERR4553783	no_distances_found	no_distances_found	node760	ERR4553881	191
UNKNOWN9078_lineage1.1.3.1_strain1	ERR4553785	no_distances_found	no_distances_found	node743	ERR2517287	178
UNKNOWN9090_lineage1.1.3.1_strain1	ERR4553797	no_distances_found	no_distances_found	node727	ERR4553503	16
UNKNOWN9097_lineage1.1.3.1_strain1	ERR4553805	no_distances_found	no_distances_found	node654	ERR4553601	180
UNKNOWN9100_lineage1.1.3.1_strain1	ERR4553808	no_distances_found	no_distances_found	node797	ERR4553745	107
UNKNOWN9111_lineage1.1.3.1_strain1	ERR4553820	no_distances_found	no_distances_found	node691	ERR4553651	15
UNKNOWN9113_lineage1.1.2_strain1	ERR4553822	no_distances_found	no_distances_found	node492	ERR123932	415
UNKNOWN9128_lineage1.1.3_strain1	ERR4553839	no_distances_found	no_distances_found	node638	ERR123921	221
UNKNOWN9130_lineage1.1.3.1_strain1	ERR4553843	no_distances_found	no_distances_found	node737	ERR4553587	145
UNKNOWN9141_lineage1.1.3.1_strain1	ERR4553854	no_distances_found	no_distances_found	node666	ERR4553573	252
UNKNOWN9145_lineage1.1.3.1_strain1	ERR4553858	no_distances_found	no_distances_found	node701	ERR4553570	82
UNKNOWN9156_lineage1.1.2_strain1	ERR4553871	no_distances_found	no_distances_found	node413	ERR228252	142
UNKNOWN9158_lineage1.1.3.1_strain1	ERR4553873	no_distances_found	no_distances_found	node698	ERR4553570	115
UNKNOWN9165_lineage1.1.3.1_strain1	ERR4553881	no_distances_found	no_distances_found	node764	ERR4553562	19
UNKNOWN9169_lineage1.1.3.1_strain1	ERR4553905	no_distances_found	no_distances_found	node779	ERR294179	157
UNKNOWN9172_lineage1.1.2_strain1	ERR4553908	no_distances_found	no_distances_found	node465	ERR4553739	247
UNKNOWN9173_lineage1.1.3.1_strain1	ERR4553910	no_distances_found	no_distances_found	node717	ERR4553924	109
UNKNOWN9180_lineage1.1.2_strain1	ERR4553925	no_distances_found	no_distances_found	node472	ERR4553739	151
UNKNOWN9193_lineage1.1.3.1_strain1	ERR4553952	no_distances_found	no_distances_found	node710	ERR4553479	229
UNKNOWN9200_lineage1.1.2_strain1	ERR4553964	no_distances_found	no_distances_found	node150	ERR230067	375
UNKNOWN9201_lineage1.1.2_strain1	ERR4553965	no_distances_found	no_distances_found	node494	ERR2510649	438
walker2018b_06TB_0317_lineage1.1.2_strain1	ERR2510758	no_distances_found	no_distances_found	node496	ERR2510649	336
walker2018b_06TB_0332_lineage1.1.2_strain1	ERR2510773	no_distances_found	no_distances_found	node499	ERR2510649	232
walker2018b_1115515_lineage1.1.3.2_strain1	ERR2517018	no_distances_found	no_distances_found	node864	ERR230071	371
walker2018b_1144875_lineage1.1.2_strain1	ERR2516803	no_distances_found	no_distances_found	node108	ERR294201	171
walker2018b_1171901_lineage1.1.2_strain1	ERR2516786	no_distances_found	no_distances_found	node134	SRR11348167	231
walker2018b_1297947_lineage1.1.2_strain1	ERR2516870	no_distances_found	no_distances_found	node323	ERR2510814	294
walker2018b_1303711_lineage1.1.2_strain1	ERR2517113	no_distances_found	no_distances_found	node89	ERR294201	65
walker2018b_1440242_lineage1.1.2_strain1	ERR2516864	no_distances_found	no_distances_found	node105	ERR294201	172
walker2018b_BVH_0004-14_lineage1.1.2_strain1	ERR2510429	no_distances_found	no_distances_found	node389	ERR2510416	157
walker2018b_BVH_0021-14_lineage1.1.2_strain1	ERR2510244	no_distances_found	no_distances_found	node356	ERR114463	245
walker2018b_JHL_0021-14_lineage1.1.2_strain1	ERR2510266	no_distances_found	no_distances_found	node414	ERR228252	194
walker2018b_JHL_0037-14_lineage1.1.2_strain1	ERR2510366	no_distances_found	no_distances_found	node474	ERR330693	451
walker2018b_MHL_0136-14_lineage1.1.2_strain1	ERR2510316	no_distances_found	no_distances_found	node393	ERR2510416	157
walker2018b_MHL_0227-14_lineage1.1.2_strain1	ERR2510593	no_distances_found	no_distances_found	node394	ERR2510416	149
walker2018b_NHM_0304-14_lineage1.1.2_strain1	ERR2510605	no_distances_found	no_distances_found	node432	ERR270776	177
walker2018b_RIVM_114_lineage1.1.3.1_strain1	ERR2517508	no_distances_found	no_distances_found	node815	ERR270662	120
walker2018b_RIVM_124_lineage1.1.1_strain1	ERR2517437	no_distances_found	no_distances_found	node608	ERR2517642	200
walker2018b_RIVM_136_lineage1.1.2_strain1	ERR2517330	no_distances_found	no_distances_found	node514	ERR221607	61
walker2018b_RIVM_140_lineage1.1.2_strain1	ERR2517211	no_distances_found	no_distances_found	node382	ERR403371	145
walker2018b_RIVM_212_lineage1.1.1_strain1	ERR2517642	no_distances_found	no_distances_found	node609	ERR2517437	200
walker2018b_RIVM_253_lineage1.1.2_strain1	ERR2517652	no_distances_found	no_distances_found	node386	ERR4553697	183
walker2018b_RIVM_309_lineage1.1.3.2_strain1	ERR2517288	no_distances_found	no_distances_found	node860	ERR176781	259
walker2018b_RIVM_353_lineage1.1.2_strain1	ERR2517556	no_distances_found	no_distances_found	node263	SRR11348176	189
walker2018b_RIVM_375_lineage1.1.1_strain1	ERR2517617	no_distances_found	no_distances_found	node593	ERR2517233	500
walker2018b_RIVM_413_lineage1.1.1_strain1	ERR2517276	no_distances_found	no_distances_found	node612	ERR117694	228
walker2018b_RIVM_428_lineage1.1.2_strain1	ERR2517613	no_distances_found	no_distances_found	node505	ERR181680	193
walker2018b_RIVM_440_lineage1.1.1_strain1	ERR2517233	no_distances_found	no_distances_found	node595	ERR387008	447
walker2018b_RIVM_480_lineage1.1.3.3_strain1	ERR2517197	no_distances_found	no_distances_found	node842	ERR2510700	162
walker2018b_RIVM_512_lineage1.1.2_strain1	ERR2517619	no_distances_found	no_distances_found	node294	ERR228279	205
walker2018b_RIVM_536_lineage1.1.3.1_strain1	ERR2517287	no_distances_found	no_distances_found	node740	ERR4553778	177
walker2018b_RIVM_560_lineage1.1.3_strain1	ERR2517477	no_distances_found	no_distances_found	node615	ERR114428	659
walker2018b_RIVM_582_lineage1.1.1.1_strain1	ERR2517624	no_distances_found	no_distances_found	node604	ERR387008	199
walker2018b_RIVM_79_lineage1.1.3.2_strain1	ERR2517302	no_distances_found	no_distances_found	node866	ERR212134	167
walker2018b_RLH_0309-14_lineage1.1.2_strain1	ERR2510553	no_distances_found	no_distances_found	node80	ERR386920	126
walker2018b_RLH_0310-14_lineage1.1.2_strain1	ERR2510554	no_distances_found	no_distances_found	node82	ERR386920	126
walker2018b_RLH_0312-14_lineage1.1.2_strain1	ERR2510557	no_distances_found	no_distances_found	node83	ERR386920	126
walker2018b_SGD_0011-14_lineage1.1.2_strain1	ERR2510338	no_distances_found	no_distances_found	node419	ERR270804	198
walker2018b_SGD_0014-14_lineage1.1.2_strain1	ERR2510313	no_distances_found	no_distances_found	node311	ERR117655	253
walker2018b_SGD_0046-14_lineage1.1.3.3_strain1	ERR2510700	no_distances_found	no_distances_found	node844	ERR387044	138
walker2018b_SKT_0005-14_lineage1.1.2_strain1	ERR2510649	no_distances_found	no_distances_found	node498	ERR2510773	232
walker2018b_SZH_0013-14_lineage1.1.2_strain1	ERR2510416	no_distances_found	no_distances_found	node391	ERR2510593	149
