host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
40abc7d2-a65f-4064-9ef3-892dda73c42b_lineage2.2.1_strain1	SRR13232725;SRR13232744	1	1	node8520	SRR6458424	19
410b39c2-4703-4d54-94e5-5f9beec59950_lineage2.2.1_strain1	SRR13232743;SRR13232749	1	1	node11477	SRR13232742	14
414543f8-b987-447e-84dc-a7958498de03_lineage2.2.1_strain1	SRR7516426;SRR7516427	0	0	node10647	SRR6807733	32
44961436-7ff6-40d1-8178-3ec0231ac887_lineage2.2.1_strain1	SRR10379992;SRR10379993	0	0	node6364	SRR10430329	105
4498f50d-dfc7-4b0a-a429-8adbe0dfc0fd_lineage2.2.1_strain1	SRR7516317;SRR7516333	3	3	node7993	SRR10303339	108
466548b5-268f-4eeb-8ed9-aa9c3ff23c0b_lineage2.2.1_strain1	SRR1159044;SRR1159738	0	0	node11118	SRR1172072	16
49000b8c-fb33-4134-be1b-aff4542e6c79_lineage2.2.1_strain1	SRR3544733;SRR5153272	0	0	node8389	SRR7653015	12
4cc60fd1-9c56-4c62-a107-8f5a4629fdf9_lineage2.2.1_strain1	SRR10380190;SRR10380191	1	1	node7220	SRR10380174	13
4df583a6-0b3d-4ae9-97db-23e85fb09010_lineage2.2.1_strain1	SRR13232592;SRR13232667;SRR13232669	1	3	node10371	SRR16087923	37
50262be7-5ef5-4be1-934d-6a11dded190a_lineage2.2.1_strain1	SRR13232683;SRR13232685;SRR13232687	0	0	node10468	SRR13232504	19
50c4b0cf-7f9f-488e-9f53-45ea41849fc3_lineage2.2.1_strain1	SRR13232488;SRR13232489;SRR13232491;SRR13232567;SRR13232570;SRR13232572;SRR13232737	0	0	node11826	SRR10397185	20
531a1c9d-70bd-4bd3-970b-20b5dcab4065_lineage2.2.1_strain1	SRR1159760;SRR1163145	0	0	node11149	SRR13232684	13
54784bb8-20c7-4470-8b31-16eddd4f57f5_lineage2.2.1_strain1	SRR1158890;SRR1163037	2	2	node8128	SRR1159204	14
5598d4f2-c055-4159-9d8e-72b039bdb695_lineage2.2.1_strain1	SRR13232775;SRR13232777	0	0	node10776	SRR7655781	29
578df071-af61-40a9-bc43-e2159261e175_lineage2.2.1_strain1	SRR1159108;SRR1159293;SRR1162947;SRR1162966	0	1	node11504	SRR13232695	16
578e01be-8b67-4c7b-adbc-23661be7db09_lineage2.2.1_strain1	SRR6458393;SRR6458428	0	0	node11252	SRR6458418	11
5800549c-ea2a-4610-8913-0d4954673fd4_lineage2.2.1_strain1	SRR7516309;SRR7516316	0	0	node8053	SRR16088213	15
59273068-8fda-4dca-a0ab-1b66b4333333_lineage2.2.1_strain1	SRR13232574;SRR13232588	0	0	node8898	SRR1174838	16
5bc5f80a-2d8b-4b36-817f-f5345cb413f2_lineage2.2.1_strain1	SRR13232499;SRR13232564;SRR13232571	0	0	node11546	SRR13232511	11
5c842931-cef4-46cc-bfa8-e74624cae0cf_lineage2.2.1_strain1	SRR1162995;SRR1163166;SRR1163199	0	1	node8901	SRR13232588	16
5d2530ba-c3ae-4991-b75f-76066216e602_lineage2.2.1_strain1	SRR1163080;SRR1163114	0	0	node11316	SRR6458387	23
5f1d7c95-ce94-4c93-bf79-95fbb8842f76_lineage2.2.1_strain1	SRR10397242;SRR10397243;SRR10397244;SRR16088401	1	5	node11651	SRR5153318	19
60406f4f-9f8c-4457-94e4-b7ea11dadbff_lineage2.2.1_strain1	SRR6458384;SRR6458422;SRR6458449	0	1	node11210	SRR13232684	14
62517ef0-5a48-4f73-97b7-8fb447388c34_lineage2.2.1_strain1	SRR13232518;SRR13232533	0	0	node6462	SRR6458439	18
659b51e0-9b9d-4915-9f2d-f0a661f03226_lineage2.2.1_strain1	SRR1158946;SRR1163290	0	0	node8524	SRR13232725	11
6651ca62-17f8-47d4-b3eb-fbf263656d31_lineage2.2.1_strain1	SRR6458424;SRR6458429	0	0	node8514	SRR1172367	12
66f5b10d-0d71-4615-8728-c9183b2213e7_lineage2.2.1_strain1	SRR11033726;SRR7516435	4	4	node7200	SRR16088029	19
6728d1bf-6a7a-4d4e-b72a-690f17536c11_lineage2.2.1_strain1	SRR10379921;SRR10380031	3	3	node10542	SRR7516455	31
67733642-4336-4087-a9bf-2245d16f4c53_lineage2.2.1_strain1	SRR13232550;SRR13232551;SRR13232577;SRR13232660;SRR13232663	0	1	node8175	SRR6458438	14
67f3d12b-d9cf-41a9-bc75-0d890ad63848_lineage2.2.1_strain1	SRR10380020;SRR5153853	0	0	node7729	SRR5153923	11
690ce8ed-10f0-41fd-94ab-299125242e53_lineage2.2.1_strain1	SRR7516411;SRR7516412	0	0	node7204	SRR10397132	18
6946f78a-7071-40d5-b515-ba30b6e8f367_lineage2.2.1_strain1	SRR13232576;SRR13232578	0	0	node10936	SRR6458411	12
697d6db1-9c51-4d2d-b904-337496acf696_lineage2.2.1_strain1	SRR7516370;SRR7516373	1	1	node7180	SRR7516412	12
6980b531-e64e-4f03-aee9-749d54fc5879_lineage2.2.1_strain1	SRR13232537;SRR13232553	0	0	node11559	SRR6458447	14
69cf8a1b-f822-4719-a3c8-0750adcc0480_lineage2.2.1_strain1	SRR7516332;SRR7516335	0	0	node11746	SRR5153318	19
6a6c5dd9-da2c-470c-b968-9b3be29990b5_lineage2.2.1_strain1	SRR10380142;SRR10380143	0	0	node8942	SRR16088436	30
6c30f9f1-b5c3-459e-a596-b0c096356fd6_lineage2.2.1_strain1	SRR6807723;SRR6807724	4	4	node7762	SRR10379927	12
6c8e5725-fc30-45a2-b314-155e31b8718e_lineage2.2.1_strain1	SRR13232524;SRR13232719	0	0	node8213	SRR13232463	11
6d98f6bb-16b4-46d4-8392-7749e984e788_lineage2.2.1_strain1	SRR1159237;SRR1163127	1	1	node7552	SRR16088287	27
711bd5bc-2bf1-4dba-a92c-b6bda996b459_lineage2.2.1_strain1	SRR13232462;SRR13232531	6	6	node10917	SRR13232579	13
72534b42-39c4-4e6f-b3f9-cc1cf3642608_lineage2.2.1_strain1	SRR13232463;SRR13232776	0	0	node8216	SRR13232719	11
73cc410c-e5cf-49ba-9204-2eda77e8b074_lineage2.2.1_strain1	SRR3743489;SRR6807705	0	0	node7749	SRR3743433	11
74abf650-8265-4efa-999d-7e584cc067df_lineage2.2.1_strain1	SRR13232636;SRR13232686	0	0	node6477	SRR13232508	12
750fc50b-db83-4f72-9f72-547f107c4e52_lineage2.2.1_strain1	SRR1159393;SRR1163139	1	1	node11415	SRR1172064	11
75194d46-4df6-4e1a-b850-3d14a4cfbedd_lineage2.2.1_strain1	SRR13232503;SRR13232682;SRR13232684;SRR13232688	0	3	node11072	SRR16088406	20
7701f68e-8ef0-45de-8ee1-54f767423fb4_lineage2.2.1_strain1	SRR13232585;SRR13232587	0	0	node10953	SRR5152917	20
77a39f8c-8e66-48b5-a3d6-ca074165c9b7_lineage2.2.1_strain1	SRR7516404;SRR7516405	0	0	node10822	SRR10397210	34
77e6a0ac-6440-45df-a89b-cb0a273c9198_lineage2.2.1_strain1	SRR3743494;SRR6807708	5	5	node10654	SRR6807733	45
7a654f7b-517f-47e0-b93f-71c581f7c56c_lineage2.2.1_strain1	SRR13232678;SRR13232680	0	0	node10899	SRR13232507	21
7ad6db11-9648-4a3b-8059-224ef2a6cdcc_lineage2.2.1_strain1	SRR7516328;SRR7516331	0	0	node11038	SRR6807703	16
7c6ecc6d-c535-414b-83d7-04422994147d_lineage2.2.1_strain1	SRR1158874;SRR1159003	2	2	node11406	SRR13232582	14
7f221bee-8699-4be5-b996-1730571e9644_lineage2.2.1_strain1	SRR6356991;SRR7657759	0	0	node8021	SRR5153603	13
806326d4-9570-46ab-900a-97e28bc0463c_lineage2.2.1_strain1	SRR10397179;SRR7516455	0	0	node10539	SRR16088062	20
80a75c60-a887-4e2c-a09c-d24193362d2a_lineage2.2.1_strain1	SRR1163023;SRR1163369	0	0	node11131	SRR1184123	15
818125dc-dc3b-42af-806a-43db771079a7_lineage2.2.1_strain1	SRR10379986;SRR10379997	2	2	node10801	SRR6356987	37
837b99b2-5bbb-4325-b3ae-aeb01301b719_lineage2.2.1_strain1	SRR13312540;SRR13312541;SRR13312542;SRR13312543;SRR3544728	0	4	node8587	SRR10397112	17
83cc6308-6828-4ca1-8499-2d4a88762ea6_lineage2.2.1_strain1	SRR16088186;SRR16088299	0	0	node7460	SRR16088249	11
86a9a615-f73f-4d61-b668-bbd9e661e486_lineage2.2.1_strain1	SRR13232520;SRR13232547	2	2	node6293	SRR10397260	17
86e69cb8-4708-433f-964a-baefd85dde46_lineage2.2.1_strain1	SRR7516424;SRR7516425	0	0	node7913	SRR6356934	26
86f2f115-2231-438a-9947-cfb4fd4d7f0f_lineage2.2.1_strain1	SRR3743392;SRR6807758	2	2	node10855	SRR6356967	36
8a950927-4684-4c77-be6f-f0ce2d8da100_lineage2.2.1_strain1	SRR5153834;SRR6807685	2	2	node7720	SRR5153923	11
8b80fd35-ebd1-41aa-9ad6-0e0cfeae1e12_lineage2.2.1_strain1	SRR5153886;SRR6807701	0	0	node10498	SRR13232676	24
8fdb2351-7650-4db2-b58e-aad375d1cbd7_lineage2.2.1_strain1	SRR10380184;SRR10380186	2	2	node7771	SRR6807709	17
90ed30f9-6bca-4c7c-a60d-89b195599aa5_lineage2.2.1_strain1	SRR13232517;SRR13232541	0	0	node11483	SRR6458385	12
91bfdbfb-b947-42a9-8df3-0a6729b0909a_lineage2.2.1_strain1	SRR3743481;SRR5153924	0	0	node6491	SRR10379909	11
938ea631-a573-4935-8dee-d9f6ec26a90f_lineage2.2.1_strain1	SRR7516288;SRR7516314	0	0	node10388	SRR7516336	28
9402888e-7a6b-41c4-ad36-5ffe7f275a5f_lineage2.2.1_strain1	SRR6458417;SRR6458431	0	0	node6474	SRR13232508	15
9589126b-33b1-42d5-bd0d-9546ca7e565c_lineage2.2.1_strain1	SRR7516308;SRR7516311	0	0	node7524	ERR2510834	23
973a82c7-ef00-4df1-9806-aded5b6f2bf7_lineage2.2.1_strain1	SRR13232469;SRR13232480;SRR13232740;SRR13232781	0	0	node11599	SRR13232439	16
97754e38-4f1c-4d81-b6ad-f5cd3bf06bed_lineage2.2.1_strain1	SRR13232711;SRR13232714	0	0	node8570	SRR16088198	23
9a329f68-28ec-4100-bce2-8c9d4e463948_lineage2.2.1_strain1	SRR10380032;SRR3743388	0	0	node8346	SRR10379929	14
9eb9fae3-e144-4999-8f6b-236fcc61d8ad_lineage2.2.1_strain1	SRR10380064;SRR10380065	0	0	node7230	SRR10380100	12
a0640adf-ce5f-4f6e-9154-718da5407601_lineage2.2.1_strain1	SRR6807695;SRR6807696	4	4	node10834	SRR10397219	30
a1a9c30f-2b06-4611-9d44-12b90e10dff0_lineage2.2.1_strain1	SRR10380033;SRR3743404	0	0	node7708	SRR10380178	17
a79efdbe-0567-4f0c-a1dc-dcfea136aabf_lineage2.2.1_strain1	SRR7516346;SRR7516347	0	0	node6417	SRR10397153	26
aac81a06-aa9a-4f17-8645-076d5ef81e85_lineage2.2.1_strain1	SRR13232717;SRR13232728	2	2	node8206	SRR1159877	11
ad0154c1-b839-45ab-abe1-bc909b257abd_lineage2.2.1_strain1	SRR6458388;SRR6458454	0	0	node11255	SRR6458418	12
adc91ad8-2485-4058-9348-54d96af65df8_lineage2.2.1_strain1	SRR10397147;SRR10397148	0	0	node7357	SRR11033710	65
af0bc458-64a5-47c7-8197-8f4f3a967e5a_lineage2.2.1_strain1	SRR7516330;SRR7516337	0	0	node7333	SRR11033686	23
asare2021_RL012_lineage2.2.1_strain1	SRR11461680;SRR11461691	0	0	node1038	ERR2517217	32
asare2021_RL035_lineage2.2.1_strain1	SRR11461662;SRR11461663	0	0	node1041	ERR2517217	32
b0a7a22e-93c5-4c59-9739-85d6e88391dc_lineage2.2.1_strain1	SRR3743409;SRR6807709	5	5	node7788	SRR10379967	20
b16a9a45-01a8-4853-906b-4ddc66684b52_lineage2.2.1_strain1	SRR16088469;SRR16088470	2	2	node10883	SRR13232483	18
b1d001dd-ff97-4f46-8109-8ed40f496950_lineage2.2.1_strain1	SRR16088286;SRR16088288	3	3	node7190	SRR7516354	14
b662b070-5ca1-4afe-a7e4-ee10d3b742ca_lineage2.2.1_strain1	SRR6807740;SRR6807741	2	2	node6254	SRR610904	47
b6738fbe-dd2f-422d-9a6d-b778a6691c5a_lineage2.2.1_strain1	SRR7516398;SRR7516399	0	0	node10124	SRR7657761	24
b6792bd6-0f95-4cf3-bd15-5064dfd9cc67_lineage2.2.1_strain1	SRR7516393;SRR7516394	0	0	node10892	SRR5153602	13
bb48d49a-696c-4dd3-961d-f9effbfc258b_lineage2.2.1_strain1	SRR5486885;SRR7592329	2	2	node8340	SRR10380125	16
bf320fb1-90f1-43ea-8075-2a83fb474723_lineage2.2.1_strain1	SRR3743499;SRR6807756	3	3	node6539	ERR2510528	30
c0029751-924b-4cb0-b645-92a781545161_lineage2.2.1_strain1	SRR16088520;SRR16088521	0	0	node7185	SRR7516354	11
c28a7911-1202-43a3-a14d-274999c35d38_lineage2.2.1_strain1	SRR10397233;SRR10397234;SRR10397235;SRR10397236;SRR10397237;SRR10397239;SRR10397240	0	1	node7109	SRR16087883	25
c43c7e55-8f49-4843-ac2b-217954eab3a7_lineage2.2.1_strain1	SRR1163103;SRR1163198	0	0	node11351	SRR1172064	11
c9613eeb-5cfe-4afd-bd7f-dc3742320f34_lineage2.2.1_strain1	SRR13312521;SRR13312522;SRR13312525;SRR13312536;SRR13312547;SRR13312548;SRR3544737	0	1	node11686	SRR5153318	21
cbd0d1ab-544a-46ee-a394-f590b6322365_lineage2.2.1_strain1	SRR5153601;SRR5153611;SRR5153614;SRR5153619;SRR5153621	0	48	node6237	ERR2517105	32
cc454b7a-f43c-493d-bca5-74cbc1c09479_lineage2.2.1_strain1	SRR16088170;SRR16088490	0	0	node8632	SRR10397112	16
cc9187e7-ab11-46f4-b4dd-b0bc8baa793b_lineage2.2.1_strain1	SRR6458387;SRR6458419	0	0	node11595	SRR1159954	21
cd694c96-476c-470d-b096-a2f755b404a6_lineage2.2.1_strain1	SRR10379943;SRR10379984	3	3	node6482	SRR10379909	11
chen2020_04a0b194_lineage2.2.1_strain1	SRR11567796;SRR11567797	0	0	node5778	SRR6398041	142
chen2020_22e50bed_lineage2.2.1_strain1	SRR11567820;SRR11567821	3	3	node5753	SRR8651579	49
chen2020_26db7b95_lineage2.2.1_strain1	SRR11567794;SRR11567795	0	0	node8864	ERR2510659	152
chen2020_5c83175f_lineage2.2.1_strain1	SRR11567807;SRR11567808;SRR11567809;SRR11567810	0	1	node1146	ERR2510336	265
chen2020_6e0b637a_lineage2.2.1_strain1	SRR11567786;SRR11567787	4	4	node5769	SRR11567796	166
chen2020_70dcec98_lineage2.2.1_strain1	SRR8651559;SRR8651614	1	1	node4789	ERR278522	173
chen2020_893aed3c_lineage2.2.1.1_strain1	SRR11567817;SRR11567818;SRR11567819	0	1	node3757	SRR8651591	91
chen2020_bbd19818_lineage2.2.1_strain1	SRR11567805;SRR11567806	0	0	node5424	SRR6152742	113
chen2020_cfb8dea0_lineage2.2.1_strain1	SRR11567792;SRR11567793	8	8	node1172	ERR1750902	85
chen2020_db1c6654_lineage2.2.2_strain1	SRR11567812;SRR11567813;SRR11567814	1	5	node699	SRR13423555	288
chen2020_e4ee5823_lineage2.2.1_strain1	SRR11567811;SRR11567822;SRR11567823	0	0	node1021	SRR13423596	141
chen2021_p1_lineage2.2.1_strain1	SRR12062561;SRR12062562	2	2	node2651	SRR8651631	154
chen2021_p10_lineage2.2.1_strain1	SRR12062519;SRR12062520	0	0	node848	SRR8651659	190
chen2021_p11_lineage2.2.1_strain1	SRR12062516;SRR12062517	0	0	node773	SRR13423660	208
chen2021_p12_lineage2.2.1_strain1	SRR12062514;SRR12062515	0	0	node1137	ERR171161	253
chen2021_p13_lineage2.2.1_strain1	SRR12062512;SRR12062513	0	0	node820	SRR13423537	174
chen2021_p14_lineage2.2.1_strain1	SRR12062510;SRR12062511	4	4	node997	SRR12062550	143
chen2021_p15_lineage2.2.1_strain1	SRR12062508;SRR12062509	0	0	node2786	ERR4553520	68
chen2021_p16_lineage2.2.1_strain1	SRR12062505;SRR12062506	4	4	node8975	ERR3559844	146
chen2021_p17_lineage2.2.1_strain1	SRR12062503;SRR12062504	0	0	node5027	SRR8651584	131
chen2021_p2_lineage2.2.1.1_strain1	SRR12062507;SRR12062518	4	4	node3967	ERR2517125	106
chen2021_p20_lineage2.2.1_strain1	SRR12062497;SRR12062498	0	0	node1119	SRR8651620	177
chen2021_p21_lineage2.2.1_strain1	SRR12062495;SRR12062558	4	4	node800	SRR13423531	15
chen2021_p22_lineage2.2.2_strain1	SRR12062555;SRR12062556	1	1	node642	SRR8651653	109
chen2021_p23_lineage2.2.1_strain1	SRR12062552;SRR12062554	0	0	node5840	SRR8651628	131
chen2021_p25_lineage2.2.1_strain1	SRR12062545;SRR12062546	0	0	node724	ERR2510746	319
chen2021_p26_lineage2.2.1.1_strain1	SRR12062541;SRR12062544	0	0	node2789	SRR11567810	164
chen2021_p27_lineage2.2.1_strain1	SRR12062535;SRR12062536;SRR12062537;SRR12062539	0	0	node1006	SRR8651602	77
chen2021_p28_lineage2.2.1_strain1	SRR12062530;SRR12062531;SRR12062532;SRR12062534	0	1	node10051	ERR2517434	89
chen2021_p3_lineage2.2.1_strain1	SRR12062496;SRR12062549	0	0	node4205	ERR278593	135
chen2021_p30_lineage2.2.1.1_strain1	SRR12062486;SRR12062487;SRR12062488;SRR12062489;SRR12062490;SRR12062491	0	0	node3732	SRR13423633	125
chen2021_p31_lineage2.2.1.1_strain1	SRR12062481;SRR12062485	0	0	node3734	SRR13423633	127
chen2021_p5_lineage2.2.1_strain1	SRR12062480;SRR12062484	0	0	node1101	SRR8651620	239
chen2021_p6_lineage2.2.1_strain1	SRR12062559;SRR12062560	0	0	node8855	SRR8651574	182
chen2021_p7_lineage2.2.1_strain1	SRR12062525;SRR12062526	0	0	node5402	ERR228237	120
chen2021_p8_lineage2.2.1_strain1	SRR12062523;SRR12062524	0	0	node10078	SRR13423651	136
chen2021_p9_lineage2.2.1_strain1	SRR12062521;SRR12062522	0	0	node874	SRR8651654	118
cox2021_-1141357296536002869_lineage2.2.1_strain1	ERR6361954;ERR6361955	0	0	node9978	ERR5987390	16
cox2021_-1637597506354949237_lineage2.2.1_strain1	ERR6052062;ERR6052067	0	0	node9272	ERR5987217	52
cox2021_-1805614810978340901_lineage2.2.2_strain1	ERR5987308;ERR5987383	0	0	node455	ERR6362634	11
cox2021_-196498752828222888_lineage2.2.1.1_strain1	ERR6052051;ERR6052054	0	0	node3361	ERR6362719	19
cox2021_-2089854174240335046_lineage2.2.1_strain1	ERR5987283;ERR5987336	0	0	node9275	ERR6362528	13
