host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
0ed3bfa7-4b3d-43f8-a1dc-18abe88f8367_lineage4.2.1.1_strain1	SRR10380144	no_distances_found	no_distances_found	node546	SRR10397254	143
0fe91d7a-d26d-4ee3-a0b5-10e26a0fb4a4_lineage4.2.2_strain1	SRR11033613	no_distances_found	no_distances_found	node279	SRR5153084	92
124932c6-b0e2-4095-83f2-23e351a7917a_lineage4.2.1.1_strain1	SRR16088197	no_distances_found	no_distances_found	node327	SRR16088247	13
128986fa-e19a-461e-b494-bdbe0f580fdd_lineage4.2.1_strain1	SRR10397257	no_distances_found	no_distances_found	node670	SRR6356948	80
135bd185-a376-4d1b-9810-899e56ca9ebb_lineage4.2.1_strain1	SRR5153929	no_distances_found	no_distances_found	node922	SRR10380117	20
142fbcf9-2d94-4b7a-be2d-e8fcf6724751_lineage4.2.1.1_strain1	SRR11033653	no_distances_found	no_distances_found	node324	SRR16088363	18
1606b17a-9009-4a63-9527-27d1123f1e0d_lineage4.2.1_strain1	SRR10380138	no_distances_found	no_distances_found	node764	ERR2510847	20
1aadc29a-cf0b-4719-978c-5f1621bdb613_lineage4.2.1_strain1	SRR13232590	no_distances_found	no_distances_found	node695	SRR5153888	24
1bdccaf2-ab7c-4a74-9e8a-3a8adf3bfe69_lineage4.2.1.1_strain1	SRR11033764	no_distances_found	no_distances_found	node331	SRR16088231	12
1beb54eb-5549-40f6-bd3a-e871bf26debb_lineage4.2.1_strain1	SRR16088021	no_distances_found	no_distances_found	node620	SRR16088142	11
1ea02b31-357d-483a-b427-251233687fd0_lineage4.2.1_strain1	SRR5153878	no_distances_found	no_distances_found	node1146	SRR10379950	12
210e0355-99f1-48d7-acc3-4a5ae0f43c90_lineage4.2.1_strain1	SRR3743462	no_distances_found	no_distances_found	node903	SRR6807687	16
2205a81b-9e15-427b-8af1-fb5ab5dfca5d_lineage4.2.1_strain1	SRR5153832	no_distances_found	no_distances_found	node1055	SRR10379950	13
2244aa0f-66e6-4277-bd20-8b4eae09778b_lineage4.2.1.1_strain1	SRR16087878	no_distances_found	no_distances_found	node495	SRR5153316	22
233838b4-0767-4e84-b8aa-2aad4f0f7e86_lineage4.2.1_strain1	SRR3743408	no_distances_found	no_distances_found	node1112	SRR10380081	12
2354cd88-5450-49fa-9d49-b7e918c01ae7_lineage4.2.1_strain1	SRR6807683	no_distances_found	no_distances_found	node571	SRR10380192	18
23654e33-41a3-476e-8426-9666d69155c6_lineage4.2.1_strain1	SRR10379928	no_distances_found	no_distances_found	node837	ERR2510688	14
23abfc20-bd8f-4d2c-a6bb-7709c15b724f_lineage4.2.1_strain1	SRR5153823	no_distances_found	no_distances_found	node743	SRR10380017	14
26c178ab-7e87-4fe0-898c-33c597a7d736_lineage4.2.1_strain1	SRR5153075	no_distances_found	no_distances_found	node548	SRR10380086	120
28bb6931-0fd7-496c-9e06-f65d953e33db_lineage4.2.1_strain1	SRR10379972	no_distances_found	no_distances_found	node930	SRR10380117	18
2959abc4-e275-4de2-afdc-b99fac983320_lineage4.2.1_strain1	SRR10397230	no_distances_found	no_distances_found	node636	SRR16088073	101
2a76478a-1faf-49fc-9726-6d8b287bfa7e_lineage4.2.1_strain1	SRR7592385	no_distances_found	no_distances_found	node708	SRR5153888	19
2c843468-3aa4-4c87-8cd6-a574f3491d66_lineage4.2.1_strain1	SRR5486876	no_distances_found	no_distances_found	node687	SRR9738500	30
2d49725d-a426-4a4b-824b-c933fd5f8123_lineage4.2.1_strain1	SRR5153817	no_distances_found	no_distances_found	node767	SRR10380017	12
2f60c5b9-cadc-4fd3-a8d5-cbde54e2102c_lineage4.2.1_strain1	SRR10380130	no_distances_found	no_distances_found	node849	SRR10379998	12
305c23c0-0e93-4000-bbf3-b8cb117513a1_lineage4.2.1.1_strain1	SRR16087911	no_distances_found	no_distances_found	node511	SRR16088554	11
33580d24-57e0-4e1a-bdb7-2c6731402e46_lineage4.2.1_strain1	SRR7652996	no_distances_found	no_distances_found	node692	SRR5153719	47
35eaf44a-3bcb-4430-b77b-127e62ec67af_lineage4.2.1.1_strain1	SRR5153811	no_distances_found	no_distances_found	node497	SRR5153316	15
38064f5c-35fd-4e89-a91c-72a42434038e_lineage4.2.1_strain1	SRR3743383	no_distances_found	no_distances_found	node960	SRR6807759	12
38f4bc6b-df4e-4f87-bb5c-46f9ed304867_lineage4.2.1.1_strain1	SRR16088139	no_distances_found	no_distances_found	node336	SRR16088231	11
3a547397-76cf-408b-b9cd-f7b2a1b1bc27_lineage4.2.1_strain1	SRR1159180	no_distances_found	no_distances_found	node660	SRR10380086	117
3b30ed3d-2ac7-4ce6-b311-d5c11eff5b36_lineage4.2.1.1_strain1	SRR16088133	no_distances_found	no_distances_found	node490	SRR5153219	130
3ba2c5d1-a6f8-41d7-a9f4-5e73638b4cab_lineage4.2.1.1_strain1	SRR10397215	no_distances_found	no_distances_found	node522	SRR10303305	219
3da5c8c1-2830-45b4-985b-2ef3677336fd_lineage4.2.1_strain1	SRR10380094	no_distances_found	no_distances_found	node817	SRR10380035	16
3e530eab-75c1-47ac-9631-bda32d77c71a_lineage4.2.1_strain1	SRR7655470	no_distances_found	no_distances_found	node656	SRR16087939	50
3ef4df59-6e0a-4820-aefd-da53c68b451b_lineage4.2.1_strain1	SRR6356948	no_distances_found	no_distances_found	node669	SRR10397257	80
3f670a4c-3c2a-4c58-80d5-b82ea9fe3b8a_lineage4.2.2_strain1	SRR5153084	no_distances_found	no_distances_found	node277	SRR16088020	86
3f902c67-555c-4c2a-8ede-e3a8cd1cd4c6_lineage4.2.1_strain1	SRR11033762	no_distances_found	no_distances_found	node628	SRR10380083	63
3fa7cbc8-9252-4614-8bbf-288ef3186075_lineage4.2.1_strain1	SRR10379971	no_distances_found	no_distances_found	node988	SRR6807737	13
3fadea23-6685-4137-bea8-128f3e034168_lineage4.2.1_strain1	SRR16088215	no_distances_found	no_distances_found	node619	SRR16088142	11
4080ba48-6037-4f49-92e4-6b68ae15ef88_lineage4.2.1.1_strain1	SRR1163105	no_distances_found	no_distances_found	node462	SRR16088547	52
414157f0-addf-4aec-81b7-6e5b007a2c13_lineage4.2.1_strain1	SRR10379941	no_distances_found	no_distances_found	node956	SRR10380073	15
41432ce6-900f-40ff-a5c3-fc0d82a664bf_lineage4.2.1_strain1	SRR5153903	no_distances_found	no_distances_found	node839	SRR5153859	14
41568ce0-c226-4928-bfbd-35bf97b8556f_lineage4.2.1_strain1	SRR13232554	no_distances_found	no_distances_found	node983	SRR10380039	16
41605ecd-8fd7-4e62-b32a-11ca407d0919_lineage4.2.1.1_strain1	SRR16088387	no_distances_found	no_distances_found	node383	SRR1181075	96
42364989-000f-465c-808c-67d833064a66_lineage4.2.1.1_strain1	SRR6458459	no_distances_found	no_distances_found	node366	SRR10380252	15
43c35606-9eeb-4532-99da-41e2c8357f81_lineage4.2.1_strain1	SRR5153615	no_distances_found	no_distances_found	node653	SRR16087939	47
43c9148a-31ed-4ff2-8187-8c85f87c395c_lineage4.2.1_strain1	SRR10379950	no_distances_found	no_distances_found	node997	SRR10380167	23
444aa3d0-fd40-486b-abe3-0bf31029062a_lineage4.2.1_strain1	SRR3743412	no_distances_found	no_distances_found	node880	SRR10380076	12
466d14eb-cb4c-4128-ab18-659e86d4df5b_lineage4.2.1_strain1	SRR5153888	no_distances_found	no_distances_found	node717	SRR5153230	16
4797236b-63d9-496a-96ed-c07d5cb5364c_lineage4.2.1_strain1	SRR5153887	no_distances_found	no_distances_found	node1145	SRR6807731	13
47cca0f4-da69-48ea-8138-003756d85872_lineage4.2.1_strain1	SRR10380076	no_distances_found	no_distances_found	node814	SRR6807689	16
4807388d-3200-465d-9493-58ae6ca7763b_lineage4.2.1_strain1	SRR10380051	no_distances_found	no_distances_found	node1106	SRR10380072	14
4911e1b9-0fd7-45ee-8ecc-6a06f9deb6d8_lineage4.2.2_strain1	SRR16088020	no_distances_found	no_distances_found	node280	SRR5153084	86
495f31a9-e0c8-465e-bde6-401c42665585_lineage4.2.1_strain1	SRR10379899	no_distances_found	no_distances_found	node1156	SRR6807716	12
49ad6412-f806-44fb-9feb-dabc9d17598f_lineage4.2.1_strain1	SRR10380035	no_distances_found	no_distances_found	node816	SRR10380094	16
4ad9d193-d769-4deb-abca-b4b1bfbaf286_lineage4.2.1.1_strain1	SRR10303305	no_distances_found	no_distances_found	node525	SRR5153879	121
4c1120c5-39c0-45e7-ac0e-e5b27d60e3d0_lineage4.2.1_strain1	SRR10380034	no_distances_found	no_distances_found	node1171	SRR10380107	16
4c4d4751-19a9-429d-b451-95ab0cb87c18_lineage4.2.1.1_strain1	SRR10379951	no_distances_found	no_distances_found	node449	SRR10380044	14
4d149bea-c049-4975-848d-90269c8303f9_lineage4.2.1_strain1	SRR7516400	no_distances_found	no_distances_found	node684	ERR2517294	86
4f69ae00-75d4-4c12-8b16-dd6feb1c11e6_lineage4.2.1.1_strain1	SRR16088231	no_distances_found	no_distances_found	node339	SRR11033764	12
512b3b92-d600-423b-bb14-41b022e2d1c2_lineage4.2.1.1_strain1	SRR16088311	no_distances_found	no_distances_found	node350	SRR16088394	11
518a37ef-42b0-4bac-8e39-174e980eba0b_lineage4.2.1_strain1	SRR16088559	no_distances_found	no_distances_found	node900	SRR10380086	13
541bdff8-613e-45e7-86ab-13d893a7ae56_lineage4.2.1_strain1	SRR10380093	no_distances_found	no_distances_found	node850	SRR10379998	12
55012fca-60a5-4599-b152-3a996a968ea6_lineage4.2.1_strain1	SRR10380245	no_distances_found	no_distances_found	node1121	SRR10380040	11
55a4e250-8b98-47a9-a19f-c22b9d266ace_lineage4.2.1_strain1	SRR10525354	no_distances_found	no_distances_found	node701	SRR5153888	23
5672602f-2973-4ef6-a962-67324e3bb780_lineage4.2.1_strain1	SRR11033763	no_distances_found	no_distances_found	node579	ERR2517065	25
58dda064-e815-4ecf-86e0-7b88b1af05e0_lineage4.2.1.1_strain1	SRR16088247	no_distances_found	no_distances_found	node325	SRR16088363	13
5a2836e6-c448-445a-9d97-0a46081468b1_lineage4.2.1_strain1	SRR3743449	no_distances_found	no_distances_found	node1137	SRR6807731	15
5b593e6b-4a38-426a-bf10-78696abe0919_lineage4.2.1_strain1	SRR16088519	no_distances_found	no_distances_found	node552	SRR1169095	94
5c49a150-acc7-4ce1-882e-94c0ab99cb7c_lineage4.2.1.1_strain1	SRR5153219	no_distances_found	no_distances_found	node502	SRR10397181	25
5f618fd7-59e2-496d-a52d-fea4471e2d50_lineage4.2.1_strain1	SRR13232424	no_distances_found	no_distances_found	node594	SRR7516429	17
639e4ad5-0188-4522-98a5-7b630844b343_lineage4.2.1_strain1	SRR10380086	no_distances_found	no_distances_found	node899	SRR16088559	13
64c374aa-47ff-45e2-99f0-a2d62d5b01e3_lineage4.2.1_strain1	SRR10380072	no_distances_found	no_distances_found	node1107	SRR10380051	14
64e0d56c-3c2d-4cad-a7a1-2deb68491d63_lineage4.2.1.1_strain1	SRR10380228	no_distances_found	no_distances_found	node436	SRR10379901	13
64e300f4-69d7-49e3-ab4a-7386483a8af8_lineage4.2.1_strain1	SRR10397218	no_distances_found	no_distances_found	node1033	SRR10379950	14
69300c50-9803-4ac7-8da1-403504d6f6e6_lineage4.2.1_strain1	SRR5153719	no_distances_found	no_distances_found	node691	SRR7652996	47
6caf041d-0af1-410a-96c9-051005f64688_lineage4.2.1_strain1	SRR5153824	no_distances_found	no_distances_found	node1127	SRR10379950	14
6e381122-c8fe-4c21-9413-a4b597edc98f_lineage4.2.1_strain1	SRR11033609	no_distances_found	no_distances_found	node678	SRR16088533	22
70717198-4b32-4687-aa53-a803224b33f4_lineage4.2.1_strain1	SRR10380192	no_distances_found	no_distances_found	node570	SRR6807683	18
70feedeb-a2ef-4a0f-aa3f-4fcf8c64261b_lineage4.2.1.1_strain1	SRR6356949	no_distances_found	no_distances_found	node479	ERR2517366	29
73b3f09b-e085-4db8-b03c-9697217effc8_lineage4.2.1.1_strain1	SRR16088365	no_distances_found	no_distances_found	node340	SRR16088482	21
758675c4-4607-47d5-a548-cf418173e358_lineage4.2.1_strain1	SRR5153230	no_distances_found	no_distances_found	node734	SRR5153888	16
7638a253-8b8f-46d2-87d5-2a085d6aa7e9_lineage4.2.1_strain1	SRR10380095	no_distances_found	no_distances_found	node1170	SRR10380107	16
774364e6-aa90-4b04-8a12-dd00091bf075_lineage4.2.1_strain1	SRR10380080	no_distances_found	no_distances_found	node1048	SRR10379950	12
7877bbaf-0cb8-40a2-bee4-ebbfa70bb04a_lineage4.2.1_strain1	SRR5153333	no_distances_found	no_distances_found	node919	SRR10379939	12
79304453-30c1-4bc6-a4d9-06cd32707fbc_lineage4.2.1_strain1	SRR16088136	no_distances_found	no_distances_found	node580	ERR2517065	26
7b5d9768-f750-4f4e-a3ff-9778d70ff80c_lineage4.2.1_strain1	SRR16088272	no_distances_found	no_distances_found	node538	SRR16087993	15
7db3a682-1b1d-4189-a631-64636af443f1_lineage4.2.1_strain1	SRR10525341	no_distances_found	no_distances_found	node710	SRR5153888	20
7dd5cab0-e52f-4644-a174-adb830c2e0ff_lineage4.2.1_strain1	SRR10379896	no_distances_found	no_distances_found	node804	SRR5153857	11
7f3183a9-20fd-4fe3-90a2-b3563570030f_lineage4.2.1_strain1	SRR5153849	no_distances_found	no_distances_found	node1099	SRR10379950	12
80118317-82ec-4eb5-91bd-1314717bc18f_lineage4.2.1_strain1	SRR11033597	no_distances_found	no_distances_found	node677	SRR16088533	22
810e7503-3136-448a-9439-80873e991eb7_lineage4.2.1_strain1	SRR10380056	no_distances_found	no_distances_found	node943	SRR10379883	33
82e83a1c-7cd5-4aea-83a8-c8bf4c2038a8_lineage4.2.1_strain1	SRR3743461	no_distances_found	no_distances_found	node1025	SRR10380043	11
83fc4462-586a-47e5-8cda-13f313009ce0_lineage4.2.1_strain1	SRR10379966	no_distances_found	no_distances_found	node1008	SRR10379944	14
83ffc803-3692-493d-9d23-7e96cf673559_lineage4.2.1_strain1	SRR10380057	no_distances_found	no_distances_found	node896	ERR2510664	15
8817bb77-b5e5-42c4-b4d4-c688d20964a2_lineage4.2.1_strain1	SRR9738492	no_distances_found	no_distances_found	node1165	SRR10379950	12
8a4d2889-204b-4862-8041-e72a8f97e27f_lineage4.2.1.1_strain1	SRR16088487	no_distances_found	no_distances_found	node379	SRR16087995	91
8caea1ca-2c91-40c7-9537-6a02774037ff_lineage4.2.1_strain1	SRR10380077	no_distances_found	no_distances_found	node1123	SRR10380245	12
8cd51889-e817-4070-bcaf-b62163620089_lineage4.2.1.1_strain1	SRR16088345	no_distances_found	no_distances_found	node513	SRR16088554	14
8d747333-d75c-4c07-8662-b2cd3b66a6ae_lineage4.2.1_strain1	SRR3743416	no_distances_found	no_distances_found	node853	SRR10379998	15
8d7ad25f-1cc7-4c9a-9776-8c0b737085bd_lineage4.2.1_strain1	SRR10380098	no_distances_found	no_distances_found	node1011	SRR10380043	14
8de58776-e9aa-406a-ac98-0bcb1b5f7eef_lineage4.2.1_strain1	SRR16088238	no_distances_found	no_distances_found	node643	SRR16088127	108
90eae5f2-b05c-4296-9cd1-966ef7516348_lineage4.2.1_strain1	SRR16087984	no_distances_found	no_distances_found	node624	SRR11033762	12
93471d5b-7a4d-4c03-9284-fa6547284250_lineage4.2.1_strain1	SRR16087962	no_distances_found	no_distances_found	node625	SRR10380083	60
9356b9aa-0c09-47c7-a57f-0b5fa7aecfda_lineage4.2.1_strain1	SRR10379933	no_distances_found	no_distances_found	node823	ERR2510688	23
9384feba-8a9d-4740-b316-5d2560035b73_lineage4.2.1_strain1	SRR7592352	no_distances_found	no_distances_found	node703	SRR5153888	20
98d760ef-d289-435a-83b8-73fdb414aaa5_lineage4.2.1_strain1	SRR10380206	no_distances_found	no_distances_found	node1075	SRR5153882	13
