host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
lieberman2016_P39_lineage4.1.2_strain1	SRR4034274;SRR4034275;SRR4034276;SRR4034277;SRR4034278;SRR4034279;SRR4034280;SRR4034282;SRR4034283;SRR4034284;SRR4034285;SRR4034286;SRR4034287;SRR4034288;SRR4034289;SRR4034290;SRR4034291;SRR4034293;SRR4034295;SRR4034296;SRR4034297;SRR4034298;SRR4034299;SRR4034300;SRR4034301;SRR4034302;SRR4034304;SRR4034305;SRR4034307;SRR4034308;SRR4034309;SRR4034310;SRR4034311;SRR4034312;SRR4034313;SRR4034315;SRR4034316;SRR4034318;SRR4034319;SRR4034320;SRR4034321;SRR4034322;SRR4034323;SRR4034326;SRR4034327;SRR4034328;SRR4034329;SRR4034330;SRR4034331;SRR4034332;SRR4034333;SRR4034334;SRR4034335;SRR4034337;SRR4034338;SRR4034339;SRR4034340;SRR4034341;SRR4034342;SRR4034343;SRR4034344;SRR4034345;SRR4034346;SRR4034348;SRR4034349;SRR4034350;SRR4034351;SRR4034352;SRR4034353;SRR4034354;SRR4034355;SRR4034356;SRR4034357;SRR4034359;SRR4034360;SRR4034361;SRR4034362;SRR4034363;SRR4034364;SRR4034365;SRR4034366;SRR4034367;SRR4034368;SRR4034371;SRR4034372;SRR4034373;SRR4034374;SRR4034375;SRR4034376;SRR4034377;SRR4034378;SRR4034379;SRR4034380;SRR4034382;SRR4034383;SRR4034384;SRR4034385	0	3	node3201	ERR108138	37
lieberman2016_P4_lineage4.1.2.1_strain1	SRR4034386;SRR4034387;SRR4034388;SRR4034389;SRR4034390	0	0	node1714	SRR9971345	15
lieberman2016_P42_lineage4.1.2_strain1	SRR4034561;SRR4034562;SRR4034563;SRR4034565;SRR4034566;SRR4034567;SRR4034568;SRR4034570;SRR4034571;SRR4034572;SRR4034573;SRR4034574;SRR4034575;SRR4034576;SRR4034577;SRR4034578;SRR4034579;SRR4034581;SRR4034582;SRR4034583;SRR4034584;SRR4034585;SRR4034586;SRR4034587;SRR4034588;SRR4034589;SRR4034647;SRR4034648;SRR4034649;SRR4034660;SRR4034682;SRR4034693;SRR4034704;SRR4034715;SRR4034726;SRR4034737;SRR4034748;SRR4034757;SRR4034758;SRR4034759;SRR4034760;SRR4034761;SRR4034762;SRR4034763;SRR4034764;SRR4034768;SRR4034779;SRR4034790;SRR4034801;SRR4034812;SRR4034823;SRR4034834	0	4	node3450	SRR4033102	12
lieberman2016_P43_lineage4.1.1.1_strain1	SRR4034765;SRR4034766;SRR4034767;SRR4034770;SRR4034771;SRR4034772;SRR4034773;SRR4034774;SRR4034775;SRR4034776;SRR4034777;SRR4034778;SRR4034780;SRR4034781;SRR4034782;SRR4034783;SRR4034784;SRR4034785;SRR4034786;SRR4034787;SRR4034788;SRR4034789;SRR4034791;SRR4034792;SRR4034793;SRR4034794;SRR4034797;SRR4034798;SRR4034799;SRR4034802;SRR4034803;SRR4034804;SRR4034805;SRR4034806;SRR4034807;SRR4034808	0	4	node1128	ERR4553971	153
nimmo2020_K0006_lineage4.1.1.1_strain1	SRR10315487;SRR9971252	0	0	node1055	SRR9971172	27
nimmo2020_K0054_lineage4.1.2_strain1	SRR10315694;SRR9971232	0	0	node3108	SRR9971293	37
nimmo2020_K0075_lineage4.1.1.3_strain1	SRR10315721;SRR10315722;SRR9971048	0	0	node343	SRR11349140	15
nimmo2020_K0081_lineage4.1.2_strain1	SRR11349143;SRR9970986	0	0	node1533	SRR9971063	12
nimmo2020_K0082_lineage4.1.1.3_strain1	SRR10315667;SRR11349140;SRR11349150;SRR9971086	0	0	node300	ERR4896315	11
nimmo2020_K0097_lineage4.1.2_strain1	SRR10315647;SRR9971063	1	1	node1546	SRR10315574	14
nimmo2020_P0004_lineage4.1.2.1_strain1	SRR10315629;SRR9971183	0	0	node1709	SRR9971071	16
nimmo2020_P0017_lineage4.1.2.1_strain1	SRR10315628;SRR9971367	0	0	node1703	SRR9971071	13
nimmo2020_P0080_lineage4.1.2.1_strain1	SRR10315617;SRR10315618;SRR9971345	0	1	node1696	SRR9971071	12
nimmo2020_R0014_lineage4.1.2_strain1	SRR10315572;SRR10315573;SRR10315574;SRR10315575;SRR9970984	0	0	node1537	SRR9971063	14
nimmo2020_R0024_lineage4.1.2_strain1	SRR10315568;SRR10315569;SRR10315570	0	0	node3155	ERR6362112	50
nimmo2020_R0046_lineage4.1.1.3_strain1	SRR10315553;SRR10315555;SRR9971291	0	0	node268	SRR10315535	65
nimmo2020_R0053_lineage4.1.2.1_strain1	SRR10315552;SRR9971290	4	4	node2105	ERR330738	59
nimmo2020_R0084_lineage4.1.1.3_strain1	SRR10315535;SRR9971386	0	0	node275	SRR9971361	66
nimmo2020_R0088_lineage4.1.2.1_strain1	SRR10315529;SRR10315530;SRR10315531;SRR9971381	0	2	node2201	ERR6362617	49
perez-lago2021_1_lineage4.1.2.1.1_strain1	ERR4972495;ERR4972498;ERR4972509;ERR4972514;ERR4972515;ERR4972516;ERR4972549	0	4	node2173	ERR6362617	148
perez-lago2021_15_lineage4.1.2.1_strain1	ERR4972511;ERR4972521	3	3	node2624	ERR2202632	85
perez-lago2021_17_lineage4.1.1_strain1	ERR4972496;ERR4972560	1	1	node968	ERR1750908	18
perez-lago2021_2_lineage4.1.2.1.1_strain1	ERR4972472;ERR4972519	5	5	node2186	ERR6362617	150
perez-lago2021_20_lineage4.1.4_strain1	ERR4972482;ERR4972527	2	2	node1356	ERR046865	189
perez-lago2021_22_lineage4.1.1_strain1	ERR4972539;ERR4972586	0	0	node1278	ERR1750909	251
perez-lago2021_26_lineage4.1.4_strain1	ERR4972501;ERR4972582	1	1	node1353	ERR046865	191
perez-lago2021_27_lineage4.1.2.1_strain1	ERR4972490;ERR4972580	1	1	node1907	ERR2791556	139
perez-lago2021_3_lineage4.1.2.1.1_strain1	ERR4972504;ERR4972581	1	1	node2123	ERR4972514	12
shanmugam2021_P04_lineage4.1.1.1_strain1	SRR11348149;SRR11348160	0	0	node1117	ERR4553971	123
shanmugam2021_P20_lineage4.1.2.1_strain1	SRR11348183;SRR11348184	4	4	node2681	SRR11348169	64
ssengooba2016b_P3_lineage4.1.2.1_strain1	ERR990543;ERR990544	0	0	node1887	ERR228268	131
walker2013_P000030_lineage4.1.2.1_strain1	ERR025847;ERR025848;ERR039344	0	1	node1801	ERR270673	84
walker2013_P000071_lineage4.1.1.1_strain1	ERR046825;ERR046943;ERR046986	0	4	node1236	ERR046842	11
walker2013_P000083_lineage4.1.4_strain1	ERR046864;ERR046865	0	0	node1359	ERR4972482	189
walker2013_P000089_lineage4.1.1.3.1_strain1	ERR038253;ERR038256;ERR038257;ERR039346;ERR046904;ERR046910;ERR046919	0	3	node746	ERR228198	11
walker2013_P000095_lineage4.1.1.3.1_strain1	ERR046852;ERR046853	1	1	node787	ERR228198	11
walker2013_P000125_lineage4.1.1.3.1_strain1	ERR038274;ERR038276	1	1	node900	ERR230097	12
walker2013_P000128_lineage4.1.1.1_strain1	ERR039325;ERR039326;ERR046912;ERR046916	0	3	node1015	ERR2510322	129
walker2013_P000159_lineage4.1.1.3_strain1	ERR046859;ERR046984	0	0	node407	ERR2510610	122
walker2013_P000165_lineage4.1.1.3.1_strain1	ERR038296;ERR038297	0	0	node842	ERR117689	14
walker2013_P000176_lineage4.1.1.3.1_strain1	ERR046797;ERR046798;ERR046799;ERR046822;ERR046843;ERR046908	0	0	node920	ERR230097	13
walker2013_P000225_lineage4.1.1.3.1_strain1	ERR038294;ERR038295;ERR046785;ERR046795	0	3	node845	ERR117689	13
walker2013_P000226_lineage4.1.1.3.1_strain1	ERR046784;ERR046786;ERR046787;ERR046788;ERR046789;ERR046790;ERR046793;ERR046794;ERR046800	0	9	node792	ERR117689	12
walker2013_P000227_lineage4.1.1.3.1_strain1	ERR046791;ERR046792;ERR046911;ERR046913	1	10	node740	ERR046869	210
walker2013_P000233_lineage4.1.1.3_strain1	ERR046868;ERR046869	0	0	node953	ERR040115	159
walker2013_P000234_lineage4.1.2.1_strain1	ERR046874;ERR046875	1	1	node2687	ERR2510769	100
walker2013_P000242_lineage4.1.2.1_strain1	ERR046872;ERR046873	4	4	node2099	ERR330738	90
walker2013_P000260_lineage4.1.1.3_strain1	ERR047000;ERR072028	0	0	node175	ERR1750913	48
walker2013_P000320_lineage4.1.1.3_strain1	ERR072088;ERR072089;ERR072090	0	0	node536	ERR970448	132
walker2018b_ 962040_lineage4.1.1.3.1_strain1	ERR2516816;ERR2516831	1	1	node825	ERR046791	12
walker2018b_06TB_0294_lineage4.1.2.1_strain1	ERR2510826;ERR2510827	0	0	node1764	SRR7592336	26
walker2018b_06TB_0385_lineage4.1.2.1_strain1	ERR2510836;ERR2510837	2	2	node2829	ERR2517262	80
walker2018b_1016422_lineage4.1.4_strain1	ERR2516942;ERR2517057	0	0	node1341	ERR386836	53
walker2018b_1140477_lineage4.1.2.1_strain1	ERR2516859;ERR2517007	0	0	node2850	ERR2517631	47
walker2018b_1170666_lineage4.1.2.1_strain1	ERR2516774;ERR2516993	1	1	node1959	SRR5486901	30
walker2018b_1176470_lineage4.1.1.3.1_strain1	ERR2516768;ERR2516877	1	1	node875	ERR278563	14
walker2018b_1374937_lineage4.1.4_strain1	ERR2516766;ERR2517080	0	0	node1336	ERR386836	52
walker2018b_RIVM_100_lineage4.1.2.1_strain1	ERR2517260;ERR2517551	1	1	node2420	ERR114496	102
walker2018b_RIVM_244_lineage4.1.2.1_strain1	ERR2517266;ERR2517409	1	1	node2270	ERR6362617	129
walker2018b_RIVM_404_lineage4.1.2.1_strain1	ERR2517129;ERR2517543	0	0	node2577	ERR2517462	19
walker2018b_RIVM_9_lineage4.1.2.1_strain1	ERR2517272;ERR2517481	0	0	node1919	SRR16088591	130
witney2017_005_lineage4.1.1.3_strain1	ERR1750881;ERR1750882	0	0	node376	ERR1750897	19
witney2017_013_lineage4.1.1.3_strain1	ERR1750897;ERR1750898	0	0	node386	ERR1750882	19
witney2017_014_lineage4.1.1.3_strain1	ERR1750899;ERR1750900	0	0	node383	ERR1750897	19
witney2017_030_lineage4.1.2.1_strain1	ERR1750931;ERR1750932	0	0	node2087	ERR6362480	79
witney2017_032_lineage4.1.1.3_strain1	ERR1750935;ERR1750936	0	0	node688	ERR3340714	11
wollenberg2017_100_lineage4.1.2.1_strain1	SRR1163416;SRR1168976;SRR1172440	0	1	node2355	SRR13232753	13
wollenberg2017_6_lineage4.1.2.1_strain1	SRR1162494;SRR1181081;SRR1181119	0	0	node2318	SRR10379888	97
wollenberg2017_63_lineage4.1.2.1_strain1	SRR1163309;SRR1163447;SRR1168963;SRR1169102;SRR1172239;SRR1172313	0	1	node2339	SRR1168976	20
wollenberg2017_73_lineage4.1.2.1_strain1	SRR1163366;SRR1168970;SRR1172406	0	0	node1999	SRR16088243	101
wollenberg2017_80_lineage4.1.2.1_strain1	SRR1162534;SRR1180970;SRR1183966	0	0	node1979	SRR16088570	42
01616ff6-4e93-4c89-ae42-ec3acd8eaed2_lineage4.1.2.1_strain1	SRR16088383	no_distances_found	no_distances_found	node2884	SRR10380054	127
0399f62d-f877-4ce2-bd2b-6ecefac3e603_lineage4.1.2.1_strain1	SRR16088005	no_distances_found	no_distances_found	node2505	SRR11033771	16
03c2fcbe-caf6-4fa0-bec3-e0cd1fc57797_lineage4.1.2.1_strain1	SRR1163173	no_distances_found	no_distances_found	node2357	SRR13232753	13
04141f42-4035-45e3-af9c-e44f807d9a2a_lineage4.1.2_strain1	SRR13232631	no_distances_found	no_distances_found	node2923	ERR2791538	253
04d4c949-0fca-4785-aa2d-69667ec56750_lineage4.1.2.1_strain1	SRR5486870	no_distances_found	no_distances_found	node2864	SRR7592374	15
05eb8992-2383-43ff-b69c-39860f7a842c_lineage4.1.2.1_strain1	SRR16088511	no_distances_found	no_distances_found	node1872	SRR16087973	30
08068f52-bd6e-409c-b747-ea9774c7eb28_lineage4.1.2.1_strain1	SRR10525375	no_distances_found	no_distances_found	node1949	SRR5486902	16
08287cec-077d-416a-86aa-3f760cf2eec8_lineage4.1.2.1_strain1	SRR11033770	no_distances_found	no_distances_found	node2378	SRR16088453	12
0a0cecd4-eb29-476d-9645-f2d83c5bdc79_lineage4.1.2.1_strain1	SRR10525343	no_distances_found	no_distances_found	node1778	SRR9738501	91
0bdcba05-de5f-467e-98c5-823d4760bf5a_lineage4.1.2.1_strain1	SRR10380108	no_distances_found	no_distances_found	node2711	SRR9738502	117
0ca27e45-513a-4942-9502-778bc7c738f3_lineage4.1.2_strain1	SRR16088246	no_distances_found	no_distances_found	node2920	ERR386973	157
0d22a198-f32e-4255-a7f5-5e749991bd64_lineage4.1.2.1_strain1	SRR11033650	no_distances_found	no_distances_found	node2883	SRR10380054	124
0eb63976-9e46-4c8c-b159-3655ec3b49b1_lineage4.1.2.1_strain1	SRR10379994	no_distances_found	no_distances_found	node2008	SRR10380230	20
0f2b35e2-fe04-43b6-b3e4-fb88a7f7a331_lineage4.1.2.1_strain1	SRR10397250	no_distances_found	no_distances_found	node2665	SRR11033655	25
112aae56-96a8-40b3-b20d-78ed42e5d5c2_lineage4.1.2.1_strain1	SRR11033619	no_distances_found	no_distances_found	node1992	SRR10380134	115
11423d8e-f4a6-4c74-b45a-57f3be0609b0_lineage4.1.2.1_strain1	SRR5153309	no_distances_found	no_distances_found	node1663	ERR2791552	186
18ae61ef-86e4-48f4-8e60-ce3e4cef9a62_lineage4.1.2.1_strain1	SRR9738485	no_distances_found	no_distances_found	node1782	SRR10525370	23
1b5bccbe-820e-41fc-b81d-3c99b730c742_lineage4.1.2.1_strain1	SRR11033655	no_distances_found	no_distances_found	node2667	SRR7516407	26
1b71181c-a0a4-471e-a9a7-7ab08c6c21e8_lineage4.1.2.1_strain1	SRR7592346	no_distances_found	no_distances_found	node2701	SRR10525355	30
1bb46936-88a4-4b23-b888-91dc401893eb_lineage4.1.2.1_strain1	SRR3544731	no_distances_found	no_distances_found	node2806	SRR11033707	140
1edecb9e-f04c-480e-96dc-2f353fb36979_lineage4.1.2.1_strain1	SRR16088385	no_distances_found	no_distances_found	node1997	SRR1168970	122
1fac5035-3823-4a34-97e7-3bdbf53625b3_lineage4.1.2.1_strain1	SRR9738510	no_distances_found	no_distances_found	node1755	SRR7592336	38
2284da45-ad22-4479-90f0-aec6ae424793_lineage4.1.2.1_strain1	SRR10379924	no_distances_found	no_distances_found	node2653	ERR2517474	87
24724dd5-461e-4525-b83b-dfff2b3af4b9_lineage4.1.2.1_strain1	SRR9738518	no_distances_found	no_distances_found	node1733	ERR2791561	204
24836bad-6a0c-4966-8647-b4fb1c4ad5cd_lineage4.1.2_strain1	SRR16088082	no_distances_found	no_distances_found	node3181	SRR16088317	76
25134368-61c7-404e-90eb-710542198d74_lineage4.1.2.1_strain1	SRR10525334	no_distances_found	no_distances_found	node2566	ERR230037	120
258ddae6-b06e-4f81-9fa1-1e8453203bb4_lineage4.1.2.1_strain1	SRR16088573	no_distances_found	no_distances_found	node2808	SRR11033707	142
26d89158-8592-4ece-8037-545de984df48_lineage4.1.2.1_strain1	SRR10380200	no_distances_found	no_distances_found	node2797	ERR2510420	123
2d0ee83a-0fd8-4a05-99b7-1ca102af9921_lineage4.1.2.1_strain1	SRR10380225	no_distances_found	no_distances_found	node2532	SRR5486898	149
2d7cb54c-02ba-4834-adde-cefa06acbf5e_lineage4.1.2.1_strain1	SRR10525361	no_distances_found	no_distances_found	node2856	ERR2517007	12
2de65ec1-df90-40fb-91bf-f6302c3b6907_lineage4.1.2.1_strain1	SRR3743199	no_distances_found	no_distances_found	node2708	SRR9738548	62
2e772f1f-aa47-4742-a4da-973bd57b1346_lineage4.1.2.1_strain1	SRR7592381	no_distances_found	no_distances_found	node2860	ERR2517007	41
301c6beb-76b6-4f90-b3e7-59c5ea36363b_lineage4.1.2.1_strain1	SRR7516407	no_distances_found	no_distances_found	node2668	SRR11033655	26
31ba316f-9e1f-4bc1-bf3c-94bc28514c66_lineage4.1.2.1_strain1	SRR16088025	no_distances_found	no_distances_found	node1874	SRR16088511	32
32419571-eef5-44cc-a1a8-6da1971fbf8c_lineage4.1.2.1_strain1	SRR7592362	no_distances_found	no_distances_found	node2721	SRR5486882	45
33a93b29-e39a-45bc-a8d7-06ab594c5ded_lineage4.1.2.1_strain1	SRR1159299	no_distances_found	no_distances_found	node1984	SRR16088570	42
34fd3181-dfbf-4c66-aa04-90fd8e45a0aa_lineage4.1.2.1_strain1	SRR7592374	no_distances_found	no_distances_found	node2863	SRR5486870	15
38a875c0-e3d5-49e7-81df-522bce619769_lineage4.1.2.1_strain1	SRR16087926	no_distances_found	no_distances_found	node1830	SRR6807738	82
3bb853ae-9e11-46d8-85af-46be19b4f6dc_lineage4.1.2.1_strain1	SRR16088584	no_distances_found	no_distances_found	node2337	SRR1163173	68
3c06f622-641c-44be-874d-57cb6a5498c4_lineage4.1.2.1_strain1	SRR3544752	no_distances_found	no_distances_found	node2813	ERR2510857	134
3c71373e-5e31-4aed-9149-05107df8771b_lineage4.1.2.1_strain1	SRR16088570	no_distances_found	no_distances_found	node1978	SRR1183966	42
4240fee9-d303-444e-8580-d0bd1116f6cd_lineage4.1.2.1_strain1	SRR3544744	no_distances_found	no_distances_found	node2489	SRR16088479	84
43cd0227-e18e-47c2-bca2-baed071a1b50_lineage4.1.2.1_strain1	SRR9738552	no_distances_found	no_distances_found	node1799	ERR025847	146
44b6532e-b236-4aac-8f17-1b3470acb8e6_lineage4.1.2.1_strain1	SRR16088099	no_distances_found	no_distances_found	node2819	SRR10525318	138
45c2594e-32b8-4304-a42d-6e38a0687db1_lineage4.1.2_strain1	SRR16088256	no_distances_found	no_distances_found	node1635	SRR16088004	77
47cdc4cd-5499-4a83-89b1-1aeb77379b92_lineage4.1_strain1	SRR16088514	no_distances_found	no_distances_found	node1316	SRR5153909	103
4881d008-6e44-4121-8702-d2556e587f9d_lineage4.1.2.1_strain1	SRR3743463	no_distances_found	no_distances_found	node1879	SRR16087965	71
4a2e8a6e-0692-4fc1-a444-6a25212f6df5_lineage4.1.2.1_strain1	SRR16088484	no_distances_found	no_distances_found	node1656	ERR2517265	158
4afac28e-0e96-41f4-8fcd-3909b2b1ee82_lineage4.1.2.1_strain1	SRR16088077	no_distances_found	no_distances_found	node2525	SRR1168969	125
4ce87844-b847-45b9-b0e5-275ffbcc548a_lineage4.1.2.1_strain1	SRR5486878	no_distances_found	no_distances_found	node2782	SRR10525339	21
4e58fa29-74e9-45ca-9c5c-b730d46c2519_lineage4.1.2.1_strain1	SRR16088160	no_distances_found	no_distances_found	node2834	ERR2517007	80
4e7de945-64b8-4ea9-918f-deb383a565eb_lineage4.1.2.1_strain1	SRR7592340	no_distances_found	no_distances_found	node2857	ERR2517631	60
4ff88f15-d987-4580-a137-e35ff46bb306_lineage4.1.2.1_strain1	SRR11033606	no_distances_found	no_distances_found	node2895	SRR16088078	111
50bf763b-0bfa-420b-9ebb-e1d51befd17d_lineage4.1.2.1_strain1	SRR7592330	no_distances_found	no_distances_found	node1938	SRR9738483	26
5178d0b7-d49c-4b65-86ff-96420dad2819_lineage4.1.2.1_strain1	SRR3743374	no_distances_found	no_distances_found	node1988	SRR5153861	19
51b3ead7-eb9d-4cd5-98a1-2e0f1afeb5cf_lineage4.1.2.1_strain1	SRR11033771	no_distances_found	no_distances_found	node2504	SRR16088005	16
52b1d593-dae1-42d9-b738-d348132e1c87_lineage4.1.2_strain1	SRR16088189	no_distances_found	no_distances_found	node2914	SRR6807728	92
56afcff7-2b05-47a0-bc78-ad4e8bbab9dc_lineage4.1.2_strain1	SRR10379938	no_distances_found	no_distances_found	node2917	ERR386973	342
5748158e-9f8d-40db-ba0b-68adbd5c2472_lineage4.1.2.1_strain1	SRR10525356	no_distances_found	no_distances_found	node2784	SRR10525339	15
58dd0f9f-e5c9-4453-bebe-63a8bba93358_lineage4.1.2.1_strain1	SRR5486869	no_distances_found	no_distances_found	node2700	SRR10525355	29
58e75162-4b7b-454e-be4e-43533525fa8a_lineage4.1_strain1	SRR10379936	no_distances_found	no_distances_found	node1310	ERR2516967	22
