host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
lieberman2016_P39_lineage4.1.2_strain1	SRR4034274;SRR4034275;SRR4034276;SRR4034277;SRR4034278;SRR4034279;SRR4034280;SRR4034282;SRR4034283;SRR4034284;SRR4034285;SRR4034286;SRR4034287;SRR4034288;SRR4034289;SRR4034290;SRR4034291;SRR4034293;SRR4034295;SRR4034296;SRR4034297;SRR4034298;SRR4034299;SRR4034300;SRR4034301;SRR4034302;SRR4034304;SRR4034305;SRR4034307;SRR4034308;SRR4034309;SRR4034310;SRR4034311;SRR4034312;SRR4034313;SRR4034315;SRR4034316;SRR4034318;SRR4034319;SRR4034320;SRR4034321;SRR4034322;SRR4034323;SRR4034326;SRR4034327;SRR4034328;SRR4034329;SRR4034330;SRR4034331;SRR4034332;SRR4034333;SRR4034334;SRR4034335;SRR4034337;SRR4034338;SRR4034339;SRR4034340;SRR4034341;SRR4034342;SRR4034343;SRR4034344;SRR4034345;SRR4034346;SRR4034348;SRR4034349;SRR4034350;SRR4034351;SRR4034352;SRR4034353;SRR4034354;SRR4034355;SRR4034356;SRR4034357;SRR4034359;SRR4034360;SRR4034361;SRR4034362;SRR4034363;SRR4034364;SRR4034365;SRR4034366;SRR4034367;SRR4034368;SRR4034371;SRR4034372;SRR4034373;SRR4034374;SRR4034375;SRR4034376;SRR4034377;SRR4034378;SRR4034379;SRR4034380;SRR4034382;SRR4034383;SRR4034384;SRR4034385	0	3	node3201	ERR108138	37
lieberman2016_P4_lineage4.1.2.1_strain1	SRR4034386;SRR4034387;SRR4034388;SRR4034389;SRR4034390	0	0	node1714	SRR9971345	15
lieberman2016_P42_lineage4.1.2_strain1	SRR4034561;SRR4034562;SRR4034563;SRR4034565;SRR4034566;SRR4034567;SRR4034568;SRR4034570;SRR4034571;SRR4034572;SRR4034573;SRR4034574;SRR4034575;SRR4034576;SRR4034577;SRR4034578;SRR4034579;SRR4034581;SRR4034582;SRR4034583;SRR4034584;SRR4034585;SRR4034586;SRR4034587;SRR4034588;SRR4034589;SRR4034647;SRR4034648;SRR4034649;SRR4034660;SRR4034682;SRR4034693;SRR4034704;SRR4034715;SRR4034726;SRR4034737;SRR4034748;SRR4034757;SRR4034758;SRR4034759;SRR4034760;SRR4034761;SRR4034762;SRR4034763;SRR4034764;SRR4034768;SRR4034779;SRR4034790;SRR4034801;SRR4034812;SRR4034823;SRR4034834	0	4	node3450	SRR4033102	12
lieberman2016_P43_lineage4.1.1.1_strain1	SRR4034765;SRR4034766;SRR4034767;SRR4034770;SRR4034771;SRR4034772;SRR4034773;SRR4034774;SRR4034775;SRR4034776;SRR4034777;SRR4034778;SRR4034780;SRR4034781;SRR4034782;SRR4034783;SRR4034784;SRR4034785;SRR4034786;SRR4034787;SRR4034788;SRR4034789;SRR4034791;SRR4034792;SRR4034793;SRR4034794;SRR4034797;SRR4034798;SRR4034799;SRR4034802;SRR4034803;SRR4034804;SRR4034805;SRR4034806;SRR4034807;SRR4034808	0	4	node1128	ERR4553971	153
nimmo2020_K0006_lineage4.1.1.1_strain1	SRR10315487;SRR9971252	0	0	node1055	SRR9971172	27
nimmo2020_K0054_lineage4.1.2_strain1	SRR10315694;SRR9971232	0	0	node3108	SRR9971293	37
nimmo2020_K0075_lineage4.1.1.3_strain1	SRR10315721;SRR10315722;SRR9971048	0	0	node343	SRR11349140	15
nimmo2020_K0081_lineage4.1.2_strain1	SRR11349143;SRR9970986	0	0	node1533	SRR9971063	12
nimmo2020_K0082_lineage4.1.1.3_strain1	SRR10315667;SRR11349140;SRR11349150;SRR9971086	0	0	node300	ERR4896315	11
nimmo2020_K0097_lineage4.1.2_strain1	SRR10315647;SRR9971063	1	1	node1546	SRR10315574	14
nimmo2020_P0004_lineage4.1.2.1_strain1	SRR10315629;SRR9971183	0	0	node1709	SRR9971071	16
nimmo2020_P0017_lineage4.1.2.1_strain1	SRR10315628;SRR9971367	0	0	node1703	SRR9971071	13
nimmo2020_P0080_lineage4.1.2.1_strain1	SRR10315617;SRR10315618;SRR9971345	0	1	node1696	SRR9971071	12
nimmo2020_R0014_lineage4.1.2_strain1	SRR10315572;SRR10315573;SRR10315574;SRR10315575;SRR9970984	0	0	node1537	SRR9971063	14
nimmo2020_R0024_lineage4.1.2_strain1	SRR10315568;SRR10315569;SRR10315570	0	0	node3155	ERR6362112	50
nimmo2020_R0046_lineage4.1.1.3_strain1	SRR10315553;SRR10315555;SRR9971291	0	0	node268	SRR10315535	65
nimmo2020_R0053_lineage4.1.2.1_strain1	SRR10315552;SRR9971290	4	4	node2105	ERR330738	59
nimmo2020_R0084_lineage4.1.1.3_strain1	SRR10315535;SRR9971386	0	0	node275	SRR9971361	66
nimmo2020_R0088_lineage4.1.2.1_strain1	SRR10315529;SRR10315530;SRR10315531;SRR9971381	0	2	node2201	ERR6362617	49
perez-lago2021_1_lineage4.1.2.1.1_strain1	ERR4972495;ERR4972498;ERR4972509;ERR4972514;ERR4972515;ERR4972516;ERR4972549	0	4	node2173	ERR6362617	148
perez-lago2021_15_lineage4.1.2.1_strain1	ERR4972511;ERR4972521	3	3	node2624	ERR2202632	85
perez-lago2021_17_lineage4.1.1_strain1	ERR4972496;ERR4972560	1	1	node968	ERR1750908	18
perez-lago2021_2_lineage4.1.2.1.1_strain1	ERR4972472;ERR4972519	5	5	node2186	ERR6362617	150
perez-lago2021_20_lineage4.1.4_strain1	ERR4972482;ERR4972527	2	2	node1356	ERR046865	189
perez-lago2021_22_lineage4.1.1_strain1	ERR4972539;ERR4972586	0	0	node1278	ERR1750909	251
perez-lago2021_26_lineage4.1.4_strain1	ERR4972501;ERR4972582	1	1	node1353	ERR046865	191
perez-lago2021_27_lineage4.1.2.1_strain1	ERR4972490;ERR4972580	1	1	node1907	ERR2791556	139
perez-lago2021_3_lineage4.1.2.1.1_strain1	ERR4972504;ERR4972581	1	1	node2123	ERR4972514	12
shanmugam2021_P04_lineage4.1.1.1_strain1	SRR11348149;SRR11348160	0	0	node1117	ERR4553971	123
shanmugam2021_P20_lineage4.1.2.1_strain1	SRR11348183;SRR11348184	4	4	node2681	SRR11348169	64
ssengooba2016b_P3_lineage4.1.2.1_strain1	ERR990543;ERR990544	0	0	node1887	ERR228268	131
walker2013_P000030_lineage4.1.2.1_strain1	ERR025847;ERR025848;ERR039344	0	1	node1801	ERR270673	84
walker2013_P000071_lineage4.1.1.1_strain1	ERR046825;ERR046943;ERR046986	0	4	node1236	ERR046842	11
walker2013_P000083_lineage4.1.4_strain1	ERR046864;ERR046865	0	0	node1359	ERR4972482	189
walker2013_P000089_lineage4.1.1.3.1_strain1	ERR038253;ERR038256;ERR038257;ERR039346;ERR046904;ERR046910;ERR046919	0	3	node746	ERR228198	11
walker2013_P000095_lineage4.1.1.3.1_strain1	ERR046852;ERR046853	1	1	node787	ERR228198	11
walker2013_P000125_lineage4.1.1.3.1_strain1	ERR038274;ERR038276	1	1	node900	ERR230097	12
walker2013_P000128_lineage4.1.1.1_strain1	ERR039325;ERR039326;ERR046912;ERR046916	0	3	node1015	ERR2510322	129
walker2013_P000159_lineage4.1.1.3_strain1	ERR046859;ERR046984	0	0	node407	ERR2510610	122
walker2013_P000165_lineage4.1.1.3.1_strain1	ERR038296;ERR038297	0	0	node842	ERR117689	14
walker2013_P000176_lineage4.1.1.3.1_strain1	ERR046797;ERR046798;ERR046799;ERR046822;ERR046843;ERR046908	0	0	node920	ERR230097	13
walker2013_P000225_lineage4.1.1.3.1_strain1	ERR038294;ERR038295;ERR046785;ERR046795	0	3	node845	ERR117689	13
walker2013_P000226_lineage4.1.1.3.1_strain1	ERR046784;ERR046786;ERR046787;ERR046788;ERR046789;ERR046790;ERR046793;ERR046794;ERR046800	0	9	node792	ERR117689	12
walker2013_P000227_lineage4.1.1.3.1_strain1	ERR046791;ERR046792;ERR046911;ERR046913	1	10	node740	ERR046869	210
walker2013_P000233_lineage4.1.1.3_strain1	ERR046868;ERR046869	0	0	node953	ERR040115	159
walker2013_P000234_lineage4.1.2.1_strain1	ERR046874;ERR046875	1	1	node2687	ERR2510769	100
walker2013_P000242_lineage4.1.2.1_strain1	ERR046872;ERR046873	4	4	node2099	ERR330738	90
walker2013_P000260_lineage4.1.1.3_strain1	ERR047000;ERR072028	0	0	node175	ERR1750913	48
walker2013_P000320_lineage4.1.1.3_strain1	ERR072088;ERR072089;ERR072090	0	0	node536	ERR970448	132
walker2018b_ 962040_lineage4.1.1.3.1_strain1	ERR2516816;ERR2516831	1	1	node825	ERR046791	12
walker2018b_06TB_0294_lineage4.1.2.1_strain1	ERR2510826;ERR2510827	0	0	node1764	SRR7592336	26
walker2018b_06TB_0385_lineage4.1.2.1_strain1	ERR2510836;ERR2510837	2	2	node2829	ERR2517262	80
walker2018b_1016422_lineage4.1.4_strain1	ERR2516942;ERR2517057	0	0	node1341	ERR386836	53
walker2018b_1140477_lineage4.1.2.1_strain1	ERR2516859;ERR2517007	0	0	node2850	ERR2517631	47
walker2018b_1170666_lineage4.1.2.1_strain1	ERR2516774;ERR2516993	1	1	node1959	SRR5486901	30
walker2018b_1176470_lineage4.1.1.3.1_strain1	ERR2516768;ERR2516877	1	1	node875	ERR278563	14
walker2018b_1374937_lineage4.1.4_strain1	ERR2516766;ERR2517080	0	0	node1336	ERR386836	52
walker2018b_RIVM_100_lineage4.1.2.1_strain1	ERR2517260;ERR2517551	1	1	node2420	ERR114496	102
walker2018b_RIVM_244_lineage4.1.2.1_strain1	ERR2517266;ERR2517409	1	1	node2270	ERR6362617	129
walker2018b_RIVM_404_lineage4.1.2.1_strain1	ERR2517129;ERR2517543	0	0	node2577	ERR2517462	19
walker2018b_RIVM_9_lineage4.1.2.1_strain1	ERR2517272;ERR2517481	0	0	node1919	SRR16088591	130
witney2017_005_lineage4.1.1.3_strain1	ERR1750881;ERR1750882	0	0	node376	ERR1750897	19
witney2017_013_lineage4.1.1.3_strain1	ERR1750897;ERR1750898	0	0	node386	ERR1750882	19
witney2017_014_lineage4.1.1.3_strain1	ERR1750899;ERR1750900	0	0	node383	ERR1750897	19
witney2017_030_lineage4.1.2.1_strain1	ERR1750931;ERR1750932	0	0	node2087	ERR6362480	79
witney2017_032_lineage4.1.1.3_strain1	ERR1750935;ERR1750936	0	0	node688	ERR3340714	11
wollenberg2017_100_lineage4.1.2.1_strain1	SRR1163416;SRR1168976;SRR1172440	0	1	node2355	SRR13232753	13
wollenberg2017_6_lineage4.1.2.1_strain1	SRR1162494;SRR1181081;SRR1181119	0	0	node2318	SRR10379888	97
wollenberg2017_63_lineage4.1.2.1_strain1	SRR1163309;SRR1163447;SRR1168963;SRR1169102;SRR1172239;SRR1172313	0	1	node2339	SRR1168976	20
wollenberg2017_73_lineage4.1.2.1_strain1	SRR1163366;SRR1168970;SRR1172406	0	0	node1999	SRR16088243	101
wollenberg2017_80_lineage4.1.2.1_strain1	SRR1162534;SRR1180970;SRR1183966	0	0	node1979	SRR16088570	42
