host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
b4db6875-f3cb-47a4-8e58-a8dced21c86a_lineage4.8_strain1	SRR16088371;SRR16088373	0	0	node2064	SRR7655615	106
c0d900ad-288f-436c-a116-f02bd35c4d6b_lineage4.8_strain1	SRR7592326;SRR7592354	0	0	node1743	ERR2510753	196
ccdf9aff-7cad-4580-b25e-cfd5093e04d1_lineage4.8_strain1	SRR16087933;SRR16087936	0	0	node2142	SRR16088003	39
cf6149f6-95c0-4dfc-82d2-cdcaafb8a99e_lineage4.8_strain1	SRR5153858;SRR5153862	2	2	node2240	SRR7516318	173
cox2021_-352603864653171536_lineage4.8_strain1	ERR6052064;ERR6052093	0	0	node1425	ERR6362046	42
cox2021_1145085375848453025_lineage4.8_strain1	ERR6362166;ERR6362167	0	0	node355	ERR5987443	11
d1eb0f76-9dba-4ffa-8114-03d806434b7f_lineage4.8_strain1	SRR5486906;SRR7592361	1	1	node301	SRR9738488	14
d833706b-7698-44fa-9064-560ac05d7ead_lineage4.8_strain1	SRR5153868;SRR5153869	0	0	node1098	SRR11444272	73
eldholm2014_patientX_lineage4.8_strain1	ERR459440;ERR459441;ERR459442;ERR459443;ERR459444;ERR459445;ERR459446;ERR459447;ERR459448;ERR461940;ERR461941;ERR461942;ERR461943;ERR461944;ERR461945;ERR461946;ERR461947;ERR461948	0	13	node504	ERR2517291	335
f0df8aa2-045d-42bc-9454-424c57c6f575_lineage4.8_strain1	SRR5153842;SRR5153867	0	0	node1100	SRR10380189	11
f8746f6e-9203-4293-8a5f-51614c2c7fbb_lineage4.8_strain1	SRR16088245;SRR16088447	0	0	node2096	SRR16088356	172
fa9773d3-d2dd-493d-ab76-1680a98d295b_lineage4.8_strain1	SRR16088038;SRR16088039	0	0	node1670	SRR16088228	20
fb1212c0-21fa-48af-8103-b658287ed05e_lineage4.8_strain1	SRR9738531;SRR9738540	0	0	node2073	SRR10525319	20
ff8e481f-cfd6-46af-83a5-05de7226070c_lineage4.8_strain1	SRR10380027;SRR10380229	9	9	node1129	SRR7516342	76
folkvardsen2020_P15_lineage4.8_strain1	ERR1949959;ERR2229083	2	2	node3596	ERR2229271	12
folkvardsen2020_P18_lineage4.8_strain1	ERR2228864;ERR2229246	4	4	node3078	ERR2229442	12
folkvardsen2020_P2_lineage4.8_strain1	ERR2229375;ERR2229464	4	4	node3384	ERR2229442	13
folkvardsen2020_P21_lineage4.8_strain1	ERR2228856;ERR2229300	3	3	node3078	ERR2229442	12
folkvardsen2020_P23_lineage4.8_strain1	ERR2228855;ERR2228858;ERR2228938;ERR2228939	0	0	node3417	ERR2229442	11
folkvardsen2020_P25_lineage4.8_strain1	ERR2228857;ERR2228928	2	2	node3086	ERR2229442	12
folkvardsen2020_P28_lineage4.8_strain1	ERR2229314;ERR2229495	4	4	node3119	ERR2229442	15
folkvardsen2020_P3_lineage4.8_strain1	ERR1949951;ERR2228869;ERR2229771;ERR2229772	0	1	node3384	ERR2229442	12
folkvardsen2020_P5_lineage4.8_strain1	ERR2228895;ERR2229606	3	3	node4037	ERR2229704	11
folkvardsen2020_P6_lineage4.8_strain1	ERR2229378;ERR2229633	4	4	node3429	ERR2229442	12
folkvardsen2020_P8_lineage4.8_strain1	ERR2229290;ERR2229438	3	3	node3485	ERR2229442	13
folkvardsen2020_P9_lineage4.8_strain1	ERR1949996;ERR2229774	0	0	node4299	ERR2229442	14
guerra2014_KPS_79_lineage4.8_strain1	ERR176457;ERR181776	0	0	node1512	ERR190375	24
lieberman2016_P17_lineage4.8.1_strain1	SRR4033216;SRR4033217;SRR4033220;SRR4033221;SRR4033222;SRR4033223;SRR4033224;SRR4033226;SRR4033227;SRR4033228;SRR4033229;SRR4033230;SRR4033231;SRR4033232;SRR4033233;SRR4033234;SRR4033236;SRR4033238;SRR4033239;SRR4033240;SRR4033241;SRR4033242;SRR4033243;SRR4033244;SRR4033245;SRR4033246;SRR4033247;SRR4033249;SRR4033250;SRR4033251;SRR4033253;SRR4033254;SRR4033255;SRR4033256;SRR4033257;SRR4033259;SRR4033261;SRR4033264;SRR4033265;SRR4033266;SRR4033267;SRR4033268;SRR4033270;SRR4033274;SRR4033275;SRR4033277;SRR4033278;SRR4033279;SRR4033280;SRR4033281;SRR4033282;SRR4033285;SRR4033286;SRR4033287;SRR4033288;SRR4033289;SRR4033292;SRR4033293	0	3	node1812	ERR047005	33
nimmo2020_K0015_lineage4.8_strain1	SRR10315474;SRR9971337	0	0	node459	SRR10315640	12
nimmo2020_K0022_lineage4.8.1_strain1	SRR10315471;SRR9971341	0	0	node1987	SRR11349197	12
nimmo2020_K0086_lineage4.8.1_strain1	SRR10315661;SRR10315662;SRR11349139;SRR9971084	0	0	node1954	SRR9970999	22
nimmo2020_P0117_lineage4.8_strain1	SRR10315607;SRR10315608;SRR9971189	0	7	node1398	SRR9971379	15
nimmo2020_R0083_lineage4.8_strain1	SRR10315536;SRR10315537;SRR9971385	0	0	node1419	ERR6052093	46
nimmo2020_R0096_lineage4.8_strain1	SRR10315519;SRR9971379	0	0	node1405	SRR9971189	15
walker2013_P000002_lineage4.8.2_strain1	ERR025837;ERR025838	1	1	node1250	ERR1750942	59
walker2013_P000034_lineage4.8.2_strain1	ERR046878;ERR046879	0	0	node1254	ERR1750942	58
walker2013_P000048_lineage4.8_strain1	ERR046929;ERR046948	0	0	node561	ERR6362316	296
walker2013_P000075_lineage4.8.1_strain1	ERR046776;ERR046777;ERR046778;ERR047005;ERR047006;ERR047008;ERR047016	0	0	node1794	SRR4033263	17
walker2013_P000080_lineage4.8.2_strain1	ERR040102;ERR046758	0	0	node1373	ERR1750942	58
walker2013_P000101_lineage4.8.2_strain1	ERR038254;ERR038255	0	0	node1332	ERR1750942	59
walker2013_P000124_lineage4.8.2_strain1	ERR046876;ERR046877	0	0	node1254	ERR1750942	58
walker2013_P000138_lineage4.8_strain1	ERR046833;ERR046888	0	0	node644	SRR11033666	180
walker2013_P000155_lineage4.8_strain1	ERR046796;ERR046821;ERR046903	1	6	node989	ERR6362325	150
walker2013_P000164_lineage4.8_strain1	ERR046831;ERR046890	2	2	node249	ERR2517558	200
walker2013_P000187_lineage4.8.2_strain1	ERR040105;ERR046820	0	0	node1236	ERR1750942	57
walker2013_P000215_lineage4.8.2_strain1	ERR040095;ERR040097	0	0	node1369	ERR1750942	58
walker2013_P000258_lineage4.8_strain1	ERR046995;ERR046999	0	0	node836	ERR2517143	24
walker2013_P000263_lineage4.8_strain1	ERR046998;ERR047009;ERR047011;ERR072019;ERR072035	0	1	node1221	ERR4553591	106
walker2018b_ 908668_lineage4.8_strain1	ERR2517019;ERR2517077	0	0	node1591	ERR4553514	13
walker2018b_06TB_0046_lineage4.8_strain1	ERR2510724;ERR2510725	0	0	node624	SRR9738532	12
walker2018b_06TB_0056_lineage4.8_strain1	ERR2510726;ERR2510728	8	8	node1003	SRR5153213	122
walker2018b_06TB_0292_lineage4.8_strain1	ERR2510823;ERR2510824	0	0	node622	SRR9738496	20
walker2018b_RIVM_224_lineage4.8_strain1	ERR2517497;ERR2517632	0	0	node1732	SRR16088038	15
walker2018b_RIVM_8_lineage4.8_strain1	ERR2517589;ERR2517627	0	0	node1623	ERR2517386	33
witney2017_008_lineage4.8_strain1	ERR1750887;ERR1750888	0	0	node1572	ERR6362872	50
witney2017_026_lineage4.8_strain1	ERR1750923;ERR1750924	2	2	node2104	ERR2517353	262
wollenberg2017_16_lineage4.8_strain1	SRR1159052;SRR1181046;SRR1181304	0	0	node2190	SRR16088492	99
wollenberg2017_33_lineage4.8_strain1	SRR1159366;SRR1159713;SRR1180975;SRR1181018;SRR1183961;SRR1184121	0	1	node2012	SRR16088362	100
wollenberg2017_36_lineage4.8_strain1	SRR1159301;SRR1181047;SRR1181111	0	0	node749	SRR16088262	116
wollenberg2017_5_lineage4.8_strain1	SRR1162536;SRR1181116;SRR1181203	0	0	node2049	SRR16088010	18
wollenberg2017_76_lineage4.8_strain1	SRR1163372;SRR1169124;SRR1172410	0	1	node774	SRR10397171	112
wollenberg2017_8_lineage4.8_strain1	SRR1159360;SRR1181024;SRR1181306	0	0	node1008	SRR5153213	112
0046f70e-395f-40bb-b3a7-57b3fe3e97d1_lineage4.8_strain1	SRR10525373	no_distances_found	no_distances_found	node338	SRR7592380	13
00e74263-9f41-421d-8008-0bca5addb1a6_lineage4.8_strain1	SRR7592386	no_distances_found	no_distances_found	node709	SRR5486891	138
025cb597-c01e-4b9c-914f-2de64c7597e5_lineage4.8_strain1	SRR16088041	no_distances_found	no_distances_found	node2147	SRR16088068	139
02ab2bb9-b289-4dee-947d-7b544ffe6b94_lineage4.8_strain1	SRR7516415	no_distances_found	no_distances_found	node970	SRR10380067	17
04df2a73-303a-430a-ba10-d5f6d74dbb1f_lineage4.8_strain1	SRR10379945	no_distances_found	no_distances_found	node1778	SRR7516364	77
0537e719-2b17-451f-b1bf-d133f0fb584f_lineage4.8_strain1	SRR5153131	no_distances_found	no_distances_found	node887	SRR11033605	14
0595bd37-55da-429e-847f-aca59de22563_lineage4.8_strain1	SRR11033708	no_distances_found	no_distances_found	node2259	SRR7516457	11
060e7faf-e4d5-4c6b-871d-ab36b3bfea3c_lineage4.8_strain1	SRR3544750	no_distances_found	no_distances_found	node2256	SRR1172121	12
065502ca-d372-4571-952c-db9c7f7488f8_lineage4.8_strain1	SRR11033772	no_distances_found	no_distances_found	node813	SRR16087992	11
078887fc-8542-44b1-b2ef-2568e430c0f8_lineage4.8_strain1	SRR10525329	no_distances_found	no_distances_found	node296	SRR9738488	11
07b24b4d-02c1-47e1-ac0d-5c1f54961365_lineage4.8_strain1	SRR3544721	no_distances_found	no_distances_found	node229	ERR2510768	81
0a6c9ded-5f57-48de-b23a-b16fd052b3a9_lineage4.8_strain1	SRR3743202	no_distances_found	no_distances_found	node805	SRR3743478	13
0aad4053-e6b1-432d-acb3-f819ef99965e_lineage4.8_strain1	SRR16088212	no_distances_found	no_distances_found	node859	SRR10379915	15
0d312ebf-906d-42fc-a243-6eff8f4afad5_lineage4.8_strain1	SRR6458409	no_distances_found	no_distances_found	node2021	SRR16088362	103
0e04bb57-8bcb-4bf1-b5bd-40d92bdf8910_lineage4.8_strain1	SRR13232457	no_distances_found	no_distances_found	node732	SRR10380151	202
0e4828e2-14c9-45fd-88c9-9b4e2c20d5b8_lineage4.8_strain1	SRR9738498	no_distances_found	no_distances_found	node1614	SRR9738514	11
0f14d61a-acce-4b69-bc2b-ab3db50a757d_lineage4.8_strain1	SRR10525330	no_distances_found	no_distances_found	node489	ERR2510829	227
0f776d70-189f-4d0c-8b96-96cd719f93c3_lineage4.8_strain1	SRR7592347	no_distances_found	no_distances_found	node495	SRR9738484	100
0fdf9e22-7fbd-4875-a510-6e5116294656_lineage4.8_strain1	SRR10380175	no_distances_found	no_distances_found	node1127	SRR6807761	96
0ff6be85-243b-4612-a932-d709b3809632_lineage4.8_strain1	SRR16088399	no_distances_found	no_distances_found	node895	SRR3544742	23
1401eaaa-6ca6-45e2-86c3-67712719d392_lineage4.8_strain1	SRR10397170	no_distances_found	no_distances_found	node1045	SRR11033714	11
144786ef-eda9-4da9-befb-5784d0028ef3_lineage4.8_strain1	SRR10397263	no_distances_found	no_distances_found	node880	SRR16088282	11
1597595c-422d-4fb2-b746-2f678d4c0ad2_lineage4.8_strain1	SRR7592331	no_distances_found	no_distances_found	node2211	SRR7592339	24
1660d38d-5152-4efd-a4a2-1bdbba049af6_lineage4.8_strain1	SRR16088488	no_distances_found	no_distances_found	node2275	SRR16087934	12
17ca6d42-5dc2-432f-82d6-f03531a27f46_lineage4.8_strain1	SRR16088218	no_distances_found	no_distances_found	node680	ERR2517592	169
19b97946-ff34-4b97-a804-e9aac1f39c77_lineage4.8_strain1	SRR16088173	no_distances_found	no_distances_found	node267	ERR2517231	82
19d4d7fb-97d3-4edf-8bc1-ede03d05fc3c_lineage4.8_strain1	SRR16088467	no_distances_found	no_distances_found	node869	SRR16088239	19
1a07d6f1-845e-4f3c-b4b9-fcd1c164e77e_lineage4.8_strain1	SRR16088250	no_distances_found	no_distances_found	node1727	SRR16088113	14
1a7b6f67-48a3-463a-b081-9c1cbfd7cc39_lineage4.8_strain1	SRR16088258	no_distances_found	no_distances_found	node793	SRR1169124	114
1b28255f-047a-42be-becc-8a80d9607c71_lineage4.8_strain1	SRR16088094	no_distances_found	no_distances_found	node1730	SRR7516329	13
1b49f2d6-b655-4133-8a30-950eb14b91b9_lineage4.8_strain1	SRR7592369	no_distances_found	no_distances_found	node329	SRR9738543	15
1ba26e17-7413-4d06-b4c1-8f4acc35cd91_lineage4.8_strain1	SRR7655468	no_distances_found	no_distances_found	node2207	ERR2517451	77
1c1268f2-8d99-49a9-bb4a-ceeb558ec736_lineage4.8_strain1	SRR6458398	no_distances_found	no_distances_found	node2031	SRR6458461	13
1c75b153-5872-476c-882b-68373c453389_lineage4.8_strain1	SRR7516416	no_distances_found	no_distances_found	node681	ERR2517592	166
1cc3819e-00a1-460c-a984-12c404a069e9_lineage4.8_strain1	SRR16088026	no_distances_found	no_distances_found	node487	SRR11033667	21
1ccf4507-e7a9-4181-9a47-328c5ce62917_lineage4.8_strain1	SRR11033647	no_distances_found	no_distances_found	node916	SRR16088496	11
1cfe1e68-2791-4f9f-a140-34a3a11722cc_lineage4.8_strain1	SRR11033600	no_distances_found	no_distances_found	node1643	SRR16088372	84
1d54f5a2-5b4a-457b-8f2f-4a122799e9b4_lineage4.8_strain1	SRR5153596	no_distances_found	no_distances_found	node790	SRR1169124	118
1e9b38a3-4a9d-424a-b695-157bd9ce9507_lineage4.8_strain1	SRR10380181	no_distances_found	no_distances_found	node698	SRR3743387	13
1f1694bc-4a2b-49d0-a0cb-b560a92d7c5d_lineage4.8_strain1	SRR16088011	no_distances_found	no_distances_found	node1737	ERR228224	12
1f8621f5-e37f-4ba0-b3e0-05d12e4e4bfb_lineage4.8_strain1	SRR11033709	no_distances_found	no_distances_found	node855	SRR11033622	14
1f87188a-77d2-44d2-ada6-fb90bd758ff4_lineage4.8_strain1	SRR16088389	no_distances_found	no_distances_found	node866	SRR16088239	17
1f98271a-5802-4bea-9f7e-cd3f1ba204dd_lineage4.8_strain1	SRR7657756	no_distances_found	no_distances_found	node1042	SRR7653082	24
1fdfb1df-0186-45e9-8da6-2e40ab06ecf5_lineage4.8_strain1	SRR11033601	no_distances_found	no_distances_found	node270	ERR2517231	76
2021f00d-5101-489e-9b4b-3e9c53341425_lineage4.8_strain1	SRR16088537	no_distances_found	no_distances_found	node1688	SRR16088458	12
209757ca-bcbc-4e1e-86e8-ba0ca16701e1_lineage4.8_strain1	SRR7592371	no_distances_found	no_distances_found	node1613	SRR9738514	11
2156ad1f-6918-4e85-a1e9-4f23f8d4285f_lineage4.8_strain1	SRR9738480	no_distances_found	no_distances_found	node609	SRR9738495	17
217fbb78-0f46-4b1d-acd0-f32c6938dcd5_lineage4.8_strain1	SRR11033593	no_distances_found	no_distances_found	node1736	SRR16088138	69
219674ef-f9dd-4db3-92ae-c7f8c2ba1f6b_lineage4.8_strain1	SRR9738497	no_distances_found	no_distances_found	node1766	SRR5486867	18
21be0e40-3801-4e24-b644-ea9b23ff884c_lineage4.8_strain1	SRR16088119	no_distances_found	no_distances_found	node910	SRR11033635	20
226c1c5d-0a46-4c75-ba4c-54c4916ba1b6_lineage4.8_strain1	SRR16088322	no_distances_found	no_distances_found	node671	SRR13423586	123
22ad5a4c-79c3-42d0-8f8a-dc248006c790_lineage4.8_strain1	SRR7516440	no_distances_found	no_distances_found	node769	SRR16088380	78
23f690d6-b9be-4c95-a242-8b5f9ac715fc_lineage4.8_strain1	SRR10525371	no_distances_found	no_distances_found	node1602	SRR9738498	17
24dbbd89-d022-42ff-a3bb-d158f0ade1ee_lineage4.8_strain1	SRR10397191	no_distances_found	no_distances_found	node1659	SRR16088495	83
24e1336d-3b91-4c7a-8d7e-d1df4791f5b7_lineage4.8_strain1	SRR7516329	no_distances_found	no_distances_found	node1731	SRR16088094	13
26c3b201-7c79-4d91-9f09-a29a5fe9bf88_lineage4.8_strain1	SRR11033735	no_distances_found	no_distances_found	node2035	SRR7516367	196
26cdc83d-e41f-4f38-a989-759d8aaf1cae_lineage4.8_strain1	SRR13232438	no_distances_found	no_distances_found	node2131	SRR16088012	115
26ed3f1a-03b3-40bf-9542-23dcf6b86087_lineage4.8_strain1	SRR16088372	no_distances_found	no_distances_found	node1647	SRR16088599	11
2890f209-1c3a-4d68-a0ad-8102d5aa4945_lineage4.8_strain1	SRR6458461	no_distances_found	no_distances_found	node2030	SRR6458398	13
28f3ebe1-9ef5-4766-af6e-a2fb856d64f1_lineage4.8_strain1	SRR16088368	no_distances_found	no_distances_found	node2179	SRR1162508	12
2a9e22b5-1108-4d0e-bcc0-0f50aff8b77a_lineage4.8_strain1	SRR16088380	no_distances_found	no_distances_found	node772	SRR10397104	69
2b278d0b-ae48-4bf7-a004-19d2fd2ca271_lineage4.8_strain1	SRR10379920	no_distances_found	no_distances_found	node1152	SRR5153914	11
2b72a306-4507-439e-80b7-01525e0bd908_lineage4.8_strain1	SRR9738506	no_distances_found	no_distances_found	node2078	SRR10525319	19
2d0916f3-c413-462e-b727-29c5eea1cce8_lineage4.8_strain1	SRR9738496	no_distances_found	no_distances_found	node634	SRR9738494	25
2f9b807c-f95a-46cd-bef0-29f95750866b_lineage4.8_strain1	SRR7655466	no_distances_found	no_distances_found	node2204	ERR2517451	77
30f0cd06-a5d4-41c3-a5cc-a919f6e05c68_lineage4.8_strain1	SRR16088207	no_distances_found	no_distances_found	node2123	SRR13423543	106
31374c72-1387-4638-ae3f-27080de358fd_lineage4.8_strain1	SRR10397258	no_distances_found	no_distances_found	node913	SRR16088293	14
3222ff59-7164-4381-aadf-7c6283379cd0_lineage4.8_strain1	SRR7592325	no_distances_found	no_distances_found	node1608	SRR10525352	24
325384a0-db59-49a1-9b6a-54667d90092e_lineage4.8_strain1	SRR10525366	no_distances_found	no_distances_found	node1182	ERR2510493	16
32b868c8-ce7a-409f-8f7e-c8cad19a4075_lineage4.8_strain1	SRR7516445	no_distances_found	no_distances_found	node2336	SRR10303346	105
36cd704b-a3f8-4ce8-ab97-8f1e8202d26c_lineage4.8_strain1	SRR11033625	no_distances_found	no_distances_found	node1773	SRR7516364	102
373a0443-f0c5-4fe7-814c-40ef86166c9a_lineage4.8_strain1	SRR1159171	no_distances_found	no_distances_found	node2052	SRR16088010	18
379e9e05-dd59-4657-b8f8-a9e5f8c15f05_lineage4.8_strain1	SRR9738503	no_distances_found	no_distances_found	node595	SRR9738537	27
37de9676-d9e2-495d-b96b-00d8cfc4be84_lineage4.8_strain1	SRR5486892	no_distances_found	no_distances_found	node347	ERR2510657	11
391c8aea-5c08-4de2-aa11-6a51d6e4cddc_lineage4.8_strain1	SRR10525324	no_distances_found	no_distances_found	node2300	ERR2486968	90
3c33ff6b-9b8b-4036-a7f8-a2cdf1515bcf_lineage4.8_strain1	SRR16087949	no_distances_found	no_distances_found	node1698	SRR11033690	11
3d2c154d-d598-4ace-a6b1-754e2f5fae9c_lineage4.8_strain1	SRR11033723	no_distances_found	no_distances_found	node2278	SRR16088476	11
3d473128-fc26-4136-8b42-857c043ee08c_lineage4.8_strain1	SRR11033689	no_distances_found	no_distances_found	node2236	SRR5153858	190
3df89f40-50a4-49c3-9a32-a5df7067e373_lineage4.8_strain1	SRR16088474	no_distances_found	no_distances_found	node1720	SRR16088306	14
3e31ad21-a267-49ab-89e7-c7e9dbb58cd0_lineage4.8_strain1	SRR16088360	no_distances_found	no_distances_found	node1690	SRR11033690	12
3f8f8d0d-72e8-4273-8afb-bbc08cc33220_lineage4.8_strain1	SRR5486905	no_distances_found	no_distances_found	node152	SRR6807752	182
400c71ae-ae2d-425e-abd2-4734216c67b6_lineage4.8_strain1	SRR9738489	no_distances_found	no_distances_found	node1757	SRR5486886	22
40d056aa-44a2-4f6a-8c00-774b42a50453_lineage4.8_strain1	SRR16087994	no_distances_found	no_distances_found	node2238	SRR5153858	192
42c723be-ed59-4755-8f3a-39816bb74f58_lineage4.8_strain1	SRR11033687	no_distances_found	no_distances_found	node852	SRR16088390	68
42e2024f-d395-442a-9284-7d21c2d7e369_lineage4.8_strain1	SRR9738478	no_distances_found	no_distances_found	node1110	SRR16088441	111
43d228a1-7a00-4452-86af-592632a54fa8_lineage4.8_strain1	SRR9738557	no_distances_found	no_distances_found	node710	SRR5486891	140
44cc64fc-6f3a-4228-b430-6b0c878b6afb_lineage4.8_strain1	SRR7516446	no_distances_found	no_distances_found	node692	SRR3743387	172
46581f58-2794-4c78-bfe1-13a68970d45a_lineage4.8_strain1	SRR10397104	no_distances_found	no_distances_found	node771	SRR16088380	69
47d541da-423f-4952-b719-6f72e4af6e04_lineage4.8_strain1	SRR10380180	no_distances_found	no_distances_found	node1150	SRR5153870	11
48158ba1-591b-49e3-be02-c6d671555a7c_lineage4.8_strain1	SRR16088091	no_distances_found	no_distances_found	node1722	SRR16088474	21
4820202e-9db0-4f5d-bdae-4b3d6c0b27c1_lineage4.8_strain1	SRR11033596	no_distances_found	no_distances_found	node934	SRR10380112	130
48694af6-4c83-4663-97d1-dfa3ea8fe07f_lineage4.8_strain1	SRR9738482	no_distances_found	no_distances_found	node336	SRR7592380	16
49a31b3f-b863-47c7-ac0b-1d96afb3c99a_lineage4.8_strain1	SRR7655951	no_distances_found	no_distances_found	node2206	ERR2517451	77
49de66ce-4870-4106-b368-72db08b5a947_lineage4.8_strain1	SRR16088538	no_distances_found	no_distances_found	node900	SRR3544742	24
4a94168e-44a5-423d-ba07-a82c84ac32cb_lineage4.8_strain1	SRR16088265	no_distances_found	no_distances_found	node901	SRR3544742	24
4cbb8265-b237-4731-9162-a3d539c63b4a_lineage4.8_strain1	SRR5486875	no_distances_found	no_distances_found	node305	SRR9738488	13
4d17e120-5379-4d43-9c98-572d8e963f86_lineage4.8_strain1	SRR10380163	no_distances_found	no_distances_found	node145	SRR16088483	34
4db51567-e40b-427a-aa48-d45e8a2c7418_lineage4.8_strain1	SRR7657758	no_distances_found	no_distances_found	node1037	SRR7657756	14
4ec1edf9-eb99-40f7-92b8-1955d797640c_lineage4.8_strain1	SRR16088239	no_distances_found	no_distances_found	node870	SRR16088389	17
4f1910d8-00b9-4940-8841-f60639fdf6d7_lineage4.8_strain1	SRR16088121	no_distances_found	no_distances_found	node2262	SRR3544750	12
520b317b-99ab-4ddd-9b43-1835139bd2de_lineage4.8_strain1	SRR10380084	no_distances_found	no_distances_found	node1106	SRR5153869	13
52c136ca-a5c0-45a2-a8f9-67a474e9d536_lineage4.8_strain1	SRR5153252	no_distances_found	no_distances_found	node2267	SRR11033631	15
545910af-0690-459c-b313-95b8e149c70f_lineage4.8_strain1	SRR10525321	no_distances_found	no_distances_found	node2086	SRR10525319	17
54beb611-dd4f-4283-baf7-08a5d313e33e_lineage4.8_strain1	SRR10525359	no_distances_found	no_distances_found	node637	SRR7592359	23
558ea7ec-5c2b-4c2a-a33a-878d111d1cc2_lineage4.8_strain1	SRR7516378	no_distances_found	no_distances_found	node2270	SRR5153252	11
567b0655-ede1-47ac-90d9-09f7239e26d8_lineage4.8_strain1	SRR7592365	no_distances_found	no_distances_found	node603	SRR9738480	16
5697c0a9-a9de-4ad9-aa19-dfb236cd96c4_lineage4.8_strain1	SRR10525368	no_distances_found	no_distances_found	node1763	SRR5486867	19
569fa853-547b-47e5-b839-59d56373da5e_lineage4.8_strain1	SRR11033634	no_distances_found	no_distances_found	node1025	SRR7516306	93
56b1b630-9398-4a1e-b85a-475ca8047e3d_lineage4.8_strain1	SRR9738488	no_distances_found	no_distances_found	node308	SRR9738505	17
573bc37d-dbd3-46ed-a8cb-e324fbf9ff8f_lineage4.8_strain1	SRR7516437	no_distances_found	no_distances_found	node2271	SRR5153252	12
577b0489-b739-4fec-a26e-f9b8977a540e_lineage4.8_strain1	SRR10380189	no_distances_found	no_distances_found	node1107	SRR5153869	11
581decdb-e455-4821-b376-d9d24051cfdc_lineage4.8_strain1	SRR11033749	no_distances_found	no_distances_found	node1660	SRR16088495	84
58c60376-7395-41a9-a590-86d8f73f7b86_lineage4.8_strain1	SRR11033631	no_distances_found	no_distances_found	node2265	SRR11033708	12
59b00f7e-5e6e-4aea-bf24-1d6ebc5db94c_lineage4.8_strain1	SRR5486896	no_distances_found	no_distances_found	node2083	SRR10525319	15
5a2478af-3cae-4403-9739-972f09705e66_lineage4.8_strain1	SRR16087992	no_distances_found	no_distances_found	node820	SRR16088253	16
5ae613c0-9403-4370-a7a5-bc36b2db0d37_lineage4.8_strain1	SRR7592359	no_distances_found	no_distances_found	node641	SRR9738494	22
5b392e41-379e-4fc8-9251-301590b76283_lineage4.8_strain1	SRR16088492	no_distances_found	no_distances_found	node2189	SRR1158931	99
5dd4361c-757e-4bbf-a219-878086156bbc_lineage4.8_strain1	SRR16088178	no_distances_found	no_distances_found	node1695	SRR16088162	15
5e973d61-9d0a-4866-a941-f4a4f947ef6e_lineage4.8_strain1	SRR16088598	no_distances_found	no_distances_found	node919	SRR16088390	71
5f351455-11a8-4f30-b9eb-cb92d78cbcab_lineage4.8_strain1	SRR9738544	no_distances_found	no_distances_found	node333	SRR7592380	17
5f4a5b5e-4c78-4109-8fab-01d93ff4eed0_lineage4.8_strain1	SRR10525348	no_distances_found	no_distances_found	node316	ERR2510706	15
5fc630c6-46fe-4578-98ba-52875ce755bb_lineage4.8_strain1	SRR16088012	no_distances_found	no_distances_found	node2133	SRR16088226	111
