host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
wollenberg2017_1_lineage2.2.1_strain1	SRR1163291;SRR1169108;SRR1172352;SRR1180924;SRR1181032	0	4	node10743	SRR1163407	12
wollenberg2017_10_lineage2.2.1_strain1	SRR1162495;SRR1163421;SRR1168996;SRR1172328;SRR1180983;SRR1184001	0	1	node7552	SRR16088287	27
wollenberg2017_102_lineage2.2.1_strain1	SRR1159370;SRR1163329;SRR1169090;SRR1172367;SRR1181104;SRR1181248	0	0	node8526	SRR13232725	11
wollenberg2017_104_lineage2.2.1_strain1	SRR1159279;SRR1159351;SRR1180951;SRR1181041;SRR1181073;SRR1181154	0	3	node11396	SRR13232582	14
wollenberg2017_12_lineage2.2.1_strain1	SRR1163365;SRR1169068;SRR1172314	0	0	node7560	SRR16088287	27
wollenberg2017_13_lineage2.2.1_strain1	SRR1159954;SRR1163325;SRR1169121;SRR1172219;SRR1180936;SRR1183962	0	0	node11145	SRR13232684	13
wollenberg2017_14_lineage2.2.1_strain1	SRR1162505;SRR1163432;SRR1169070;SRR1172449;SRR1181082;SRR1181159	0	2	node11372	SRR6458387	22
wollenberg2017_17_lineage2.2.1_strain1	SRR1159369;SRR1162504;SRR1180958;SRR1181125;SRR1181151;SRR1184039	0	5	node8159	SRR1162971	24
wollenberg2017_18_lineage2.2.1_strain1	SRR1162541;SRR1163348;SRR1181025;SRR1184036	0	0	node11179	SRR13232684	14
wollenberg2017_19_lineage2.2.1_strain1	SRR1163299;SRR1169025;SRR1172411	0	0	node11389	SRR13232582	14
wollenberg2017_2_lineage2.2.1_strain1	SRR1159977;SRR1180937;SRR1184120	0	0	node10923	SRR13232462	15
wollenberg2017_20_lineage2.2.1_strain1	SRR1159959;SRR1181124;SRR1181202	0	0	node11442	SRR1172064	11
wollenberg2017_21_lineage2.2.1_strain1	SRR1159283;SRR1162491;SRR1162542;SRR1163397;SRR1166920;SRR1169073;SRR1169144;SRR1172291;SRR1172351;SRR1180989;SRR1181094;SRR1181205;SRR1181208;SRR1181241;SRR1181278	0	2	node11500	SRR13232695	16
wollenberg2017_23_lineage2.2.1_strain1	SRR1162509;SRR1180990;SRR1184127	0	0	node10106	SRR5153208	17
wollenberg2017_25_lineage2.2.1_strain1	SRR1166916;SRR1169063;SRR1172250	0	1	node8154	SRR1159204	24
wollenberg2017_26_lineage2.2.1_strain1	SRR1159298;SRR1181141;SRR1181153	0	0	node8282	SRR11033729	11
wollenberg2017_27_lineage2.2.1_strain1	SRR1162531;SRR1181132;SRR1181329	0	0	node11588	SRR13232439	11
wollenberg2017_29_lineage2.2.1_strain1	SRR1159005;SRR1162532;SRR1181069;SRR1181095;SRR1181110;SRR1181206	0	0	node8281	SRR5486885	18
wollenberg2017_30_lineage2.2.1_strain1	SRR1159175;SRR1163303;SRR1169113;SRR1172345;SRR1181157;SRR1181158	0	3	node8128	SRR1159204	13
wollenberg2017_31_lineage2.2.1_strain1	SRR1159362;SRR1180984;SRR1184123	0	1	node11092	SRR1172072	15
wollenberg2017_32_lineage2.2.1_strain1	SRR1159389;SRR1163326;SRR1169088;SRR1180976;SRR1184125;SRR1172264	0	20	node11080	SRR13232684	17
wollenberg2017_35_lineage2.2.1_strain1	SRR1163310;SRR1163406;SRR1168992;SRR1169045;SRR1172072;SRR1172201	0	0	node11123	SRR1184123	15
wollenberg2017_37_lineage2.2.1_strain1	SRR1163317;SRR1163376;SRR1163414;SRR1168979;SRR1169009;SRR1169109;SRR1172320;SRR1174829;SRR1174838	0	1	node8901	SRR13232588	16
wollenberg2017_38_lineage2.2.1_strain1	SRR1163313;SRR1169027;SRR1172368;SRR1181093;SRR1181152	0	1	node11284	SRR1180976	11
wollenberg2017_39_lineage2.2.1_strain1	SRR1162502;SRR1180994;SRR1181109	0	1	node7810	SRR10397097	13
wollenberg2017_4_lineage2.2.1_strain1	SRR1159150;SRR1180957;SRR1184034	0	1	node11339	SRR6458387	19
wollenberg2017_40_lineage2.2.1_strain1	SRR1163314;SRR1166917;SRR1169074;SRR1169143;SRR1172117;SRR1174821	0	1	node11343	SRR1159121	11
wollenberg2017_41_lineage2.2.1_strain1	SRR1162483;SRR1181122;SRR1181310	0	1	node10522	SRR5153264	18
wollenberg2017_44_lineage2.2.1_strain1	SRR1159935;SRR1180945;SRR1181129	0	1	node7852	SRR6458399	25
wollenberg2017_45_lineage2.2.1_strain1	SRR1163332;SRR1163392;SRR1169033;SRR1169119;SRR1172071;SRR1172230	0	0	node10417	SRR13232731	17
wollenberg2017_46_lineage2.2.1_strain1	SRR1159359;SRR1159779;SRR1180944;SRR1181074;SRR1181114;SRR1181309	0	169	node6237	ERR2517105	99
wollenberg2017_47_lineage2.2.1_strain1	SRR1159154;SRR1181072;SRR1181097	0	1	node8888	ERR2517484	61
wollenberg2017_48_lineage2.2.1_strain1	SRR1162529;SRR1181103;SRR1181149	0	0	node11160	SRR13232684	13
wollenberg2017_53_lineage2.2.1_strain1	SRR1163380;SRR1169140;SRR1174839	0	0	node11000	SRR13232625	28
wollenberg2017_54_lineage2.2.1_strain1	SRR1166911;SRR1169133;SRR1172272	0	1	node6978	SRR16088042	20
wollenberg2017_56_lineage2.2.1_strain1	SRR1163007;SRR1163452;SRR1169065	0	0	node6978	SRR16088042	20
wollenberg2017_57_lineage2.2.1_strain1	SRR1163336;SRR1169129;SRR1174857;SRR1181155;SRR1181196	0	2	node11227	SRR13232684	13
wollenberg2017_58_lineage2.2.1_strain1	SRR1162977;SRR1163407;SRR1168993	0	0	node10736	SRR1169108	12
wollenberg2017_59_lineage2.2.1_strain1	SRR1162535;SRR1163349;SRR1163405;SRR1169086;SRR1169142;SRR1172064;SRR1172392;SRR1181134;SRR1181307	0	1	node11304	SRR6458387	23
wollenberg2017_61_lineage2.2.1_strain1	SRR1159790;SRR1162485;SRR1162498;SRR1181007;SRR1181019;SRR1181045;SRR1181247;SRR1183663;SRR1184035	0	2	node11092	SRR1172072	16
wollenberg2017_62_lineage2.2.1_strain1	SRR1163318;SRR1163431;SRR1169096;SRR1172231;SRR1172383	0	3	node10237	SRR11033743	30
wollenberg2017_64_lineage2.2.1_strain1	SRR1159986;SRR1180963;SRR1183959	0	0	node11268	SRR13232684	12
wollenberg2017_65_lineage2.2.1_strain1	SRR1163411;SRR1169008;SRR1172423	0	0	node7552	SRR16088287	28
wollenberg2017_68_lineage2.2.1_strain1	SRR1163304;SRR1169136;SRR1172346	0	0	node7885	SRR1163195	14
wollenberg2017_72_lineage2.2.1_strain1	SRR1159818;SRR1163298;SRR1169135;SRR1172059;SRR1181150;SRR1181305	0	0	node11413	SRR6458387	23
wollenberg2017_74_lineage2.2.1_strain1	SRR1162533;SRR1181107;SRR1181311	0	0	node10260	SRR16087921	22
wollenberg2017_77_lineage2.2.1_strain1	SRR1163404;SRR1163429;SRR1168958;SRR1169050;SRR1172238;SRR1172387	0	1	node11241	SRR1169132	14
wollenberg2017_78_lineage2.2.1_strain1	SRR1159952;SRR1180935;SRR1184118	0	0	node6978	SRR16088042	20
wollenberg2017_79_lineage2.2.1_strain1	SRR1163415;SRR1169001;SRR1172144;SRR1180922;SRR1181135	0	0	node8191	SRR13232785	21
wollenberg2017_84_lineage2.2.1_strain1	SRR1159350;SRR1159729;SRR1180969;SRR1181031;SRR1181249;SRR1181308	0	2	node6622	SRR10397133	24
wollenberg2017_86_lineage2.2.1_strain1	SRR1163423;SRR1169128;SRR1172339	0	1	node11331	SRR6458420	13
wollenberg2017_89_lineage2.2.1_strain1	SRR1159526;SRR1180770;SRR1184040	0	0	node10760	SRR6356961	43
wollenberg2017_91_lineage2.2.1_strain1	SRR1163330;SRR1169101;SRR1172405	0	0	node11563	SRR6458387	21
wollenberg2017_92_lineage2.2.1_strain1	SRR1163353;SRR1169020;SRR1172085	0	0	node7892	SRR1172346	14
wollenberg2017_93_lineage2.2.1_strain1	SRR1163354;SRR1169044;SRR1172180	0	0	node11574	SRR6458419	23
wollenberg2017_98_lineage2.2.1_strain1	SRR1163387;SRR1169132;SRR1172269	0	1	node11084	SRR1162980	12
xu2018_A_lineage2.2.1_strain1	SRR3742653;SRR3742654;SRR3742663;SRR3742664	0	2	node5464	SRR1159066	14
xu2018_C_lineage2.2.1_strain1	SRR3742655;SRR3742656;SRR3742669;SRR3742670	0	8	node2756	SRR1367219	35
xu2018_D_lineage2.2.1_strain2	SRR3742659;SRR3742660;SRR3742661;SRR3742662	0	0	node4900	SRR13423657	189
clark2013_A70136_lineage3_strain1	ERR040118;ERR040129;ERR040136	0	0	node39	ERR990545	16
clark2013_A70144_lineage3.1.2.1_strain1	ERR040119;ERR040123	3	3	node2062	ERR038753	14
guerra2014_KPS_14_lineage3.1.1_strain1	ERR176704;ERR190357	0	0	node3113	ERR245687	14
guerra2014_KPS_22_lineage3_strain1	ERR163961;ERR181751	0	0	node2100	ERR181797	12
guerra2014_KPS_26_lineage3.1.1_strain1	ERR126604;ERR212142	0	0	node3100	ERR181854	57
guerra2014_KPS_49_lineage3.1.1_strain1	ERR176657;ERR176731	0	0	node2804	ERR211997	13
guerra2014_KPS_71_lineage3.1.1_strain1	ERR176471;ERR212007	0	0	node3193	ERR245684	44
guerra2014_KPS_81_lineage3.1.1_strain1	ERR181715;ERR182044	1	1	node3181	ERR212029	37
guerra2014_KPS_82_lineage3.1.1_strain1	ERR181713;ERR181852	1	1	node3212	ERR221587	43
lieberman2016_P21_lineage3_strain1	SRR4035490;SRR4035491;SRR4035492;SRR4035493;SRR4035494;SRR4035495;SRR4035496;SRR4035497;SRR4035498;SRR4035500;SRR4035501;SRR4035502;SRR4035503;SRR4035504;SRR4035505;SRR4035506;SRR4035507;SRR4035508;SRR4035509;SRR4035511;SRR4035512;SRR4035513;SRR4035514;SRR4035515;SRR4035516;SRR4035517;SRR4035518;SRR4035519;SRR4035520;SRR4035522;SRR4035523;SRR4035524;SRR4035525;SRR4035526;SRR4035527;SRR4035528;SRR4035529;SRR4035530;SRR4035531;SRR4035533;SRR4035535;SRR4035536;SRR4035537;SRR4035538;SRR4035539;SRR4035540;SRR4035541;SRR4035542;SRR4035544;SRR4035545;SRR4035546;SRR4035547;SRR4035548;SRR4035550;SRR4035551;SRR4035552;SRR4035553;SRR4035555;SRR4035556;SRR4035558;SRR4036006;SRR4036008;SRR4036009;SRR4036010;SRR4036011;SRR4036012;SRR4036013;SRR4036014;SRR4036015;SRR4036016;SRR4036017;SRR4036019;SRR4036020;SRR4036021;SRR4036022;SRR4036023;SRR4036024;SRR4036026;SRR4036027;SRR4036028	0	8	node2186	ERR108163	19
nimmo2020_K0039_lineage3_strain1	SRR10315717;SRR10315718;SRR10315720;SRR11349183	0	1	node2171	ERR108163	18
nimmo2020_K0068_lineage3_strain1	SRR10315730;SRR10315731	0	0	node2183	ERR108163	20
nimmo2020_P0064_lineage3.1.1_strain1	SRR10315620;SRR10315622;SRR10315623	0	0	node3310	SRR10315654	13
ssengooba2016b_P1_lineage3.1.1_strain1	ERR990531;ERR990532	1	1	node3077	ERR072108	37
ssengooba2016b_P13_lineage3_strain1	ERR990539;ERR990540	0	0	node20	ERR990551	74
ssengooba2016b_P2_lineage3_strain1	ERR990541;ERR990542	1	1	node33	ERR990545	32
walker2013_P000003_lineage3.1.1_strain1	ERR038265;ERR038266	0	0	node3464	ERR228220	26
walker2013_P000008_lineage3.1.1_strain1	ERR046889;ERR046936	5	5	node3361	ERR2517626	28
